from_frame,to_frame,FloLPIPS
0,1,0.2307952344417572
1,2,0.1446121484041214
2,3,0.1467871516942978
3,4,0.14127451181411743
4,5,0.1390211284160614
5,6,0.12407901883125305
6,7,0.13221487402915955
7,8,0.1407925933599472
8,9,0.1479458510875702
9,10,0.14290167391300201
10,11,0.1356399953365326
11,12,0.1548791229724884
12,13,0.15303640067577362
13,14,0.14758095145225525
14,15,0.15920159220695496
15,16,0.14072595536708832
16,17,0.15704140067100525
17,18,0.15430209040641785
18,19,0.17144101858139038
19,20,0.1789148449897766
20,21,0.14038538932800293
21,22,0.1539812684059143
22,23,0.1614149957895279
23,24,0.17832434177398682
24,25,0.16854327917099
25,26,0.1304320991039276
26,27,0.15123480558395386
27,28,0.16101740300655365
28,29,0.15674933791160583
29,30,0.15461567044258118
30,31,0.13830606639385223
31,32,0.16444183886051178
32,33,0.16201870143413544
33,34,0.16857698559761047
34,35,0.17117881774902344
35,36,0.14387616515159607
36,37,0.17397767305374146
37,38,0.1561909019947052
38,39,0.1604880839586258
39,40,0.17557096481323242
40,41,0.13854612410068512
41,42,0.15292951464653015
42,43,0.16240529716014862
43,44,0.17252200841903687
44,45,0.1608896106481552
45,46,0.13268345594406128
46,47,0.15375787019729614
47,48,0.16635537147521973
48,49,0.16326773166656494
49,50,0.15694764256477356
50,51,0.14424601197242737
51,52,0.15134042501449585
52,53,0.15208151936531067
53,54,0.16970309615135193
54,55,0.15498845279216766
55,56,0.1398545503616333
56,57,0.15462782979011536
57,58,0.15622320771217346
58,59,0.1616303026676178
59,60,0.16441237926483154
60,61,0.13831549882888794
61,62,0.16328856348991394
62,63,0.1679856777191162
