from_frame,to_frame,FloLPIPS
0,1,0.20038604736328125
1,2,0.2618634104728699
2,3,0.3420778810977936
3,4,0.3171759843826294
4,5,0.31449687480926514
5,6,0.29959651827812195
6,7,0.30916106700897217
7,8,0.2930009365081787
8,9,0.2978730797767639
9,10,0.29277002811431885
10,11,0.309631884098053
11,12,0.2874966859817505
12,13,0.30103564262390137
13,14,0.281001478433609
14,15,0.31157124042510986
15,16,0.28489986062049866
16,17,0.26334553956985474
17,18,0.25182458758354187
18,19,0.2935224175453186
19,20,0.28132176399230957
20,21,0.2850993871688843
21,22,0.2769755721092224
22,23,0.3114554286003113
23,24,0.28456902503967285
24,25,0.2821403741836548
25,26,0.28682082891464233
26,27,0.30582791566848755
27,28,0.299762487411499
28,29,0.28122463822364807
29,30,0.29947924613952637
30,31,0.2971649169921875
31,32,0.21348591148853302
32,33,0.19213040173053741
33,34,0.29916977882385254
34,35,0.32383477687835693
35,36,0.3003149628639221
36,37,0.314907968044281
37,38,0.31754371523857117
38,39,0.3340560793876648
39,40,0.32653912901878357
40,41,0.3236016035079956
41,42,0.324005126953125
42,43,0.33716124296188354
43,44,0.33424320816993713
44,45,0.31715714931488037
45,46,0.32822877168655396
46,47,0.3318237066268921
47,48,0.332893431186676
48,49,0.3304554224014282
49,50,0.3378711938858032
50,51,0.33877891302108765
51,52,0.3210946321487427
52,53,0.3209589719772339
53,54,0.3314617872238159
54,55,0.3270552158355713
55,56,0.3433045744895935
56,57,0.3338050842285156
57,58,0.33762943744659424
58,59,0.3408685326576233
59,60,0.3217209577560425
60,61,0.3334898352622986
61,62,0.32158362865448
62,63,0.3445289731025696
