from_frame,to_frame,FloLPIPS
0,1,0.2759803831577301
1,2,0.2086486518383026
2,3,0.1985994279384613
3,4,0.20083922147750854
4,5,0.20899835228919983
5,6,0.20909786224365234
6,7,0.20506569743156433
7,8,0.2012660801410675
8,9,0.19785624742507935
9,10,0.2043011337518692
10,11,0.20074421167373657
11,12,0.20446377992630005
12,13,0.19992084801197052
13,14,0.1936875581741333
14,15,0.20418265461921692
15,16,0.20368757843971252
16,17,0.17966333031654358
17,18,0.195741206407547
18,19,0.20477598905563354
19,20,0.22137540578842163
20,21,0.19655337929725647
21,22,0.18959227204322815
22,23,0.20536848902702332
23,24,0.2004106342792511
24,25,0.1799909472465515
25,26,0.18254753947257996
26,27,0.2000344693660736
27,28,0.2002091109752655
28,29,0.18886101245880127
29,30,0.18989847600460052
30,31,0.1855223923921585
31,32,0.12881681323051453
32,33,0.1303078532218933
33,34,0.16555799543857574
34,35,0.17578759789466858
35,36,0.19107051193714142
36,37,0.19583794474601746
37,38,0.18260440230369568
38,39,0.19329065084457397
39,40,0.19474345445632935
40,41,0.18624262511730194
41,42,0.18315540254116058
42,43,0.21068993210792542
43,44,0.20309516787528992
44,45,0.17109835147857666
45,46,0.18622249364852905
46,47,0.204696387052536
47,48,0.18682213127613068
48,49,0.17656144499778748
49,50,0.18891233205795288
50,51,0.2074490189552307
51,52,0.18764513731002808
52,53,0.18127305805683136
53,54,0.18708370625972748
54,55,0.19345252215862274
55,56,0.1877906173467636
56,57,0.17228750884532928
57,58,0.19229145348072052
58,59,0.20161592960357666
59,60,0.2058817744255066
60,61,0.19538642466068268
61,62,0.10966634750366211
62,63,0.1525638997554779
