from_frame,to_frame,FloLPIPS
0,1,0.10562184453010559
1,2,0.09042128920555115
2,3,0.09242652356624603
3,4,0.06784552335739136
4,5,0.1202424168586731
5,6,0.07288404554128647
6,7,0.05874106287956238
7,8,0.05850358307361603
8,9,0.061201270669698715
9,10,0.04885736480355263
10,11,0.09887151420116425
11,12,0.06525081396102905
12,13,0.06644529849290848
13,14,0.0573541596531868
14,15,0.06556802242994308
15,16,0.06387926638126373
16,17,0.10593819618225098
17,18,0.06619584560394287
18,19,0.08152319490909576
19,20,0.07540378719568253
20,21,0.07793177664279938
21,22,0.07356137037277222
22,23,0.1274377554655075
23,24,0.08683648705482483
24,25,0.09347596019506454
25,26,0.07432007789611816
26,27,0.08826593309640884
27,28,0.08786947280168533
28,29,0.11816522479057312
29,30,0.09078063815832138
30,31,0.11850820481777191
31,32,0.0885973647236824
32,33,0.09469513595104218
33,34,0.08142581582069397
34,35,0.1123475432395935
35,36,0.10402040183544159
36,37,0.10094784200191498
37,38,0.07790287584066391
38,39,0.08920134603977203
39,40,0.0893668532371521
40,41,0.1004800945520401
41,42,0.08793657273054123
42,43,0.08466731011867523
43,44,0.08101125061511993
44,45,0.07947409152984619
45,46,0.07170121371746063
46,47,0.10811767727136612
47,48,0.08911539614200592
48,49,0.08126610517501831
49,50,0.07371564209461212
50,51,0.0729328989982605
51,52,0.08085936307907104
52,53,0.0915953665971756
53,54,0.08350890874862671
54,55,0.07965072989463806
55,56,0.07613775134086609
56,57,0.0853138118982315
57,58,0.07613210380077362
58,59,0.09626305103302002
59,60,0.09054207801818848
60,61,0.0785704106092453
61,62,0.07345166802406311
62,63,0.07486763596534729
