from_frame,to_frame,FloLPIPS
0,1,0.20389413833618164
1,2,0.12341239303350449
2,3,0.1301136314868927
3,4,0.12398511171340942
4,5,0.12209558486938477
5,6,0.10864506661891937
6,7,0.11402630805969238
7,8,0.12534500658512115
8,9,0.1280779242515564
9,10,0.12748736143112183
10,11,0.11729492247104645
11,12,0.13236463069915771
12,13,0.13357989490032196
13,14,0.13064934313297272
14,15,0.1392822563648224
15,16,0.1218896210193634
16,17,0.1375790685415268
17,18,0.1317005604505539
18,19,0.1437540352344513
19,20,0.15676137804985046
20,21,0.11773138493299484
21,22,0.12579141557216644
22,23,0.13741326332092285
23,24,0.1584978550672531
24,25,0.14242976903915405
25,26,0.11645747721195221
26,27,0.1253860592842102
27,28,0.13346855342388153
28,29,0.13583993911743164
29,30,0.1342458426952362
30,31,0.1210220605134964
31,32,0.13606882095336914
32,33,0.13514098525047302
33,34,0.14133448898792267
34,35,0.14923951029777527
35,36,0.13327446579933167
36,37,0.1384822428226471
37,38,0.13545513153076172
38,39,0.13447944819927216
39,40,0.14637836813926697
40,41,0.11378008127212524
41,42,0.12496455013751984
42,43,0.13597707450389862
43,44,0.14924871921539307
44,45,0.14245113730430603
45,46,0.11679471284151077
46,47,0.12849783897399902
47,48,0.14391079545021057
48,49,0.13688570261001587
49,50,0.13238459825515747
50,51,0.12043263763189316
51,52,0.128691628575325
52,53,0.1326131820678711
53,54,0.14157456159591675
54,55,0.13487961888313293
55,56,0.11991092562675476
56,57,0.12955880165100098
57,58,0.13139846920967102
58,59,0.1356397122144699
59,60,0.13888965547084808
60,61,0.11057236790657043
61,62,0.13734740018844604
62,63,0.14322537183761597
