from_frame,to_frame,FloLPIPS
0,1,0.10700846463441849
1,2,0.07191980630159378
2,3,0.056825000792741776
3,4,0.08719053119421005
4,5,0.09845945239067078
5,6,0.08291281014680862
6,7,0.09981123358011246
7,8,0.0837031900882721
8,9,0.09576889127492905
9,10,0.08212555944919586
10,11,0.11019424349069595
11,12,0.07892811298370361
12,13,0.10259108990430832
13,14,0.07357071340084076
14,15,0.10436300933361053
15,16,0.0781238004565239
16,17,0.08622004836797714
17,18,0.07084720581769943
18,19,0.10325019806623459
19,20,0.07898589968681335
20,21,0.08763119578361511
21,22,0.074984610080719
22,23,0.08874009549617767
23,24,0.06620702147483826
24,25,0.07760926336050034
25,26,0.06242354214191437
26,27,0.0754513069987297
27,28,0.07298126816749573
28,29,0.08000798523426056
29,30,0.05997044965624809
30,31,0.08099326491355896
31,32,0.06601303815841675
32,33,0.0865018218755722
33,34,0.07713992148637772
34,35,0.09109334647655487
35,36,0.07050168514251709
36,37,0.09809836000204086
37,38,0.06979987770318985
38,39,0.10185488313436508
39,40,0.07443622499704361
40,41,0.09200750291347504
41,42,0.06982353329658508
42,43,0.09205162525177002
43,44,0.0844268724322319
44,45,0.10880719125270844
45,46,0.06852852553129196
46,47,0.08406615257263184
47,48,0.07283228635787964
48,49,0.08016800880432129
49,50,0.06793467700481415
50,51,0.09192659705877304
51,52,0.07527292519807816
52,53,0.09015768021345139
53,54,0.08492998778820038
54,55,0.07662759721279144
55,56,0.06593558937311172
56,57,0.07396644353866577
57,58,0.06651140749454498
58,59,0.09070441871881485
59,60,0.062148451805114746
60,61,0.06802577525377274
61,62,0.05061650276184082
62,63,0.07297097891569138
