from_frame,to_frame,FloLPIPS
0,1,0.1533595323562622
1,2,0.09730161726474762
2,3,0.10044150799512863
3,4,0.09339506179094315
4,5,0.09846668690443039
5,6,0.08450253307819366
6,7,0.08982756733894348
7,8,0.09649373590946198
8,9,0.09932151436805725
9,10,0.09732620418071747
10,11,0.09021228551864624
11,12,0.1021147221326828
12,13,0.10000426322221756
13,14,0.09852249920368195
14,15,0.10452640056610107
15,16,0.09639514982700348
16,17,0.10593913495540619
17,18,0.10099270939826965
18,19,0.11263987421989441
19,20,0.12155129015445709
20,21,0.09966865181922913
21,22,0.1099911481142044
22,23,0.1151028424501419
23,24,0.1286517083644867
24,25,0.11145266145467758
25,26,0.09553980082273483
26,27,0.10462068021297455
27,28,0.1070878654718399
28,29,0.10971657931804657
29,30,0.11067985743284225
30,31,0.10020476579666138
31,32,0.1108812615275383
32,33,0.11206761002540588
33,34,0.11473135650157928
34,35,0.11933449655771255
35,36,0.1089794784784317
36,37,0.11518481373786926
37,38,0.10450112819671631
38,39,0.10693389922380447
39,40,0.11805601418018341
40,41,0.09832281619310379
41,42,0.09714151918888092
42,43,0.1110025942325592
43,44,0.11709887534379959
44,45,0.1096455305814743
45,46,0.09753229469060898
46,47,0.10222762823104858
47,48,0.11316770315170288
48,49,0.11052165180444717
49,50,0.10357774794101715
50,51,0.09627672284841537
51,52,0.107225202023983
52,53,0.10676755011081696
53,54,0.11298700422048569
54,55,0.11062061786651611
55,56,0.09689484536647797
56,57,0.10554075241088867
57,58,0.09570974111557007
58,59,0.10411913692951202
59,60,0.11031119525432587
60,61,0.09718917310237885
61,62,0.10651299357414246
62,63,0.10999925434589386
