tag,sample,video,frame,group,split,lambda,step,estimated_symbol_bits,symbol_nonzero_count,symbol_nonzero_fraction,elapsed_seconds,old_diagnostic_container_bits,new_diagnostic_container_bits,old_actual_frame_packet_bits,new_actual_frame_packet_bits,old_actual_frame_share_bits,new_actual_frame_share_bits,old_R_actual_bpp,new_R_actual_bpp,new_mode,integer_roundtrip_exact,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected
adaptive_lambda2,c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,0.06669772994262241,0,2083.30674469471,0,0.0,0.35459868609905243,816,816,8,8,54.4,54.4,2.6234567901234566e-05,2.6234567901234566e-05,ZERO,True,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647,0.0012714843116168027,0.0,0.0,0.0,-0.7117764649071923,-0.012341437464498006,0.04498998820781708,-0.6351696814237435,-0.011333583115728185,0.04362154006958008,False
adaptive_lambda2,c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,0.06669772994262241,25,2083.30674469471,0,0.0,0.7912821397185326,816,816,8,8,54.4,54.4,2.6234567901234566e-05,2.6234567901234566e-05,ZERO,True,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647,0.0012714843116168027,0.0,0.0,0.0,-0.7117764649071923,-0.012341437464498006,0.04498998820781708,-0.6351696814237435,-0.011333583115728185,0.04362154006958008,False
adaptive_lambda2,c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,0.06669772994262241,50,7740.261697769165,2482,0.6083333492279053,4.472233772277832,8656,8656,7848,7848,7894.4,7894.4,0.0038070987654320984,0.0038070987654320984,DENSE,True,0.0010320306354364974,29.863074106511082,0.9093648483314304,0.14193227887153625,0.0011739629143080338,0.0014278877596297151,0.2368250662851601,0.006258085418427539,-0.03793124854564667,-0.4749513986220322,-0.006083352046070467,0.00705873966217041,-0.39834461513858344,-0.005075497697300646,0.005690291523933411,False
adaptive_lambda2,c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,0.06669772994262241,100,4135.971289873123,1001,0.2453431338071823,14.583299353718758,5056,5056,4248,4248,4294.4,4294.4,0.0020709876543209874,0.0020709876543209874,DENSE,True,0.000951169687544589,30.21741998530117,0.9124860214410432,0.1412152796983719,0.001092384967242961,0.0012305151425253671,0.5911709450752483,0.009379258528040335,-0.038648247718811035,-0.12060551983194401,-0.002962178936457671,0.0063417404890060425,-0.04399873634849527,-0.00195432458768785,0.004973292350769043,False
adaptive_lambda2,c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,Train2,0.06669772994262241,150,3938.6347621679306,866,0.21225489675998688,24.69211608916521,4864,4864,4056,4056,4102.4,4102.4,0.001978395061728395,0.001978395061728395,DENSE,True,0.000943556883549862,30.252319127039904,0.9125745479306425,0.14284951984882355,0.0010864064033986856,0.0012183608629456639,0.6260700868139821,0.009467785017639674,-0.037014007568359375,-0.08570637809321013,-0.0028736524468583324,0.007975980639457703,-0.009099594609761397,-0.0018657980980885114,0.006607532501220703,True
