method,kind,video,frame,type,qp,target_available,delta,diagnostic,symbol_nonzero_fraction,residual_hat_l2,estimated_enhancement_symbol_bits,psnr,ms_ssim,lpips,psnr_gain_vs_ZERO_D,psnr_minus_ORIGINAL,ms_ssim_gain_vs_ZERO_D,ms_ssim_minus_ORIGINAL,lpips_gain_vs_ZERO_D,lpips_minus_ORIGINAL
train2_full_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,0,I,0,False,2.260662317276001,True,,0.0,0.0,15.432896757865894,0.6808732254336812,0.2725779414176941,0.0,0.0,0.0,0.0,0.0,0.0
train2_full_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1,P,2,True,2.260662317276001,True,0.820588231086731,26.74007225036621,12117.01171875,18.329714901255866,0.7962080806776187,0.32316669821739197,-0.05105968399368166,2.054726740644618,0.011862820246825279,0.019972533878686916,-0.05457547307014465,0.09240734577178955
train2_full_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2,P,0,True,2.260662317276001,True,0.7960784435272217,26.62723731994629,12106.30859375,18.342087807198972,0.801928710860696,0.3196476697921753,-0.055838228546662094,2.1685975611229082,0.011777531068173586,0.022391796802025077,-0.05304369330406189,0.09320423007011414
train2_full_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3,P,1,True,2.260662317276001,True,0.7975490093231201,27.022987365722656,12092.51171875,18.399154887761583,0.8034108601618836,0.32321131229400635,-0.03602133620375625,2.1941231851554654,0.01084123664558656,0.022555392361790383,-0.05007058382034302,0.10008072853088379
train2_full_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4,P,0,True,2.260662317276001,True,0.7835784554481506,26.403892517089844,11885.5537109375,18.27237418964861,0.8011508888568016,0.33069977164268494,-0.033623635865083656,2.159419015356434,0.010968999103201482,0.023123582520107933,-0.051784664392471313,0.10671225190162659
train2_full_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,P,1,True,2.260662317276001,True,0.7973039150238037,26.846153259277344,11931.3671875,18.405341112392563,0.8023977673597943,0.3218730688095093,-0.03747240101592908,2.207757240909519,0.010380153778549395,0.02370013286714645,-0.050483494997024536,0.09946000576019287
train2_full_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6,P,0,True,2.260662317276001,True,0.7943627238273621,26.54711151123047,11983.6328125,18.344658478083375,0.8010287592473544,0.32525503635406494,-0.02944631374469253,2.1958196757188304,0.01021228385822559,0.024398662100728163,-0.05035647749900818,0.10152420401573181
train2_full_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7,P,1,True,2.260662317276001,True,0.7946078181266785,26.889713287353516,12018.33984375,18.44345831485945,0.8003596190297184,0.32173264026641846,-0.036035879125037695,2.2460511855369916,0.009849906188326596,0.025090705686061754,-0.04943928122520447,0.09777073562145233
train2_full_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,P,0,True,2.260662317276001,True,0.8107843399047852,26.672574996948242,11969.4775390625,18.211820876448414,0.796514176029409,0.3349805772304535,-0.04643499286521191,2.167929609739417,0.010058812622823043,0.025236472820571065,-0.050780266523361206,0.1074899435043335
train2_full_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9,P,2,True,2.260662317276001,True,0.802450954914093,26.908266067504883,12125.685546875,18.40914092084454,0.7966197875796709,0.3220445513725281,-0.04795429569144005,2.2432253199179364,0.009373521758632597,0.025604393839264716,-0.04952728748321533,0.09419280290603638
train2_full_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10,P,0,True,2.260662317276001,True,0.7916666865348816,26.95511817932129,12114.5556640625,18.17192538602674,0.7917496560880201,0.3309575915336609,-0.05932215496827453,2.1627496364283907,0.009525638994906216,0.02518468934396656,-0.05082064867019653,0.10015112161636353
