candidate,lambda,sample,video,frame,step,nonzero_symbols,elapsed_seconds,diagnostic_container_bytes,packet_bytes,frame_share_bytes,integer_roundtrip_exact,mse,psnr,ms_ssim,lpips,d,selection_objective,selected
O1,0.09432483426435467,46da3cc3-6beb-425c-a870-c8d7bae89311_f0014,46da3cc3-6beb-425c-a870-c8d7bae89311,14,0,0,0.3567907363176346,102,1,6.8,True,0.002792576989155759,25.539948448893067,0.8811348432902518,0.24816805124282837,0.0030407450403985878,0.0030432196116678685,False
O1,0.09432483426435467,46da3cc3-6beb-425c-a870-c8d7bae89311_f0014,46da3cc3-6beb-425c-a870-c8d7bae89311,14,25,0,0.802282877266407,102,1,6.8,True,0.002792576989155759,25.539948448893067,0.8811348432902518,0.24816805124282837,0.0030407450403985878,0.0030432196116678685,False
O1,0.09432483426435467,46da3cc3-6beb-425c-a870-c8d7bae89311_f0014,46da3cc3-6beb-425c-a870-c8d7bae89311,14,50,603,4.500396214425564,568,467,472.8,True,0.0023464399150710286,26.295905622216527,0.8771878476605236,0.2517234683036804,0.002598163383374709,0.002770218868097652,False
O1,0.09432483426435467,46da3cc3-6beb-425c-a870-c8d7bae89311_f0014,46da3cc3-6beb-425c-a870-c8d7bae89311,14,100,624,14.56110230088234,572,471,476.8,True,0.0021174855243677898,26.74179549926974,0.8815083037462431,0.25092649459838867,0.0023684120189661783,0.0025419231338475222,True
O1,0.09432483426435467,46da3cc3-6beb-425c-a870-c8d7bae89311_f0014,46da3cc3-6beb-425c-a870-c8d7bae89311,14,150,609,24.633539617061615,568,467,472.8,True,0.0021165243892713116,26.743767226707547,0.8812959672341331,0.25497275590896606,0.0023714971451802777,0.002543552629903221,False
