method,kind,video,frame,type,qp,target_available,delta,diagnostic,symbol_nonzero_fraction,residual_hat_l2,estimated_enhancement_symbol_bits,psnr,ms_ssim,lpips,psnr_gain_vs_ZERO_D,psnr_minus_ORIGINAL,ms_ssim_gain_vs_ZERO_D,ms_ssim_minus_ORIGINAL,lpips_gain_vs_ZERO_D,lpips_minus_ORIGINAL
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,0,I,0,False,2.260662317276001,False,,0.0,0.0,15.432896757865894,0.6808732254336812,0.2725779414176941,0.0,0.0,0.0,0.0,0.0,0.0
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1,P,2,True,2.260662317276001,False,0.9014706015586853,32.49650955200195,18480.703125,18.92771762531137,0.8188472164225628,0.3110712766647339,0.5469430400618229,2.6527294647001227,0.034501955991769306,0.04261166962363094,-0.06667089462280273,0.08031192421913147
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2,P,0,True,2.260662317276001,False,0.873039186000824,32.65998077392578,18736.85546875,18.89837156347206,0.8218094730918919,0.30901575088500977,0.500445527726427,2.7248813173959974,0.03165829329936953,0.042272559033221024,-0.06367561221122742,0.08257231116294861
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3,P,1,True,2.260662317276001,False,0.8683823347091675,33.177040100097656,18623.46484375,18.937292224399386,0.823414177036797,0.3103378415107727,0.5021160004340466,2.7322605217932683,0.030844553520499973,0.042558709236703796,-0.06294405460357666,0.08720725774765015
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4,P,0,True,2.260662317276001,False,0.8772059082984924,32.88346862792969,18878.40234375,18.820407412685157,0.8216264833026803,0.3182932734489441,0.514409587171464,2.7074522383929818,0.031444593549080135,0.043599176965986586,-0.06419116258621216,0.09430575370788574
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,P,1,True,2.260662317276001,False,0.8742647171020508,33.38835906982422,18908.62109375,18.988003606026236,0.8235761246499278,0.30880802869796753,0.5451900926177444,2.7904197345431925,0.031558511068682904,0.04487849015727996,-0.06354853510856628,0.08639496564865112
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6,P,0,True,2.260662317276001,False,0.8860294222831726,33.12041473388672,19072.609375,18.952913539396384,0.8234344636367575,0.31179279088974,0.578808747568317,2.80407473703184,0.03261798824762874,0.04680436649013131,-0.06381872296333313,0.08806195855140686
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7,P,1,True,2.260662317276001,False,0.8845587968826294,33.44989013671875,19055.53125,19.08808156103089,0.8238540015975016,0.3071991503238678,0.6085873670464039,2.890674431708433,0.03334428875610973,0.04858508825384489,-0.06397277116775513,0.08323724567890167
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,P,0,True,2.260662317276001,False,0.8958333134651184,33.275089263916016,19166.68359375,18.874684974152675,0.8212637309243555,0.32170066237449646,0.6164291048390496,2.8307937074436786,0.0348083675177695,0.04998602771551752,-0.06406018137931824,0.09421002864837646
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9,P,2,True,2.260662317276001,False,0.883088231086731,33.635292053222656,19289.88671875,19.0670702049636,0.8207276944251882,0.30896490812301636,0.60997498842762,2.9011546040369964,0.03348142860414993,0.04971230068478205,-0.06260693073272705,0.08111315965652466
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10,P,0,True,2.260662317276001,False,0.8916666507720947,33.383724212646484,19149.69140625,18.78607791274385,0.8150050600104191,0.31981518864631653,0.5548303717488352,2.7769021631455004,0.032781042917305214,0.04844009326636556,-0.061963051557540894,0.08900871872901917
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,P,1,True,2.260662317276001,False,0.8911764621734619,33.377376556396484,19184.58984375,18.89970677351235,0.813293005441787,0.31305426359176636,0.5567802232365686,2.811678130361532,0.0326343854177269,0.048382102893727685,-0.06104642152786255,0.08417816460132599
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,P,0,True,2.260662317276001,False,0.8806372284889221,32.91109848022461,18814.677734375,18.704056386733402,0.8117467897727347,0.32911306619644165,0.5020512579501819,2.7122284583650718,0.03162239765097907,0.04679875837803982,-0.06209772825241089,0.09888491034507751
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,13,P,1,True,2.260662317276001,False,0.8865196108818054,32.82756423950195,19072.396484375,18.874587091693865,0.8117836870777569,0.31711265444755554,0.5555145603739469,2.8196865347067117,0.03241362237683809,0.04856049543495222,-0.06272903084754944,0.08648180961608887
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,14,P,0,True,2.260662317276001,False,0.8919117450714111,33.01652526855469,19078.99609375,18.700185230888465,0.8072162193569534,0.32393455505371094,0.5540931113235104,2.7432364466412764,0.03310963247439902,0.04874443804667783,-0.06285735964775085,0.09048286080360413
train2_full_CODED_l1,LEARNED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,P,1,True,2.260662317276001,False,0.9029411673545837,32.94211196899414,19299.51171875,18.771602707584655,0.8051366294757356,0.3190348148345947,0.596252585274673,2.7811937540078393,0.03420197856370377,0.049743538188572356,-0.0632767379283905,0.08525361120700836
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,0,I,0,False,2.260662317276001,False,,0.0,0.0,26.363741227929843,0.8150404964666441,0.22730228304862976,0.0,0.0,0.0,0.0,0.0,0.0
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,1,P,2,True,2.260662317276001,False,0.820588231086731,20.955034255981445,12117.01171875,30.19709963379161,0.9104219701624894,0.13715285062789917,0.9823075341791672,2.3044233146072983,0.015564451589392791,0.015393291664662967,-0.04682376980781555,-0.014369606971740723
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,2,P,0,True,2.260662317276001,False,0.7960784435272217,20.64155387878418,12106.30859375,30.188557123592407,0.9118330857649788,0.12928898632526398,0.7498915977949849,2.3227029321751864,0.01316521431180051,0.015064527456667975,-0.045020416378974915,-0.015515521168708801
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,3,P,1,True,2.260662317276001,False,0.7975490093231201,20.83023452758789,12092.51171875,30.18816623431652,0.9126241899663844,0.12691277265548706,0.5996307707269075,2.3365859789741457,0.011160885243174157,0.015955424881989422,-0.0391416996717453,-0.016221150755882263
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,4,P,0,True,2.260662317276001,False,0.7835784554481506,20.39016342163086,11885.5537109375,30.148210479258708,0.9130029441256102,0.13157691061496735,0.6065589670465741,2.247879742365953,0.011818685412504748,0.01501795071906098,-0.04398411512374878,-0.009462863206863403
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,5,P,1,True,2.260662317276001,False,0.7973039150238037,20.503646850585938,11931.3671875,30.308914048110715,0.9158242450305617,0.128797248005867,0.5681891809356614,2.4103518303618614,0.010951699031285012,0.01618213618030273,-0.04121626913547516,-0.011724084615707397
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,6,P,0,True,2.260662317276001,False,0.7943627238273621,20.472606658935547,11983.6328125,30.314261012330217,0.9153971626479547,0.1295880228281021,0.6057512019314082,2.4325899137711566,0.011388657047639139,0.016620022818931823,-0.04288022220134735,-0.011358529329299927
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,7,P,1,True,2.260662317276001,False,0.7946078181266785,20.475860595703125,12018.33984375,30.513795974136187,0.9181100758218669,0.12624919414520264,0.6315213274805558,2.6636086136186456,0.010881764429857887,0.018703821526024456,-0.039700448513031006,-0.016247272491455078
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,8,P,0,True,2.260662317276001,False,0.8107843399047852,20.437589645385742,11969.4775390625,30.33069824985626,0.9153934354279469,0.13504895567893982,0.7044488199450747,2.6192002575795676,0.012286668439466575,0.0192590243869587,-0.0448145717382431,-0.010577693581581116
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,9,P,2,True,2.260662317276001,False,0.802450954914093,20.617977142333984,12125.685546875,30.498106183644946,0.9175435213012371,0.12997709214687347,0.641853219421737,2.782659334932692,0.010621971339098146,0.01982856126876531,-0.03981344401836395,-0.01574702560901642
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,10,P,0,True,2.260662317276001,False,0.7916666865348816,20.668424606323242,12114.5556640625,30.233288904204485,0.9138530147166738,0.13695105910301208,0.6340035447840293,2.600475653747445,0.01143452981260673,0.01838784627817347,-0.04412864148616791,-0.010640323162078857
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,11,P,1,True,2.260662317276001,False,0.7995098233222961,20.7482967376709,12170.7734375,30.16634484347112,0.9125600270594639,0.136091411113739,0.6077221548952032,2.632825203863721,0.010982745538850924,0.01837339742837707,-0.04352700710296631,-0.012546688318252563
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,12,P,0,True,2.260662317276001,False,0.7977941036224365,20.722869873046875,12259.083984375,30.189249670940875,0.9125466073492526,0.13452717661857605,0.648393763550942,2.678500497614639,0.011383047511079436,0.018707801614981312,-0.04310433566570282,-0.014253571629524231
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,13,P,1,True,2.260662317276001,False,0.801225483417511,20.622854232788086,12295.1728515625,30.307401601627177,0.9139317531014487,0.13232888281345367,0.6793433403131601,2.8535305117241947,0.011188284317960484,0.02086554553784581,-0.04087935388088226,-0.018418237566947937
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,14,P,0,True,2.260662317276001,False,0.8102940917015076,20.714801788330078,12290.1171875,30.12745251339706,0.9112297754092952,0.13821157813072205,0.7441036758116937,2.7858902715178395,0.01273978846141921,0.021601943405412216,-0.044331833720207214,-0.014788523316383362
train2_full_CODED_l1,LEARNED,c227e33d-910e-4e39-a325-0fe1d1116436,15,P,1,True,2.260662317276001,False,0.8245097994804382,20.71885108947754,12360.7109375,30.130865140953862,0.9114909488754664,0.13648734986782074,0.82535902019983,2.850141515505328,0.013815575466415542,0.022265086193981487,-0.044881150126457214,-0.016617149114608765
