method,split,video,frame,group,type,lambda,diagnostic,zero_no_stream_fallback,symbol_nonzero_fraction,nonzero_enhancement_frame,u_l2,residual_l2,actual_packet_bits,selected_step,mse,psnr,ms_ssim,lpips,L_image,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,psnr_minus_TEACHER,ms_ssim_minus_TEACHER,lpips_minus_TEACHER,psnr_minus_ORIGINAL_QP0,ms_ssim_minus_ORIGINAL_QP0,lpips_minus_ORIGINAL_QP0
B_Train2_lambda1,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10,Train2_rest24,P,0.011790604283044334,False,False,0.27941176295280457,True,314.4190396860038,26.34487533569336,5232,150.0,0.014180958410562194,18.48294416659804,0.7925466293574376,0.37574705481529236,0.014556705465377486,0.25169715445764496,0.010322616899665737,-0.0060311853885650635,-0.30557343098569945,-0.022577745807224936,0.05594593286514282,-0.27813487893663336,-0.021239694487955596,0.05510371923446655,-1.3729314369752998,-0.07396687028637872,0.09789866209030151,2.4737684984891253,0.025981661989674554,0.144940584897995
B_Train2_lambda1,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,Train2_rest24,P,0.011790604283044334,False,False,0.2705882489681244,True,307.31706624210017,27.166757583618164,5080,150.0,0.013819388801476736,18.595111643435718,0.7895822024810292,0.3733161687850952,0.014192704970261831,0.25218563708003927,0.008923587219905493,-0.0007845163345336914,-0.3063520076000117,-0.023736192743923468,0.06044098734855652,-0.28193330096477,-0.02252666874748488,0.059478044509887695,-1.4276265042093605,-0.07644778288607046,0.10093969106674194,2.5070830873386356,0.024671299482065923,0.14444006979465485
B_Train2_lambda1,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,Train2_rest24,P,0.011790604283044334,False,False,0.3061274588108063,True,331.6323043770262,26.70498275756836,5560,150.0,0.014268653883999734,18.456169966349233,0.7917202624537069,0.3799508810043335,0.014648604765004068,0.25416535247768834,0.011595874995421585,-0.011259913444519043,-0.2498184480250103,-0.020080658383578864,0.05093827843666077,-0.22669457035660656,-0.018911887900086577,0.050013720989227295,-1.3559762086852025,-0.07369643249279012,0.09459865093231201,2.4643421137621093,0.026772230493856464,0.14972271025180817
B_Train2_lambda1,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,13,Train2_rest24,P,0.011790604283044334,False,False,0.27475491166114807,True,309.57044562154164,28.715028762817383,5128,150.0,0.013922631571153345,18.562786692646796,0.7878349264985179,0.37768033146858215,0.014300311902621926,0.24371471474767858,0.008464866473408161,-0.002161353826522827,-0.3127695171513061,-0.023972568522515503,0.06066787242889404,-0.28758493110511196,-0.022841742739639015,0.05981430411338806,-1.4620254223267253,-0.0786883609985517,0.10447266697883606,2.5078862267399415,0.024611734233731752,0.14704947173595428
B_Train2_lambda1,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,14,Train2_rest24,P,0.011790604283044334,False,False,0.2919117510318756,True,324.40307330508284,27.932540893554688,5416,150.0,0.014412014612136835,18.412753062242416,0.7845978501992308,0.38055258989334106,0.014792567202030177,0.2666614613033964,0.010491267939178095,-0.0062393248081207275,-0.2895791632161142,-0.022670535536415848,0.056551724672317505,-0.2636305186611487,-0.021391974890164422,0.05637076497077942,-1.3802653249048866,-0.0773605048216508,0.09749716520309448,2.455804359638803,0.026126068344929365,0.14710088074207306
B_Train2_lambda1,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,P,0.011790604283044334,False,False,0.2595588266849518,True,302.08404207652933,26.220348358154297,4992,150.0,0.014335775444004925,18.435788104298116,0.7800075477623887,0.38125213980674744,0.014717027583811673,0.26043852561847913,0.009072901620646001,-0.001059412956237793,-0.33869259173926025,-0.025259991499683054,0.06211352348327637,-0.31760089839009353,-0.024193944745568352,0.061233848333358765,-1.4413719809406977,-0.08021264881198464,0.10104691982269287,2.445379247694742,0.024614456051220812,0.14747092127799988
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,0,I,I,0.011790604283044334,False,False,,False,0.0,0.0,8,,0.0023100739264783543,26.363741216888563,0.8150404934054553,0.22730228304862976,0.002537376209526984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,P,0.011790604283044334,False,False,0.44632354378700256,True,391.2448272694974,23.071971893310547,6328,150.0,0.0009615491138762342,30.170285280238566,0.9081535746858259,0.14009693264961243,0.0011016460465258467,0.9554934544323643,0.013296060631257323,-0.043879687786102295,-0.030984167482916547,-0.002385235758539883,0.0032509267330169678,0.05317688035465551,-0.0010117296276870302,0.00024147331714630127,-2.5873969331530375,-0.036211137775228996,0.04825824499130249,2.2776089067286946,0.013124897688231218,-0.011425510048866272
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,2,Train2_rest24,P,0.011790604283044334,False,False,0.414950966835022,True,381.1881580187877,23.1953182220459,6096,150.0,0.0009498800892435485,30.22331215623495,0.9102532138291347,0.13219425082206726,0.0010820743400656158,0.784647035609833,0.011585346735571544,-0.04211515188217163,0.03045042595590175,-0.0016613465952569628,0.0030383318662643433,0.10272477428651783,-0.0005426886639909867,0.0015015006065368652,-2.8798231744159146,-0.03827468903334286,0.0483643114566803,2.3574580096380338,0.013484656706658216,-0.012610256671905518
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,3,Train2_rest24,P,0.011790604283044334,False,False,0.3901960849761963,True,368.8691606218948,22.63613510131836,5824,150.0,0.000937152820286864,30.281895835031932,0.9112109540215904,0.13117919862270355,0.0010683320189095675,0.6933607589066995,0.009747653317133897,-0.03487528860569,0.09063598478545742,-0.0014879212844695067,0.0044343918561935425,0.14604251717379313,-0.0004227149799098662,0.0021208971738815308,-2.823999587696889,-0.03735780273451872,0.04763944447040558,2.4303155847996365,0.014542189699296437,-0.011954724788665771
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,4,Train2_rest24,P,0.011790604283044334,False,False,0.405637264251709,True,377.4155257943363,22.483638763427734,5976,150.0,0.0009443805330636318,30.24852973806547,0.9124638772875121,0.13295912742614746,0.0010773396604897793,0.7068786252421084,0.011279622809223344,-0.04260191321372986,0.09529130343525338,-0.0005651831881584579,0.001433640718460083,0.15057982199272146,0.0003211054979221917,-8.900463581085205e-05,-2.684071883375296,-0.03550252578390245,0.045688048005104065,2.3481990077736334,0.014478884729540509,-0.008080661296844482
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,5,Train2_rest24,P,0.011790604283044334,False,False,0.39387255907058716,True,370.1968283596573,22.239952087402344,5840,150.0,0.0009096961939194518,30.411036223313715,0.9150541203004595,0.13187403976917267,0.0010415702336886244,0.6703117420154676,0.010181578379861222,-0.038139477372169495,0.09716343617817103,-0.000820758659307308,0.0030261874198913574,0.17123512545479258,0.00032727429601764335,0.0018461793661117554,-2.6848408764715117,-0.03465681740579096,0.04674096405506134,2.512473989971781,0.015412012154368604,-0.008647307753562927
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,6,Train2_rest24,P,0.011790604283044334,False,False,0.3634803891181946,True,356.2390672116833,22.144847869873047,5592,150.0,0.0009144583893140649,30.388360514805477,0.9145366237449553,0.13282538950443268,0.0010472837788184975,0.6798512104664454,0.010528122375654814,-0.039642855525016785,0.06974605383109989,-0.0009224476410514271,0.003444761037826538,0.12572519361259893,0.00010833082079975132,0.002008691430091858,-2.749286887539718,-0.035479683941532,0.04852287471294403,2.506689477675394,0.015759484683010805,-0.00812116265296936
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,7,Train2_rest24,P,0.011790604283044334,False,False,0.3698529303073883,True,361.59291998135063,21.894729614257812,5672,150.0,0.000881214783469566,30.549182256322545,0.9167337860360826,0.12914560735225677,0.0010103603908218227,0.6669080346432388,0.009505478671037348,-0.03680403530597687,0.02855010497133037,-0.0014358069887381308,0.003082647919654846,0.08415221552753493,-0.0005471494329578608,0.0016018003225326538,-2.7408924646858566,-0.03441287279803329,0.04661346226930618,2.6989949014370467,0.017327532287040537,-0.013350874185562134
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,P,0.011790604283044334,False,False,0.397549033164978,True,373.82360200913274,22.20998764038086,5912,150.0,0.0009245682269033601,30.340610353167587,0.9138408916013474,0.1380968987941742,0.0010626651256975344,0.7143613129416657,0.010734128688344557,-0.04176662862300873,0.0025848480344734526,-0.0016073087761534488,0.0032233595848083496,0.07919163151792219,-0.0005994544273836278,0.00185491144657135,-2.5981586134557553,-0.034176901995843,0.047806382179260254,2.6291123508072083,0.017706481137331198,-0.007529765367507935
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,9,Train2_rest24,P,0.011790604283044334,False,False,0.38308823108673096,True,368.97998206366873,22.40346908569336,5840,150.0,0.0008806922087433635,30.55175845730965,0.916413537463496,0.13333895802497864,0.001014031166768342,0.6955058633873286,0.009491991362928331,-0.03645157814025879,0.05075836442633985,-0.0012070207285919121,0.003419846296310425,0.1261118047511509,-0.00018230361188664723,0.0019568204879760742,-2.6446999412927745,-0.033664084699773666,0.047679603099823,2.836311591944696,0.018698577805372985,-0.012385159730911255
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,10,Train2_rest24,P,0.011790604283044334,False,False,0.40784314274787903,True,378.0649364136265,22.449697494506836,6000,150.0,0.0009350664909880138,30.291575060873956,0.9129906291490482,0.14011602103710175,0.0010751825120251155,0.6922900890943353,0.010572148276541626,-0.04096367955207825,0.05484883065427937,-0.0009335255547937571,0.003276258707046509,0.13311979284944186,-4.4030361679325836e-05,0.0014726370573043823,-2.636398168625636,-0.03489281381213649,0.0489325076341629,2.6587618193459157,0.017525461259351283,-0.007475361227989197
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,11,Train2_rest24,P,0.011790604283044334,False,False,0.36715686321258545,True,358.9829259827643,22.737842559814453,5656,150.0,0.0009555256402616826,30.197576547369014,0.9111543628272522,0.1421576291322708,0.0010976832693939534,0.6389542607605101,0.009577085392709295,-0.03746078908443451,0.029174824622369755,-0.0014642710793733027,0.0061985403299331665,0.10360876639092709,-0.0005845100710953899,0.004973277449607849,-2.753255881102131,-0.03673794685220133,0.05222989618778229,2.6640569454607075,0.016967733843100796,-0.006480470299720764
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,12,Train2_rest24,P,0.011790604283044334,False,False,0.30367645621299744,True,322.5070718336616,21.75875473022461,5000,150.0,0.0009617443114544788,30.16940373787704,0.910470827447809,0.14321714639663696,0.0011049614578511158,0.6285483229402473,0.009307271790299332,-0.03441435098648071,-0.025083838887901777,-0.0021583520153788394,0.008643016219139099,0.04580822867917789,-0.0011538178586140146,0.007228940725326538,-2.882970973635601,-0.03835176894691372,0.05450810492038727,2.6586546439442955,0.016632022351889653,-0.005563601851463318
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,13,Train2_rest24,P,0.011790604283044334,False,False,0.35073530673980713,True,342.7867848100143,22.701475143432617,5376,100.0,0.0009588708639143501,30.182398775694224,0.9109156400563266,0.14053528010845184,0.001099406144022802,0.5543409022124948,0.008172175328001519,-0.032672956585884094,-0.13223096902960307,-0.0030409456477664687,0.008360892534255981,-0.04884231107390136,-0.002038294409521413,0.006947726011276245,-2.926050788861062,-0.03811831854995007,0.05253946781158447,2.72852770657234,0.017849432948167876,-0.010211840271949768
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,14,Train2_rest24,P,0.011790604283044334,False,False,0.3919117748737335,True,370.9691068919051,23.237506866455078,5912,150.0,0.0009697133619490891,30.133566200846218,0.9093843183779838,0.1438651978969574,0.0011135785598460465,0.750217741347118,0.01089433557760211,-0.03867821395397186,0.0014519586934191864,-0.0018676497469036768,0.005680114030838013,0.07672183388147857,-0.0008697091933760337,0.003959879279136658,-2.645472156163649,-0.036738247458591555,0.049363575875759125,2.792003965629881,0.019756486861772116,-0.009134918451309204
B_Train2_lambda1,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,P,0.011790604283044334,False,False,0.335049033164978,True,343.02524521089566,22.15268898010254,5392,150.0,0.0009880165197036872,30.052357939182674,0.9086274777889488,0.1447637379169464,0.0011327802576206335,0.7468522484655047,0.010952108667309335,-0.03660476207733154,-0.08149056327025761,-0.0028921427172089453,0.008456423878669739,-0.0120151199727907,-0.0018076303161738139,0.00714777410030365,-2.7863181249492435,-0.03823944510402344,0.05243577063083649,2.771634372161447,0.019401615780659798,-0.008340775966644287
