method,group,frames,lambda,actual_packet_bits,rate_note,psnr,ms_ssim,lpips,symbol_nonzero_fraction,nonzero_enhancement_frame,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED
B_Train2_lambda1,Train2_rest24,24,0.011790604283044334,133608,"group packet cost only, shared headers charged in complete sequence; not a group RD point",24.45249745146076,0.8545654794337518,0.2522545500348012,0.335426880667607,1.0,0.4691338700400302,0.01036900172445479,-0.023625497395793598,-0.1298068901335682,-0.011577126470933938,0.029093443726499874,-0.08271358702508502,-0.01046247131324389,0.027914295593897503
B_Train2_lambda1,network_train6,6,0.011790604283044334,34592,"group packet cost only, shared headers charged in complete sequence; not a group RD point",24.362066504066778,0.8513952643493555,0.25519607464472455,0.3496323625246684,1.0,0.535245581583173,0.011832779975050075,-0.026641132930914562,-0.1799380567684139,-0.012446701027833981,0.028573306898276012,-0.12949398690300384,-0.01130117160534283,0.027041402955849964
