anchor,method,metric,rate_axis,interpolation,common_rate_min_kbps,common_rate_max_kbps,status,reason,grid_points,grid_spacing,mean_equal_rate_delta,fraction_of_common_rate_range_better,anchor_monotone,candidate_monotone,nonmonotone_policy
original,v3,LPIPS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,251.421634147103,valid,,100,"uniform natural log(kbps), inclusive endpoints",-0.016834437873791887,1.0,True,True,preserve measured local shape; no sorting of metric values or smoothing
original,v3,DISTS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,251.421634147103,valid,,100,"uniform natural log(kbps), inclusive endpoints",-0.01228428803016786,1.0,True,True,preserve measured local shape; no sorting of metric values or smoothing
original,v3,FloLPIPS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,251.421634147103,valid,,100,"uniform natural log(kbps), inclusive endpoints",-0.01289065126591203,1.0,True,True,preserve measured local shape; no sorting of metric values or smoothing
original,v4_10000,LPIPS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,227.67867023601391,valid,,100,"uniform natural log(kbps), inclusive endpoints",-0.019149544362388606,1.0,True,True,preserve measured local shape; no sorting of metric values or smoothing
original,v4_10000,DISTS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,227.67867023601391,valid,,100,"uniform natural log(kbps), inclusive endpoints",-0.006661258801869601,1.0,True,True,preserve measured local shape; no sorting of metric values or smoothing
original,v4_10000,FloLPIPS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,227.67867023601391,valid,,100,"uniform natural log(kbps), inclusive endpoints",-0.014073841496167043,1.0,True,True,preserve measured local shape; no sorting of metric values or smoothing
original,selected,LPIPS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,215.84877965784221,valid,,100,"uniform natural log(kbps), inclusive endpoints",-0.02366762330928085,1.0,True,True,preserve measured local shape; no sorting of metric values or smoothing
original,selected,DISTS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,215.84877965784221,valid,,100,"uniform natural log(kbps), inclusive endpoints",-0.0063195321184502575,1.0,True,True,preserve measured local shape; no sorting of metric values or smoothing
original,selected,FloLPIPS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,215.84877965784221,valid,,100,"uniform natural log(kbps), inclusive endpoints",-0.022483104238760432,1.0,True,True,preserve measured local shape; no sorting of metric values or smoothing
