anchor,method,metric,rate_axis,interpolation,common_rate_min_kbps,common_rate_max_kbps,status,reason,BD_rate_percent,common_metric_min,common_metric_max,integration,formula
original,v3,LPIPS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,251.421634147103,valid,,-26.047712468350916,0.1280411916304729,0.1579232372896513,exact integral of piecewise cubic PCHIP over common metric interval,100 * expm1(mean(log(rate_candidate)-log(rate_anchor)))
original,v3,DISTS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,251.421634147103,valid,,-30.46401085653666,0.09106145438272506,0.10669537261128426,exact integral of piecewise cubic PCHIP over common metric interval,100 * expm1(mean(log(rate_candidate)-log(rate_anchor)))
original,v3,FloLPIPS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,251.421634147103,valid,,-17.984537654507324,0.121210414217785,0.16162943748372888,exact integral of piecewise cubic PCHIP over common metric interval,100 * expm1(mean(log(rate_candidate)-log(rate_anchor)))
original,v4_10000,LPIPS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,227.67867023601391,valid,,-28.942575281366565,0.1280411916304729,0.16090565043850802,exact integral of piecewise cubic PCHIP over common metric interval,100 * expm1(mean(log(rate_candidate)-log(rate_anchor)))
original,v4_10000,DISTS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,227.67867023601391,valid,,-19.011415284809328,0.09191132849082351,0.11291984061244875,exact integral of piecewise cubic PCHIP over common metric interval,100 * expm1(mean(log(rate_candidate)-log(rate_anchor)))
original,v4_10000,FloLPIPS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,227.67867023601391,valid,,-19.70786258973451,0.121210414217785,0.16475452442047378,exact integral of piecewise cubic PCHIP over common metric interval,100 * expm1(mean(log(rate_candidate)-log(rate_anchor)))
original,selected,LPIPS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,215.84877965784221,valid,,-33.66581404127677,0.1280411916304729,0.15931138655287214,exact integral of piecewise cubic PCHIP over common metric interval,100 * expm1(mean(log(rate_candidate)-log(rate_anchor)))
original,selected,DISTS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,215.84877965784221,valid,,-18.45998358578696,0.09330244094599038,0.11374259588774294,exact integral of piecewise cubic PCHIP over common metric interval,100 * expm1(mean(log(rate_candidate)-log(rate_anchor)))
original,selected,FloLPIPS,natural log(kbps),"PCHIP, extrapolate=False",124.11726632742258,215.84877965784221,valid,,-30.07787057253994,0.121210414217785,0.1584742419229495,exact integral of piecewise cubic PCHIP over common metric interval,100 * expm1(mean(log(rate_candidate)-log(rate_anchor)))
