dataset,video,video_id,video_tag,test_group,method,stage,beta,checkpoint,checkpoint_sha256,qp,num_frames,fps,bytes,bits,bpp,kbps,total_pixel_SSE,aggregate_MSE,PSNR,SSIM,MS_SSIM,LPIPS,DISTS,bitstream_path,bitstream_sha256,state_sync_pass,compression_hash_before,compression_hash_after,bytes_consumed,decode_status,independent_decode_pass,finite,reconstruction_sha256,FloLPIPS,feature_path,feature_sha256,num_transitions,metric_decode_pass,split,step,video_index,real_bytes,provenance,metric_audit_sha256
fresh_ulong,fresh_ulong_102,102,fresh_ulong_102,added_ulong_validation,original,original,none,,,1,64,30.0,24822,198576,0.0014963107638888888,93.0825,2116190.685546875,0.005315309841446425,22.744714143940435,0.9369678730145097,0.7788689695298672,0.26449672039598227,0.132149588316679,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/original_qp1.bin,6e4112aa07089352cbcbd9efc73ac5f90ab119c17ed3dd8355b0b320b9d15c5e,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,24822,PASS,True,True,82f12cda9b5df3fd421f0c63399ec83b6786451660f8765b5b44cfeba599724d,0.2558454435969156,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/original/video_5_qp1.npz,0945d7a39e5fe5036a41be0befbafa11fed5e9e04e98c1908e53f33a9983a205,63,True,final,0,5,24822,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_102,102,fresh_ulong_102,added_ulong_validation,original,original,none,,,2,64,30.0,32001,256008,0.0019290726273148149,120.00375,1914062.01953125,0.004807616231863391,23.180702071941766,0.9427545880898833,0.8064622050151229,0.2455117697827518,0.12347044423222542,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/original_qp2.bin,8832a78da4765145e2e7703e075262f07e0d9c370bd22e01f7ed68b690718a4b,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,32001,PASS,True,True,b5798cc7231504f2c0beab30b884c20faa447bdb6b41edf53aa2ef9e32faec2f,0.23422431827537596,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/original/video_5_qp2.npz,717a31642e1b73b2c941c08f31688510cbdf8b7cab09773edab5431fc1f5aa0b,63,True,final,0,5,32001,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_102,102,fresh_ulong_102,added_ulong_validation,original,original,none,,,3,64,30.0,41443,331544,0.0024982518325617283,155.41125,1766904.224609375,0.0044379948735727695,23.52813203766999,0.946889410726726,0.8271679952740669,0.22789993113838136,0.12158727552741766,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/original_qp3.bin,340f0831deb1f00a60acd5cd03f45399eaea245842d921a71fcc0315853bae99,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,41443,PASS,True,True,f0ede6c47f4546a103a15d094aaa451c3fa4f854e11b635093bb44151e5ff135,0.2142296460649324,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/original/video_5_qp3.npz,c28dd284a07441442670489b710521b28bfbff03a7ca911f4326862e74a80b53,63,True,final,0,5,41443,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_103,103,fresh_ulong_103,added_ulong_validation,original,original,none,,,0,64,30.0,44761,358088,0.002698266300154321,167.85375,872243.572265625,0.0021908445564317114,26.593884351635317,0.9820879669860005,0.945637047290802,0.1013468625023961,0.08589303214102983,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/original_qp0.bin,a42518dc6f5b85aa8c7a9b12211eacc84199fbf34637bf9d65a9eebc70cb3907,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,44761,PASS,True,True,9ff92c4ec628be87248c0cb72a429be25600840576ef02d335522fd33d9fb3af,0.13101064242304317,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/original/video_6_qp0.npz,f33c68a85b05e757a35c6d26b985a8674b8c91608cad08a0bfd5368d62dacf38,63,True,final,0,6,44761,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_103,103,fresh_ulong_103,added_ulong_validation,original,original,none,,,1,64,30.0,55939,447512,0.003372094425154321,209.77125,774591.4584960938,0.0019455683415318713,27.1095350922987,0.9840194517746568,0.9524746974930167,0.09009590174537152,0.07973845582455397,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/original_qp1.bin,f2dda9a30bd33fd3707c6a36e644700a80e4d5e862987337ba334e0ebf0efefa,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,55939,PASS,True,True,8502fd17ae5d00e430359f78372417e0470b80a0807198ccab94a3591da3e83a,0.11493728309869766,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/original/video_6_qp1.npz,2f95976533034da7eec4b230cfc7e2e2b2ae8e81c80c6c8558a845c507d32cca,63,True,final,0,6,55939,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_103,103,fresh_ulong_103,added_ulong_validation,original,original,none,,,2,64,30.0,71442,571536,0.004306640625,267.9075,684353.4624023438,0.0017189144241957018,27.64745744037034,0.9858139613643289,0.9585525523871183,0.0804876679321751,0.07174810487776995,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/original_qp2.bin,8e304fe5cc7dede9600a28794be656834d5d0e750cfcd499bad107dd8a2adae0,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,71442,PASS,True,True,8c96a08313f0718b9ce96688a1ec8474653ad0eae4f8f5f09a523ab2f5398cbc,0.10063283902312083,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/original/video_6_qp2.npz,32316928ef41eb3f45a6ffdee81a427cd04d0de2e7dd2b4d915b4413f1e1c4ec,63,True,final,0,6,71442,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_103,103,fresh_ulong_103,added_ulong_validation,original,original,none,,,3,64,30.0,90080,720640,0.00543016975308642,337.8,621820.69140625,0.0015618486855746296,28.06361043572135,0.987054418772459,0.9630752084776759,0.07214005698915571,0.06679034605622292,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/original_qp3.bin,b95f623e667d63a2ec815f66e2cd52c56300f28f51c4a9408254acd8a54632ff,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,90080,PASS,True,True,5ef840c9a3d9b00de391ace15acb5fb97947d30dd0c135fde173a1c38033cb42,0.08664991901743979,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/original/video_6_qp3.npz,b33c129b923bc590df2158382e07094b9b7b5aa464873a73bfd2923388b406ce,63,True,final,0,6,90080,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_104,104,fresh_ulong_104,added_ulong_validation,original,original,none,,,0,64,30.0,28386,227088,0.0017111545138888888,106.4475,898185.37890625,0.0022560034955970546,26.466602317643442,0.9803189756348729,0.9193811863660812,0.15110041748266667,0.10818523913621902,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/original_qp0.bin,276013737a6cae11ac9c176beeace597014addf91abe53d15bbe28e5bb43c3e1,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,28386,PASS,True,True,9e987f8a64c0e63a3bb0433153b44a96dd82b9027dd46caa47d9aa8e6fd2b211,0.1404883950239136,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/original/video_7_qp0.npz,1c8516e6f6b5df8447aacfcb12f529d1239a83d19da5afedc9fa200ff16ab2f6,63,True,final,0,7,28386,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_104,104,fresh_ulong_104,added_ulong_validation,original,original,none,,,1,64,30.0,37307,298456,0.0022489269868827162,139.90125,802321.0908203125,0.0020152178247279102,26.956780041310545,0.9823516299948096,0.9289848897606134,0.12793638068251312,0.10033024847507477,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/original_qp1.bin,01b3873a59ea1c8152d8a50c9f2ef2faa1ae337843ab99e0db33afae86feb531,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,37307,PASS,True,True,5e6c556add1b8f06630a6f5363b6de03be826c62eda42fd7d56e9b0c72da1a52,0.11798866802737826,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/original/video_7_qp1.npz,e8abda981e92d75740c4473389e9d3633c30d94fea216bd779a9d4434ffd3dd4,63,True,final,0,7,37307,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_104,104,fresh_ulong_104,added_ulong_validation,original,original,none,,,2,64,30.0,48685,389480,0.00293481143904321,182.56875,722855.654296875,0.0018156217204199896,27.409746304003704,0.9840376200154424,0.9367686565965414,0.113422283786349,0.09147221129387617,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/original_qp2.bin,670ced44df46fa62d4e8771ad933ff5adb8c8e078151d98d607e0a82e1770db5,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,48685,PASS,True,True,2811560410c2dd6695ec0469d7cc7a9267779d2dba564ede6c41da87f26cdc9c,0.10016968728057922,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/original/video_7_qp2.npz,490cd29b0d4d9fe379045898ab4401655bf19265cd61e769d373aa509ee60cd8,63,True,final,0,7,48685,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_104,104,fresh_ulong_104,added_ulong_validation,original,original,none,,,3,64,30.0,63921,511368,0.0038532624421296294,239.70375,671896.5654296875,0.0016876260022567623,27.727237918054254,0.9851406719535589,0.9427269669249654,0.10218862083274871,0.08630355633795261,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/original_qp3.bin,51c7c5d5f33dc65316d135ee260e0d350da931eba0116fbd3eedbf4faba2ad2f,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,63921,PASS,True,True,86738d50f6be6093b97306b2714f58d4f78e2d6aab3046489385297c3c8f5b97,0.08836488011810514,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/original/video_7_qp3.npz,416c6d811ffe1d5df6379fd2e397a14fbc87fdb48d80096411a3e70167946646,63,True,final,0,7,63921,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_00,0,fresh_ulong_00,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,0,64,30.0,46668,373344,0.0028132233796296295,175.005,2190707.837890625,0.005502477168055719,22.59441750829677,0.9675758257508278,0.8578289421275258,0.15482585248537362,0.08368497714400291,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_00/v3_beta_low_qp0.bin,1a51db53c8be5dcaec8a5a5500d23d385a97d90269cc8fda6a9ee777480b3364,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,46668,PASS,True,True,e4d6158c2c8eb7a7ea2241c34d2075b28deadcbafcfe631aa3e8bcdf4f395568,0.15116924053383252,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_0_qp0.npz,81e1c358aee338e62d65a20f827b17fd2975b01d9c682bc410972c66c78e3555,63,True,final,20000,0,46668,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_00,0,fresh_ulong_00,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,1,64,30.0,57329,458632,0.003455885898919753,214.98375,1948092.03515625,0.004893090607207499,23.104167421705945,0.9713181871920824,0.8712636539712548,0.1410023522330448,0.07923376932740211,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_00/v3_beta_low_qp1.bin,4f1fbea9fcee793c64d2aead5701f960a7eb98c03cec74767aeb8b3ce9f0cd20,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,57329,PASS,True,True,76946f7a64206a4609d89b2aab4ae6cfdb2cdfb4d1df41b8a6aa9dae13cb28a0,0.14446076514228942,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_0_qp1.npz,a6095f1d43e16c5e8d970f518515a7033b948c1e2ecc712a12bf6c9b6fb5e7ba,63,True,final,20000,0,57329,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_00,0,fresh_ulong_00,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,2,64,30.0,75419,603352,0.00454638069058642,282.82125,1639090.21875,0.004116959983919873,23.8542335424304,0.9760808199644089,0.8907458148896694,0.12047836219426244,0.06677039247006178,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_00/v3_beta_low_qp2.bin,9968662e0dda2554075078da4521b8dd4a156e05d66420b256bbcfb356e2d01e,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,75419,PASS,True,True,b2cec98e97738cf4ae61698e832923695f0406527065b3771ad3e9186b48264d,0.1214126247971777,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_0_qp2.npz,747fd51bf08da8c060ef0d23ca49c8facaae9776eed4f059605bed681801ba33,63,True,final,20000,0,75419,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_00,0,fresh_ulong_00,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,3,64,30.0,93699,749592,0.0056483289930555555,351.37125,1454910.4375,0.003654349213274418,24.37189953384302,0.9789024693891406,0.9032140970230103,0.10805164836347103,0.0611735163256526,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_00/v3_beta_low_qp3.bin,564ca4c38bf969b951176f323733bd0a08249b6eae37b753adc66dd0487aed0e,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,93699,PASS,True,True,27d62209408f3c2da7fdbf1674eaa7ca11e0d31f84ed5e8c80c952d525e38799,0.10833126365665406,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_0_qp3.npz,65f519fcf548756d18147d0aa7b5ca309e30db2ba9bd436e4dc80f05f091cf22,63,True,final,20000,0,93699,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_01,1,fresh_ulong_01,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,0,64,29.97002997002997,39679,317432,0.002391915027006173,148.6476023976024,630188.310546875,0.0015828659259733348,28.005558697718286,0.9740241225808859,0.893900303170085,0.1419656059006229,0.0887825321406126,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_01/v3_beta_low_qp0.bin,385407a40bf481d4e7e02c758c8e20fab114b552f54559d6944b7df2b1fdc6cc,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,39679,PASS,True,True,585f95b8d22039790d26da02fa48b2cb0245ef19f18a8f4a056bf79f7183475b,0.15545261095440577,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_1_qp0.npz,56a388427449ddd1cc33a91173645a50a813544a4776148e1ecc41476d9cf90f,63,True,final,20000,1,39679,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_01,1,fresh_ulong_01,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,1,64,29.97002997002997,50025,400200,0.0030155888310185184,187.40634365634364,520846.98095703125,0.0013082295006194723,28.833160617383804,0.978327146731317,0.9088770225644112,0.12160463456530124,0.07721965294331312,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_01/v3_beta_low_qp1.bin,f0000604a4ad033b4226ae77a113ad6610cdf333ca36943e850d074509682188,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,50025,PASS,True,True,075256eb93af502037f09d5830a2d652b50912e5fa2c3eaa04b4669d80f5090c,0.13301118829893688,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_1_qp1.npz,2481887f01e944aa286f7765114d9decda7090ab1031bdfe80ae13054e72f2ab,63,True,final,20000,1,50025,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_01,1,fresh_ulong_01,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,2,64,29.97002997002997,59838,478704,0.003607132523148148,224.16833166833166,453637.263671875,0.0011394165131290263,29.43317490769415,0.9810631573200226,0.9183572726324201,0.10965604288503528,0.07360018044710159,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_01/v3_beta_low_qp2.bin,381ed7dcfafda76cd11b51c58e02b3033f58ee4716edf5f86150b8541e788be3,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,59838,PASS,True,True,6faa4e4e8e10cc2a5a9162b2e67e7406f582d6394b2e863ae6236e72e63d71b8,0.12045430947863867,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_1_qp2.npz,a13f2f0605ab9a41d60ab19a4583f73c88466cbcc8c973847f90cd1309061035,63,True,final,20000,1,59838,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_01,1,fresh_ulong_01,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,3,64,29.97002997002997,74631,597048,0.004498878761574074,279.5866633366633,387690.98193359375,0.0009737769407009391,30.115405138781416,0.9837595801800489,0.9282359620556235,0.09585526760201901,0.06564405933022499,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_01/v3_beta_low_qp3.bin,81b0cb4ef944a3befb5e45bdd59ebe60e0b135bc3b507744835d9c8588a5416b,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,74631,PASS,True,True,0b2dc9c87a0be1bbbacec4c844a6d7a206ce0ce8e5b9f2fae098383f8a4b41dd,0.10582719778730756,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_1_qp3.npz,4c44860d8ff5c3d7cd84922003f47619e3c144a621f463ec66e38ba93030f6d2,63,True,final,20000,1,74631,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_10,10,fresh_ulong_10,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,0,64,29.97002997002997,26920,215360,0.001622781635802469,100.84915084915085,671408.9760742188,0.001686401307092282,27.73039069855388,0.9750437187030911,0.9521191464737058,0.08550745411776006,0.08486776053905487,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_10/v3_beta_low_qp0.bin,272ae0b5f0c288c2074c3946be9fb459f6e01d4fc14adda2da7d5a061c6bf10d,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,26920,PASS,True,True,3607dfd608b99cca385cf1bc3b1fda18e12ff4a1e3a53a5de53d18a256693e1c,0.06618407776667959,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_2_qp0.npz,910a788ac032799794bf9546e4b8813eb845a44459085a2b5922869a02fef22a,63,True,final,20000,2,26920,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
