method,kind,video,frame,type,qp,target_available,delta,diagnostic,symbol_nonzero_fraction,residual_hat_l2,estimated_enhancement_symbol_bits,psnr,ms_ssim,lpips,psnr_gain_vs_ZERO_D,psnr_minus_ORIGINAL,ms_ssim_gain_vs_ZERO_D,ms_ssim_minus_ORIGINAL,lpips_gain_vs_ZERO_D,lpips_minus_ORIGINAL
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,0,I,0,False,9.042649269104004,True,,0.0,0.0,15.432896757865894,0.6808732254336812,0.2725779414176941,0.0,0.0,0.0,0.0,0.0,0.0
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1,P,2,True,9.042649269104004,True,0.27818626165390015,26.65482521057129,4584.2890625,18.33414884501042,0.7953293780846672,0.32602459192276,-0.04662574023912569,2.059160684399174,0.010984117653873748,0.019093831285735385,-0.05171757936477661,0.09526523947715759
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2,P,0,True,9.042649269104004,True,0.2816176414489746,26.70411491394043,4623.599609375,18.357149603006928,0.801413128557163,0.3208584189414978,-0.04077643273870635,2.183659356930864,0.011261948764640595,0.021876214498492086,-0.05183294415473938,0.09441497921943665
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3,P,1,True,9.042649269104004,True,0.2855392098426819,27.232219696044922,4686.4716796875,18.404012269319985,0.802705815095219,0.325019896030426,-0.031163954645354153,2.1989805667138675,0.010136191578921983,0.021850347295125805,-0.04826200008392334,0.10188931226730347
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4,P,0,True,9.042649269104004,True,0.26764705777168274,26.596412658691406,4463.64208984375,18.2839669670642,0.8005605527513127,0.33199405670166016,-0.022030858449493707,2.171011792772024,0.010378662997712507,0.022533246414618957,-0.050490379333496094,0.1080065369606018
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,P,1,True,9.042649269104004,True,0.27843138575553894,27.220399856567383,4571.64453125,18.415539506913685,0.8017399896850277,0.3229081332683563,-0.027274006494806713,2.2179556354306413,0.009722376103782793,0.02304235519237985,-0.04944843053817749,0.10049507021903992
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6,P,0,True,9.042649269104004,True,0.26789215207099915,26.761756896972656,4479.505859375,18.36222253296812,0.8004315793140796,0.3262937366962433,-0.011882258859948536,2.2133837306035744,0.009615103924950796,0.02380148216745337,-0.049317777156829834,0.10256290435791016
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7,P,1,True,9.042649269104004,True,0.2850490212440491,27.316904067993164,4641.60546875,18.456771097697583,0.7999050188143272,0.3220438063144684,-0.022723096286902944,2.2593639683751263,0.009395305972935364,0.024636105470670522,-0.04912811517715454,0.09808190166950226
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,P,0,True,9.042649269104004,True,0.2811274528503418,27.101802825927734,4571.49658203125,18.219477719698784,0.7960826170854877,0.3352513611316681,-0.03877814961484205,2.175586452989787,0.009627253678901715,0.024804913876649737,-0.050509482622146606,0.1077607274055481
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9,P,2,True,9.042649269104004,True,0.29460784792900085,27.401460647583008,4718.119140625,18.421431992635046,0.7961678504409236,0.32212328910827637,-0.035663223900932906,2.2555163917084435,0.008921584619885348,0.025152456700517467,-0.04944854974746704,0.09427154064178467
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10,P,0,True,9.042649269104004,True,0.28455883264541626,27.289531707763672,4631.94775390625,18.181341238493655,0.7912512185094345,0.33228549361228943,-0.04990630250135908,2.172165488895306,0.00902720141632063,0.024686251765380973,-0.04949274659156799,0.10147902369499207
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,P,1,True,9.042649269104004,True,0.29460784792900085,27.414384841918945,4716.84765625,18.29222352161311,0.7898820485102122,0.3228316307067871,-0.050703028662670846,2.2041948784622925,0.009223428486152097,0.024971145962152885,-0.0512690544128418,0.09395553171634674
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,P,0,True,9.042649269104004,True,0.29926469922065735,27.241291046142578,4758.75341796875,18.15600305615678,0.789124893474166,0.3422430157661438,-0.04600207262643963,2.1641751277884502,0.009000501352410373,0.024176862079471118,-0.04896777868270874,0.11201485991477966
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,13,P,1,True,9.042649269104004,True,0.3073529303073883,27.072664260864258,4860.6123046875,18.27243607907153,0.7882838501059868,0.3322085738182068,-0.046636452248389304,2.2175355220843755,0.008913785405067931,0.02506065846318206,-0.04763311147689819,0.10157772898674011
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,14,P,0,True,9.042649269104004,True,0.30049020051956177,27.350683212280273,4792.0,18.09752705700108,0.7832226720643584,0.33730053901672363,-0.04856506256387405,2.140578272753892,0.009116085181803957,0.024750890754082766,-0.04949137568473816,0.10384884476661682
train2_full_WRONG_l3,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,P,1,True,9.042649269104004,True,0.3068627417087555,27.280010223388672,4877.953125,18.119614775335847,0.7798802024660555,0.3322371244430542,-0.05573534697413507,2.1292058217590313,0.008945551554023656,0.02448711117889224,-0.05007442831993103,0.09845592081546783
train2_full_WRONG_l3,WRONG_QUANTIZED,c227e33d-910e-4e39-a325-0fe1d1116436,0,I,0,False,9.042649269104004,True,,0.0,0.0,26.363741227929843,0.8150404964666441,0.22730228304862976,0.0,0.0,0.0,0.0,0.0,0.0
train2_full_WRONG_l3,WRONG_QUANTIZED,c227e33d-910e-4e39-a325-0fe1d1116436,1,P,2,True,9.042649269104004,True,0.5328431129455566,27.44895362854004,10158.6669921875,28.927527709621586,0.8951427756764764,0.15687990188598633,-0.287264389990856,1.0348513904372751,0.00028525710337978794,0.00011409717864996338,-0.027096718549728394,0.0053574442863464355
train2_full_WRONG_l3,WRONG_QUANTIZED,c227e33d-910e-4e39-a325-0fe1d1116436,2,P,0,True,9.042649269104004,True,0.5477941036224365,27.48851776123047,10358.767578125,29.02244039802892,0.8981795519938575,0.14625635743141174,-0.4162251277685023,1.1565862066116992,-0.0004883194593208184,0.0014109936855466465,-0.02805304527282715,0.0014518499374389648
train2_full_WRONG_l3,WRONG_QUANTIZED,c227e33d-910e-4e39-a325-0fe1d1116436,3,P,1,True,9.042649269104004,True,0.5397058725357056,27.87804412841797,10421.974609375,29.13941253651049,0.8990198310475083,0.14316372573375702,-0.44912292707912016,1.287832281168118,-0.002443473675701968,0.002351065963113297,-0.022890746593475342,2.9802322387695312e-05
train2_full_WRONG_l3,WRONG_QUANTIZED,c227e33d-910e-4e39-a325-0fe1d1116436,4,P,0,True,9.042649269104004,True,0.5634803771972656,27.799030303955078,10572.4072265625,29.086081411907575,0.8997092653865127,0.14636985957622528,-0.45557010030455913,1.1857506750148197,-0.0014749933265927329,0.0017242719799634987,-0.029191166162490845,0.005330085754394531
train2_full_WRONG_l3,WRONG_QUANTIZED,c227e33d-910e-4e39-a325-0fe1d1116436,5,P,1,True,9.042649269104004,True,0.5482842922210693,27.977495193481445,10556.2890625,29.24552019086046,0.9025064800848774,0.143595889210701,-0.495204676314593,1.346957973111607,-0.0023660659143992513,0.002864371234618468,-0.026417627930641174,0.003074556589126587
train2_full_WRONG_l3,WRONG_QUANTIZED,c227e33d-910e-4e39-a325-0fe1d1116436,6,P,0,True,9.042649269104004,True,0.5561274290084839,28.219270706176758,10769.64453125,29.286844108887216,0.9021412597367632,0.1434759646654129,-0.42166570151159277,1.4051730103281557,-0.0018672458635523581,0.003364119907740326,-0.02899228036403656,0.0025294125080108643
train2_full_WRONG_l3,WRONG_QUANTIZED,c227e33d-910e-4e39-a325-0fe1d1116436,7,P,1,True,9.042649269104004,True,0.5514705777168274,28.35490608215332,10869.958984375,29.32253961208462,0.9035912881082258,0.1416088193655014,-0.5597350345710126,1.4723522515670773,-0.003637023283783236,0.004185033812383332,-0.02434082329273224,-0.000887647271156311
