candidate,lambda,sample,video,frame,step,nonzero_symbols,elapsed_seconds,diagnostic_container_bytes,packet_bytes,frame_share_bytes,integer_roundtrip_exact,mse,psnr,ms_ssim,lpips,d,selection_objective,selected
O2,0.18864966852870935,30884276-8cb2-485e-b0ca-a22605c1801f_f0005,30884276-8cb2-485e-b0ca-a22605c1801f,5,0,0,0.4063345864415169,102,1,6.8,True,0.0032234970846857836,24.916727182263976,0.7698563422779762,0.4411349296569824,0.0036646320143427663,0.003669581156881328,True
O2,0.18864966852870935,30884276-8cb2-485e-b0ca-a22605c1801f_f0005,30884276-8cb2-485e-b0ca-a22605c1801f,5,25,0,0.842699445784092,102,1,6.8,True,0.0032234970846857836,24.916727182263976,0.7698563422779762,0.4411349296569824,0.0036646320143427663,0.003669581156881328,False
O2,0.18864966852870935,30884276-8cb2-485e-b0ca-a22605c1801f_f0005,30884276-8cb2-485e-b0ca-a22605c1801f,5,50,2042,4.517705783247948,935,834,839.8,True,0.003439624721417035,24.63488938332086,0.7686126433995607,0.3874344229698181,0.003827059144386853,0.004438278247899238,False
O2,0.18864966852870935,30884276-8cb2-485e-b0ca-a22605c1801f_f0005,30884276-8cb2-485e-b0ca-a22605c1801f,5,100,569,14.611830368638039,538,437,442.8,True,0.0030150945762359473,25.20699060541014,0.7743472317418328,0.42047855257987976,0.003435573128815827,0.0037578496458857053,False
O2,0.18864966852870935,30884276-8cb2-485e-b0ca-a22605c1801f_f0005,30884276-8cb2-485e-b0ca-a22605c1801f,5,150,640,24.70560973882675,567,466,471.8,True,0.003003371836539205,25.223908960526998,0.7746096645808098,0.42757678031921387,0.003430948616858419,0.003774331771225105,False
