dataset,video,video_id,qp,trajectory_id,is_baseline_path,is_selected,total_bytes,baseline_bytes,rate_ratio,rate_gap_bytes,rate_gap_percent,average_RGB_MSE,baseline_RGB_MSE,delta_RGB_MSE,PSNR,baseline_PSNR,delta_PSNR,SSIM,baseline_SSIM,delta_SSIM,LPIPS,baseline_LPIPS,delta_LPIPS,DISTS,baseline_DISTS,delta_DISTS,num_single_edits,num_pair_edits,num_modified_frames,final_budget_feasible,bitstream_path,bitstream_sha256,decode_status,state_sync_status,finite_status
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,fresh_ulong_00_qp3_T13171,False,False,96478,96549,0.9992646221089809,-71,-0.07353778910190734,0.0027077585455117514,0.002720622742344858,-1.286419683310669e-05,25.97208650507632,25.9471324105213,0.024954094555020845,0.9827632075175643,0.9826976666226983,6.554089486598969e-05,0.12031234544701874,0.1200498960679397,0.00026244937907904387,0.07432624883949757,0.07413897477090359,0.00018727406859397888,37,24,61,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_00_qp3_T13171.bin,a71169bd6a218ce6c51aef17ac839f8a941a6c64f52c53264f6289b931ce21d0,PASS,PASS,PASS
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,fresh_ulong_00_qp3_T13173,False,False,96478,96549,0.9992646221089809,-71,-0.07353778910190734,0.0027077585455117514,0.002720622742344858,-1.286419683310669e-05,25.97208650507632,25.9471324105213,0.024954094555020845,0.9827632075175643,0.9826976666226983,6.554089486598969e-05,0.12031234544701874,0.1200498960679397,0.00026244937907904387,0.07432624883949757,0.07413897477090359,0.00018727406859397888,37,24,61,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_00_qp3_T13173.bin,a71169bd6a218ce6c51aef17ac839f8a941a6c64f52c53264f6289b931ce21d0,PASS,PASS,PASS
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,fresh_ulong_00_qp3_T13208,False,False,96478,96549,0.9992646221089809,-71,-0.07353778910190734,0.0027077585455117514,0.002720622742344858,-1.286419683310669e-05,25.97208650507632,25.9471324105213,0.024954094555020845,0.9827632075175643,0.9826976666226983,6.554089486598969e-05,0.12031234544701874,0.1200498960679397,0.00026244937907904387,0.07432624883949757,0.07413897477090359,0.00018727406859397888,37,24,61,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_00_qp3_T13208.bin,a71169bd6a218ce6c51aef17ac839f8a941a6c64f52c53264f6289b931ce21d0,PASS,PASS,PASS
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,fresh_ulong_00_qp3_T13210,False,False,96478,96549,0.9992646221089809,-71,-0.07353778910190734,0.0027077585455117514,0.002720622742344858,-1.286419683310669e-05,25.97208650507632,25.9471324105213,0.024954094555020845,0.9827632075175643,0.9826976666226983,6.554089486598969e-05,0.12031234544701874,0.1200498960679397,0.00026244937907904387,0.07432624883949757,0.07413897477090359,0.00018727406859397888,37,24,61,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_00_qp3_T13210.bin,a71169bd6a218ce6c51aef17ac839f8a941a6c64f52c53264f6289b931ce21d0,PASS,PASS,PASS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,fresh_ulong_01_qp1_BASELINE,True,True,52078,52078,1.0,0,0.0,0.0012218153824505862,0.0012218153824505862,0.0,29.142785612015437,29.142785612015437,0.0,0.979019558057189,0.979019558057189,0.0,0.13199148036073893,0.13199148036073893,0.0,0.0770218400284648,0.0770218400284648,0.0,0,0,0,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_01_qp1_BASELINE.bin,932734fe8a30e69316f35209b55ab123a58e5f55a0a3e5567bbbc63a7173ad02,PASS,PASS,PASS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,fresh_ulong_01_qp1_T11931,False,False,52322,52078,1.0046852797726487,244,0.4685279772648654,0.001218752722706995,0.0012218153824505862,-3.0626597435912117e-06,29.154573262593157,29.142785612015437,0.011787650577719688,0.9790689749643207,0.979019558057189,4.9416907131671906e-05,0.13124317827168852,0.13199148036073893,-0.0007483020890504122,0.07666602078825235,0.0770218400284648,-0.0003558192402124405,33,29,62,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_01_qp1_T11931.bin,1848b60d8aec6f6a04e614e8b7a75eb70d22071f0b6567d99bf3f279b6c4032e,PASS,PASS,PASS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,fresh_ulong_01_qp1_T11962,False,False,52322,52078,1.0046852797726487,244,0.4685279772648654,0.001218752722706995,0.0012218153824505862,-3.0626597435912117e-06,29.154573262593157,29.142785612015437,0.011787650577719688,0.9790689749643207,0.979019558057189,4.9416907131671906e-05,0.13124317827168852,0.13199148036073893,-0.0007483020890504122,0.07666602078825235,0.0770218400284648,-0.0003558192402124405,33,29,62,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_01_qp1_T11962.bin,1848b60d8aec6f6a04e614e8b7a75eb70d22071f0b6567d99bf3f279b6c4032e,PASS,PASS,PASS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,fresh_ulong_01_qp1_T11993,False,False,52322,52078,1.0046852797726487,244,0.4685279772648654,0.001218752722706995,0.0012218153824505862,-3.0626597435912117e-06,29.154573262593157,29.142785612015437,0.011787650577719688,0.9790689749643207,0.979019558057189,4.9416907131671906e-05,0.13124317827168852,0.13199148036073893,-0.0007483020890504122,0.07666602078825235,0.0770218400284648,-0.0003558192402124405,33,29,62,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_01_qp1_T11993.bin,1848b60d8aec6f6a04e614e8b7a75eb70d22071f0b6567d99bf3f279b6c4032e,PASS,PASS,PASS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,fresh_ulong_01_qp1_T12024,False,False,52322,52078,1.0046852797726487,244,0.4685279772648654,0.001218752722706995,0.0012218153824505862,-3.0626597435912117e-06,29.154573262593157,29.142785612015437,0.011787650577719688,0.9790689749643207,0.979019558057189,4.9416907131671906e-05,0.13124317827168852,0.13199148036073893,-0.0007483020890504122,0.07666602078825235,0.0770218400284648,-0.0003558192402124405,33,29,62,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_01_qp1_T12024.bin,1848b60d8aec6f6a04e614e8b7a75eb70d22071f0b6567d99bf3f279b6c4032e,PASS,PASS,PASS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,fresh_ulong_01_qp1_T12055,False,False,52322,52078,1.0046852797726487,244,0.4685279772648654,0.001218752722706995,0.0012218153824505862,-3.0626597435912117e-06,29.154573262593157,29.142785612015437,0.011787650577719688,0.9790689749643207,0.979019558057189,4.9416907131671906e-05,0.13124317827168852,0.13199148036073893,-0.0007483020890504122,0.07666602078825235,0.0770218400284648,-0.0003558192402124405,33,29,62,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_01_qp1_T12055.bin,1848b60d8aec6f6a04e614e8b7a75eb70d22071f0b6567d99bf3f279b6c4032e,PASS,PASS,PASS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,fresh_ulong_01_qp1_T12086,False,False,52322,52078,1.0046852797726487,244,0.4685279772648654,0.001218752722706995,0.0012218153824505862,-3.0626597435912117e-06,29.154573262593157,29.142785612015437,0.011787650577719688,0.9790689749643207,0.979019558057189,4.9416907131671906e-05,0.13124317827168852,0.13199148036073893,-0.0007483020890504122,0.07666602078825235,0.0770218400284648,-0.0003558192402124405,33,29,62,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_01_qp1_T12086.bin,1848b60d8aec6f6a04e614e8b7a75eb70d22071f0b6567d99bf3f279b6c4032e,PASS,PASS,PASS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,fresh_ulong_01_qp3_BASELINE,True,False,78986,78986,1.0,0,0.0,0.0009682657300800201,0.0009682657300800201,0.0,30.15030891001539,30.15030891001539,0.0,0.9835106832906604,0.9835106832906604,0.0,0.10498300509061664,0.10498300509061664,0.0,0.06271296553313732,0.06271296553313732,0.0,0,0,0,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_01_qp3_BASELINE.bin,699f95510983015cc3b7bbb1ea4601d1a9a953dcd901daad6ad324131fa05c0d,PASS,PASS,PASS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,fresh_ulong_01_qp3_T12185,False,True,78833,78986,0.9980629478641785,-153,-0.19370521358215154,0.0009671889256424038,0.0009682657300800201,-1.0768044376163743e-06,30.154536296415053,30.15030891001539,0.0042273863996626915,0.9835257483646274,0.9835106832906604,1.506507396697998e-05,0.10477390221785754,0.10498300509061664,-0.00020910287275910378,0.062192412093281746,0.06271296553313732,-0.0005205534398555756,37,22,59,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_01_qp3_T12185.bin,c70ca665dcadebaa14a862c5679bff551d7182c1697f6d2db1e85a601ead4a2b,PASS,PASS,PASS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,fresh_ulong_01_qp3_T12223,False,False,78833,78986,0.9980629478641785,-153,-0.19370521358215154,0.0009671889256424038,0.0009682657300800201,-1.0768044376163743e-06,30.154536296415053,30.15030891001539,0.0042273863996626915,0.9835257483646274,0.9835106832906604,1.506507396697998e-05,0.10477390221785754,0.10498300509061664,-0.00020910287275910378,0.062192412093281746,0.06271296553313732,-0.0005205534398555756,37,22,59,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_01_qp3_T12223.bin,c70ca665dcadebaa14a862c5679bff551d7182c1697f6d2db1e85a601ead4a2b,PASS,PASS,PASS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,fresh_ulong_01_qp3_T12187,False,False,78832,78986,0.9980502873927025,-154,-0.19497126072974824,0.0009672178730397718,0.0009682657300800201,-1.0478570402483456e-06,30.15441203168123,30.15030891001539,0.004103121665838927,0.9835253674536943,0.9835106832906604,1.468416303396225e-05,0.10477420326787978,0.10498300509061664,-0.00020880182273685932,0.06219206936657429,0.06271296553313732,-0.0005208961665630341,37,22,59,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_01_qp3_T12187.bin,3031685e764bba9eb3a6ce27dd131e2b1054d877658173a279168e0a936fe774,PASS,PASS,PASS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,fresh_ulong_01_qp3_T12225,False,False,78832,78986,0.9980502873927025,-154,-0.19497126072974824,0.0009672178730397718,0.0009682657300800201,-1.0478570402483456e-06,30.15441203168123,30.15030891001539,0.004103121665838927,0.9835253674536943,0.9835106832906604,1.468416303396225e-05,0.10477420326787978,0.10498300509061664,-0.00020880182273685932,0.06219206936657429,0.06271296553313732,-0.0005208961665630341,37,22,59,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_01_qp3_T12225.bin,3031685e764bba9eb3a6ce27dd131e2b1054d877658173a279168e0a936fe774,PASS,PASS,PASS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_BASELINE,True,False,35312,35312,1.0,0,0.0,0.0014269640669226646,0.0014269640669226646,0.0,28.47158724994585,28.47158724994585,0.0,0.981841198168695,0.981841198168695,0.0,0.07612672576215118,0.07612672576215118,0.0,0.07411882560700178,0.07411882560700178,0.0,0,0,0,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_10_qp1_BASELINE.bin,6b3c2df67aabc382b1e31c2361aeb9766abd69f77fdef30a288bca23ef127aa1,PASS,PASS,PASS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13240,False,True,35182,35312,0.9963185319438151,-130,-0.36814680561848556,0.0014228680174710462,0.0014269640669226646,-4.096049451618455e-06,28.484352869638922,28.47158724994585,0.01276561969307366,0.9818729599937797,0.981841198168695,3.176182508468628e-05,0.07636232819641009,0.07612672576215118,0.00023560243425890803,0.07352058868855238,0.07411882560700178,-0.0005982369184494019,34,28,62,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_10_qp1_T13240.bin,d4dbf299e32aeca6b1cd23e02cb41d747e7177081c1b494163c870490f209d11,PASS,PASS,PASS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13277,False,False,35182,35312,0.9963185319438151,-130,-0.36814680561848556,0.0014228680174710462,0.0014269640669226646,-4.096049451618455e-06,28.484352869638922,28.47158724994585,0.01276561969307366,0.9818729599937797,0.981841198168695,3.176182508468628e-05,0.07636232819641009,0.07612672576215118,0.00023560243425890803,0.07352058868855238,0.07411882560700178,-0.0005982369184494019,34,28,62,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_10_qp1_T13277.bin,d4dbf299e32aeca6b1cd23e02cb41d747e7177081c1b494163c870490f209d11,PASS,PASS,PASS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13242,False,False,35181,35312,0.9962902129587675,-131,-0.3709787041232482,0.001422917526724632,0.0014269640669226646,-4.046540198032744e-06,28.484208408846794,28.47158724994585,0.012621158900945062,0.9818727597594261,0.981841198168695,3.156159073114395e-05,0.07636330655077472,0.07612672576215118,0.0002365807886235416,0.07352340873330832,0.07411882560700178,-0.0005954168736934662,33,29,62,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_10_qp1_T13242.bin,c22cae1050e32530d0e6f1289f5d0080047b01deb3888e80ab8626c95bf42c1a,PASS,PASS,PASS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,False,35181,35312,0.9962902129587675,-131,-0.3709787041232482,0.001422917526724632,0.0014269640669226646,-4.046540198032744e-06,28.484208408846794,28.47158724994585,0.012621158900945062,0.9818727597594261,0.981841198168695,3.156159073114395e-05,0.07636330655077472,0.07612672576215118,0.0002365807886235416,0.07352340873330832,0.07411882560700178,-0.0005954168736934662,33,29,62,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_10_qp1_T13279.bin,c22cae1050e32530d0e6f1289f5d0080047b01deb3888e80ab8626c95bf42c1a,PASS,PASS,PASS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,False,60467,60467,1.0,0,0.0,0.001229947546562471,0.001229947546562471,0.0,29.1175276946312,29.1175276946312,0.0,0.9851789195090532,0.9851789195090532,0.0,0.06236264604376629,0.06236264604376629,0.0,0.061576093547046185,0.061576093547046185,0.0,0,0,0,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_10_qp3_BASELINE.bin,82b908f356f29f8f863419425c34dd515975b41a82dd596afdd27679a2f7e911,PASS,PASS,PASS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,True,60203,60467,0.9956339821720939,-264,-0.43660178279061324,0.001221587285726855,0.001229947546562471,-8.360260835615918e-06,29.14865041944287,29.1175276946312,0.03112272481167011,0.9852399211376905,0.9851789195090532,6.100162863731384e-05,0.06254259176785126,0.06236264604376629,0.00017994572408497334,0.06167595833539963,0.061576093547046185,9.986478835344315e-05,34,28,62,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_10_qp3_T11237.bin,150e2f3f0cc0a3950e4346f78c29be145ce95f5acc33b5a3215fef9df5b9090b,PASS,PASS,PASS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11276,False,False,60203,60467,0.9956339821720939,-264,-0.43660178279061324,0.001221587285726855,0.001229947546562471,-8.360260835615918e-06,29.14865041944287,29.1175276946312,0.03112272481167011,0.9852399211376905,0.9851789195090532,6.100162863731384e-05,0.06254259176785126,0.06236264604376629,0.00017994572408497334,0.06167595833539963,0.061576093547046185,9.986478835344315e-05,34,28,62,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_10_qp3_T11276.bin,150e2f3f0cc0a3950e4346f78c29be145ce95f5acc33b5a3215fef9df5b9090b,PASS,PASS,PASS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11240,False,False,60202,60467,0.995617444225776,-265,-0.4382555774223973,0.0012215943543196772,0.001229947546562471,-8.353192242793739e-06,29.148625866534797,29.1175276946312,0.031098171903597205,0.9852394107729197,0.9851789195090532,6.049126386642456e-05,0.06254359526792541,0.06236264604376629,0.0001809492241591215,0.06167661119252443,0.061576093547046185,0.0001005176454782486,35,27,62,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_10_qp3_T11240.bin,07bc933410d8aa6f967874022ee55adde46324fe3853fc1afbbb5f2ed49c39c7,PASS,PASS,PASS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11279,False,False,60202,60467,0.995617444225776,-265,-0.4382555774223973,0.0012215943543196772,0.001229947546562471,-8.353192242793739e-06,29.148625866534797,29.1175276946312,0.031098171903597205,0.9852394107729197,0.9851789195090532,6.049126386642456e-05,0.06254359526792541,0.06236264604376629,0.0001809492241591215,0.06167661119252443,0.061576093547046185,0.0001005176454782486,35,27,62,True,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_4_sequence_discrete_beam/bitstreams/fresh_ulong_10_qp3_T11279.bin,07bc933410d8aa6f967874022ee55adde46324fe3853fc1afbbb5f2ed49c39c7,PASS,PASS,PASS
