dataset,video,video_id,video_tag,method,qp,frame,actual_qp,payload_bytes,pixel_SSE,MSE,PSNR,SSIM,MS_SSIM,LPIPS,DISTS
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,1,5,7101,6168.505859375,0.0009915936971083283,30.036662424122564,0.9839590787887573,0.9353854656219482,0.10231360793113708,0.06402182579040527
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,2,3,1731,6586.2666015625,0.0010587491560727358,29.75206922836538,0.9829305410385132,0.9319515228271484,0.10098251700401306,0.06371212005615234
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,3,4,1683,5897.2841796875,0.0009479944710619748,30.231941955672895,0.9846788048744202,0.9377238750457764,0.09382705390453339,0.06476026773452759
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,4,3,1647,5678.62890625,0.000912845425773412,30.39602756328825,0.9852280020713806,0.939079761505127,0.09475730359554291,0.06622767448425293
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,5,4,1509,5422.5966796875,0.0008716880111023784,30.596389271104535,0.9859142303466797,0.9409265518188477,0.09050143510103226,0.06306642293930054
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,6,3,1059,5726.91015625,0.0009206067188642919,30.35925859818931,0.9851467609405518,0.9388477206230164,0.09066414088010788,0.06394577026367188
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,7,4,1403,5655.73095703125,0.000909164547920227,30.413575075519972,0.9853845238685608,0.9413394331932068,0.08972854912281036,0.0647171139717102
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,8,3,1022,5762.73876953125,0.0009263661922886968,30.3321730289382,0.9851043820381165,0.9397293925285339,0.09533931314945221,0.06833016872406006
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,9,5,1474,5783.20361328125,0.0009296559146605432,30.31677763290398,0.9851654171943665,0.9401880502700806,0.09006088972091675,0.06340408325195312
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,10,3,450,6010.7978515625,0.0009662419324740767,30.149141191503254,0.9845976829528809,0.9380857944488525,0.09540585428476334,0.0676809549331665
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,11,4,295,6055.92333984375,0.0009734958875924349,30.11665878760986,0.9844881296157837,0.9374012351036072,0.09638010710477829,0.06993889808654785
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,12,3,282,6229.9833984375,0.0010014761937782168,29.99359369918721,0.9840289354324341,0.9365229606628418,0.09992824494838715,0.07043373584747314
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,13,4,337,6450.373046875,0.0010369040537625551,29.84261427650752,0.9834573268890381,0.9347518682479858,0.09954019635915756,0.0723997950553894
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,14,3,786,6596.5712890625,0.0010604056296870112,29.74527975266072,0.9832020998001099,0.9339631795883179,0.09738491475582123,0.07074242830276489
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,15,4,676,6816.60791015625,0.001095776678994298,29.602779467301694,0.9825031757354736,0.9298676252365112,0.1043059229850769,0.07722622156143188
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,16,3,675,7089.4736328125,0.0011396402260288596,29.432322298133613,0.9819214344024658,0.9306787848472595,0.10246799141168594,0.07749968767166138
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,17,5,1478,6778.951171875,0.001089723315089941,29.626837570898914,0.9825213551521301,0.9312006831169128,0.09991330653429031,0.07411253452301025
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,18,3,707,6937.9638671875,0.0011152848601341248,29.52614193258029,0.9820053577423096,0.9293226003646851,0.1035885363817215,0.07881951332092285
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,19,4,569,6920.84765625,0.0011125333840027452,29.536869481936424,0.9819579124450684,0.9265580177307129,0.11310410499572754,0.08075720071792603
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,20,3,1147,6763.4169921875,0.0010872262064367533,29.636800879406614,0.9823719263076782,0.9286702871322632,0.10724392533302307,0.07807433605194092
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,21,4,816,6858.25830078125,0.0011024720733985305,29.576324027875852,0.9820894598960876,0.926825761795044,0.10795693844556808,0.07998794317245483
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,22,3,1176,7104.88916015625,0.0011421182425692677,29.42288931609394,0.9815660715103149,0.9268312454223633,0.1065942794084549,0.0790141224861145
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,23,4,1176,6812.7021484375,0.0010951488511636853,29.605268480881854,0.9821304678916931,0.9255886077880859,0.1152992844581604,0.08696365356445312
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,24,3,1114,6690.7802734375,0.0010755498660728335,29.683694494715695,0.982479989528656,0.9280309677124023,0.10907787829637527,0.07963228225708008
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,25,5,1942,5954.236328125,0.0009571496048010886,30.190201756383793,0.9842114448547363,0.9315513968467712,0.1032925397157669,0.07875180244445801
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,26,3,827,6387.353515625,0.0010267735924571753,29.885253094567776,0.9831399321556091,0.9303503036499023,0.10389087349176407,0.07957392930984497
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,27,4,569,6585.25927734375,0.0010585872223600745,29.752733524494197,0.9825462698936462,0.9262533187866211,0.10849598795175552,0.07859832048416138
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,28,3,1290,6293.0625,0.0010116163175553083,29.949841740221032,0.9833239912986755,0.9298127889633179,0.10431421548128128,0.07866960763931274
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,29,4,875,6227.1708984375,0.0010010241530835629,29.995554435752638,0.9834113717079163,0.9290478229522705,0.1078944131731987,0.08183401823043823
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,30,3,872,6433.08984375,0.0010341258021071553,29.854266258091826,0.9828886389732361,0.9284614324569702,0.1086563915014267,0.0823405385017395
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,31,4,439,6420.39794921875,0.0010320856235921383,29.862842713996578,0.982904314994812,0.9270980358123779,0.11022504419088364,0.08466559648513794
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,32,3,1561,6226.189453125,0.0010008664103224874,29.996238856890226,0.9835085272789001,0.9307345151901245,0.1028367131948471,0.07990443706512451
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,33,5,1821,5759.21044921875,0.0009257990168407559,30.334832847552615,0.9846653342247009,0.9338991045951843,0.1014271154999733,0.07911628484725952
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,34,3,644,6189.837890625,0.0009950228268280625,30.021669559861817,0.9836247563362122,0.9312517046928406,0.10227080434560776,0.08006930351257324
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,35,4,374,6378.23095703125,0.0010253072250634432,29.891459822592292,0.9831116795539856,0.9266462326049805,0.11105585098266602,0.08367866277694702
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,36,3,1556,6129.978515625,0.0009854004019871354,30.063872648937068,0.9838374853134155,0.9304730296134949,0.10337451845407486,0.07842910289764404
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,37,4,793,5975.1689453125,0.0009605145314708352,30.17496060380779,0.9842274188995361,0.9305698275566101,0.10425803065299988,0.07806891202926636
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,38,3,660,6288.80126953125,0.0010109313298016787,29.95278344014425,0.9835165143013,0.9303090572357178,0.10207801312208176,0.07816565036773682
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,39,4,401,6371.544921875,0.001024232362397015,29.896015059978154,0.9833048582077026,0.9280464053153992,0.10825574398040771,0.08230912685394287
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,40,3,1639,5999.458984375,0.0009644192177802324,30.157341441129656,0.9842485785484314,0.9310636520385742,0.10396195948123932,0.07828909158706665
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,41,5,1391,5708.8037109375,0.000917696044780314,30.373011400770537,0.9849769473075867,0.9332245588302612,0.10077846050262451,0.07773482799530029
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,42,3,623,6249.10107421875,0.001004549441859126,29.980286833077948,0.9836838245391846,0.9323536157608032,0.09746777266263962,0.07344549894332886
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,43,4,289,6348.8486328125,0.001020583906210959,29.911512844251888,0.9833122491836548,0.9292683601379395,0.10297560691833496,0.07503455877304077
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,44,3,1678,6029.52099609375,0.0009692516759969294,30.13563439352902,0.9841580390930176,0.9338462352752686,0.09628914296627045,0.07385402917861938
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,45,4,1255,5865.935546875,0.0009429552010260522,30.255089397222058,0.9843804240226746,0.9331474304199219,0.0996209979057312,0.0762108564376831
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,46,3,707,6174.2470703125,0.0009925165213644505,30.03262255267421,0.9836340546607971,0.9316531419754028,0.09919039905071259,0.07514786720275879
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,47,4,667,6576.623046875,0.0010571989696472883,29.758432688062328,0.9824914336204529,0.9286983013153076,0.10317584872245789,0.07349324226379395
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,48,3,1479,6295.6416015625,0.001012030872516334,29.948062389201535,0.9830881953239441,0.9315404295921326,0.09963741898536682,0.07154852151870728
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,49,5,2562,5507.4345703125,0.0008853257750160992,30.528968917226425,0.9849891066551208,0.9367274045944214,0.09686187654733658,0.07282781600952148
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,50,3,581,6054.27294921875,0.0009732305770739913,30.117842548111973,0.9834587574005127,0.9331458806991577,0.10275764763355255,0.07495534420013428
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,51,4,491,6230.55615234375,0.001001568278297782,29.99319438904406,0.9828879833221436,0.9299077987670898,0.10501524806022644,0.0789749026298523
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,52,3,1953,6132.77685546875,0.0009858502307906747,30.06189057555359,0.9832128286361694,0.9329220652580261,0.097813680768013,0.07202434539794922
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,53,4,1497,5781.83203125,0.000929435424041003,30.317807790571152,0.9840215444564819,0.93296879529953,0.10318300873041153,0.07578229904174805
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,54,3,457,6089.58203125,0.0009789065225049853,30.092587777561405,0.9832072257995605,0.9318918585777283,0.10174207389354706,0.07231462001800537
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,55,4,350,6115.01318359375,0.0009829946793615818,30.07448832859786,0.9830020070075989,0.9296799898147583,0.1072445958852768,0.07327651977539062
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,56,3,1591,5984.8681640625,0.0009620737400837243,30.167916393092575,0.9834596514701843,0.9333784580230713,0.1016988679766655,0.07106858491897583
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,57,5,2039,5548.833984375,0.0008919807733036578,30.496445067652658,0.9845172762870789,0.936013400554657,0.09888716787099838,0.07122492790222168
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,58,3,380,6075.39111328125,0.0009766253642737865,30.10272000693819,0.9830900430679321,0.9331185817718506,0.0991920605301857,0.07086265087127686
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,59,4,304,5937.263671875,0.0009544212371110916,30.202599056143864,0.9832992553710938,0.9313344955444336,0.10475993901491165,0.07539069652557373
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,60,3,2239,5538.48046875,0.000890316441655159,30.50455606345102,0.9843140840530396,0.9351744651794434,0.10128617286682129,0.07507097721099854
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,61,4,886,5523.142578125,0.0008878508233465254,30.516599982302374,0.984354555606842,0.9353549480438232,0.10134004056453705,0.07652038335800171
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,62,3,497,5996.064453125,0.0009638735209591687,30.159799502810287,0.9830694794654846,0.933693528175354,0.10038130730390549,0.07550841569900513
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_low,3,63,4,399,6187.181640625,0.0009945958154276013,30.02353372311239,0.9824252128601074,0.9297784566879272,0.10724158585071564,0.08107298612594604
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,0,0,4093,11902.78125,0.0019133843015879393,27.181977935393324,0.9678977727890015,0.8541306853294373,0.20564241707324982,0.09660845994949341
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,1,2,5015,8666.0361328125,0.001393074169754982,28.560257603471793,0.9774591326713562,0.9064948558807373,0.14890249073505402,0.08460134267807007
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,2,0,1355,9536.876953125,0.0015330627793446183,28.14440060302384,0.9753103852272034,0.9014335870742798,0.1424974650144577,0.08668124675750732
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,3,1,590,9274.9169921875,0.0014909524470567703,28.265362078616803,0.9760974049568176,0.904815673828125,0.13979607820510864,0.09135466814041138
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,4,0,879,8637.939453125,0.0013885576045140624,28.57436098770289,0.9776601791381836,0.9091741442680359,0.1391666829586029,0.08861798048019409
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,5,1,639,8582.013671875,0.0013795675477012992,28.60257030323796,0.9778950810432434,0.9106141924858093,0.13724705576896667,0.08678632974624634
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,6,0,643,8764.595703125,0.0014089178293943405,28.511143349823644,0.9774380326271057,0.9087802171707153,0.13570544123649597,0.08780652284622192
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,7,1,471,8755.880859375,0.0014075168874114752,28.51546385772801,0.9775345921516418,0.9102634787559509,0.13558894395828247,0.08699625730514526
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,8,0,354,9052.537109375,0.0014552046777680516,28.37075917898952,0.9768082499504089,0.907524049282074,0.14229002594947815,0.09330642223358154
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,9,2,471,9366.326171875,0.0015056466218084097,28.222769459355177,0.9762449264526367,0.9063994288444519,0.14027540385723114,0.09045243263244629
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,10,0,152,9921.37109375,0.0015948705840855837,27.9727455204116,0.9749004244804382,0.9032841920852661,0.14676696062088013,0.0928727388381958
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,11,1,155,9662.7255859375,0.0015532930847257376,28.087465912322248,0.9755185842514038,0.9037690162658691,0.14608034491539001,0.0969739556312561
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,12,0,220,9964.84765625,0.0016018594615161419,27.95375589228935,0.9748141169548035,0.9020106792449951,0.15051212906837463,0.09805840253829956
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,13,1,201,10299.8779296875,0.0016557159833610058,27.81014158757514,0.9739547967910767,0.8995596766471863,0.150596484541893,0.10197818279266357
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,14,0,248,11402.71875,0.0018329988233745098,27.368378138169007,0.9713972210884094,0.8945180177688599,0.15354245901107788,0.10282808542251587
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,15,1,241,11721.7373046875,0.0018842812860384583,27.248542651016482,0.9703032970428467,0.8876819610595703,0.15931537747383118,0.10658395290374756
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,16,0,587,11160.1337890625,0.0017940029501914978,27.461768471052853,0.9718695878982544,0.8947615623474121,0.15290184319019318,0.1060103178024292
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,17,2,893,10576.53125,0.0017001882661134005,27.695029854410762,0.9731235504150391,0.8977584838867188,0.1494976282119751,0.1042594313621521
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,18,0,233,11905.576171875,0.0019138336647301912,27.180958103569452,0.9697584509849548,0.8891012072563171,0.15688937902450562,0.10424834489822388
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,19,1,199,12131.01171875,0.0019500725902616978,27.099492219896213,0.9690126180648804,0.8835489749908447,0.1673034131526947,0.1111791729927063
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,20,0,1067,10669.05859375,0.0017150621861219406,27.65720128332592,0.9727028012275696,0.8955744504928589,0.15337327122688293,0.10707318782806396
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,21,1,592,10658.25,0.0017133246874436736,27.661603272837123,0.9726709723472595,0.8940441012382507,0.15402212738990784,0.10942202806472778
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,22,0,325,12011.3203125,0.0019308320479467511,27.14255501374517,0.9694162607192993,0.8880817890167236,0.1583966612815857,0.11043703556060791
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,23,1,232,12164.3076171875,0.001955424901098013,27.087588586507504,0.9685507416725159,0.8807579874992371,0.17135193943977356,0.11678111553192139
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,24,0,947,10701.3916015625,0.001720259664580226,27.644059935675624,0.972386360168457,0.8918161392211914,0.16003991663455963,0.10944068431854248
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,25,2,1259,9383.5185546875,0.0015084102051332593,28.21480538041763,0.9754783511161804,0.8995000720024109,0.15267710387706757,0.10466253757476807
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,26,0,268,10469.603515625,0.0016829995438456535,27.73916001733827,0.9728125929832458,0.8947094678878784,0.1555296778678894,0.10488235950469971
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,27,1,229,10836.5703125,0.0017419898649677634,27.589543760800083,0.9716894626617432,0.8906599879264832,0.16122066974639893,0.10510510206222534
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,28,0,1160,9818.36328125,0.001578312017954886,28.018071365633155,0.97431880235672,0.8996728658676147,0.1494552493095398,0.10495889186859131
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,29,1,483,9492.69140625,0.0015259599313139915,28.16456869944503,0.975034236907959,0.9001139402389526,0.15443319082260132,0.10926353931427002
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,30,0,156,10535.0078125,0.0016935133608058095,27.712113726825645,0.972432017326355,0.8935977816581726,0.16026908159255981,0.11127322912216187
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,31,1,194,10414.7119140625,0.0016741756116971374,27.761989888810604,0.9725783467292786,0.8925663828849792,0.1614476442337036,0.11438757181167603
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,32,0,1158,9372.16796875,0.0015065856277942657,28.220061798739735,0.9754165410995483,0.9017537832260132,0.14987829327583313,0.10927391052246094
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,33,2,771,8777.603515625,0.001411008764989674,28.504702884605166,0.9768986105918884,0.9050964713096619,0.1486126035451889,0.10993945598602295
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,34,0,120,9968.4267578125,0.0016024349024519324,27.95219604292862,0.973994791507721,0.8991774320602417,0.152311310172081,0.10927009582519531
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,35,1,137,10107.279296875,0.0016247555613517761,27.892119678181896,0.9735841155052185,0.8942992091178894,0.16366007924079895,0.11549270153045654
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,36,0,1133,9118.26171875,0.001465769950300455,28.339341860079543,0.9761146903038025,0.9019522666931152,0.15023326873779297,0.1097099781036377
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,37,1,331,9029.431640625,0.0014514904469251633,28.381858181591003,0.9764062762260437,0.9012038111686707,0.15213032066822052,0.10962659120559692
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,38,0,137,10092.9755859375,0.0016224562423303723,27.898270072984552,0.9739192724227905,0.8969550132751465,0.1539105921983719,0.11034423112869263
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,39,1,138,10087.755859375,0.0016216171206906438,27.900516791015413,0.9738815426826477,0.8947598338127136,0.15975727140903473,0.11406207084655762
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,40,0,971,9209.6201171875,0.0014804558595642447,28.296045367606357,0.9761053323745728,0.9002465605735779,0.14985734224319458,0.10988020896911621
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,41,2,596,8902.0458984375,0.0014310129918158054,28.44356423369293,0.976847231388092,0.9022070169448853,0.14985784888267517,0.11041140556335449
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,42,0,127,9946.9755859375,0.0015989865642040968,27.961551854823682,0.9743216037750244,0.8985824584960938,0.14958855509757996,0.10550075769424438
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,43,1,142,10009.982421875,0.0016091149300336838,27.934129355797324,0.9739762544631958,0.8956465721130371,0.15370048582553864,0.10660845041275024
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,44,0,1117,9133.19921875,0.0014681711327284575,28.332233193055618,0.976190984249115,0.9037472009658813,0.1415507197380066,0.10181790590286255
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,45,1,508,9200.771484375,0.0014790334971621633,28.300219899869155,0.9758156538009644,0.9012829065322876,0.14698445796966553,0.10915684700012207
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,46,0,190,9921.337890625,0.0015948652289807796,27.97276010276326,0.9740766882896423,0.8988653421401978,0.14767050743103027,0.11137944459915161
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,47,1,234,10781.32421875,0.0017331090057268739,27.611741210155248,0.971531331539154,0.8909386992454529,0.15517598390579224,0.10971391201019287
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,48,0,1039,9886.0625,0.0015891947550699115,27.988228769466232,0.9736947417259216,0.8984622359275818,0.1462193876504898,0.10301768779754639
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,49,2,1374,8768.4970703125,0.0014095449587330222,28.509210673494753,0.9764243364334106,0.9071497917175293,0.14243918657302856,0.10461461544036865
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,fresh_ulong_01,beta_mid,0,50,0,112,9999.7080078125,0.001607463345862925,27.93858921278367,0.973095178604126,0.9005166888237,0.15211746096611023,0.10408461093902588
