video,frame,type,qp,level,delta,mode,checkpoint,diagnostic_intervention,formal_enhancement_bits,rate_field_scope,psnr,ms_ssim,lpips,I_unchanged,psnr_minus_zero,ms_ssim_minus_zero,lpips_minus_zero,psnr_minus_real,ms_ssim_minus_real,lpips_minus_real,psnr_minus_wrong_source,ms_ssim_minus_wrong_source,lpips_minus_wrong_source,delta_ell_mean,delta_ell_std,delta_ell_l2,delta_ell_rms,delta_ell_max_abs,symbol_nonzero_fraction,u_hat_mean,u_hat_std,u_hat_l2,u_hat_rms,u_hat_max_abs,donor_video,source_available_to_synthesis,zero_uses_same_D_G
66d34721-a96d-4a92-9042-0847e057f3ba,1,P,2,2,2.0,REAL,run_v1/stage_d/checkpoint.pt,False,35904,whole sequence for REAL only,27.827200782503287,0.8772352336115938,0.2590533494949341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024068728360536074,0.09963993207013103,39.28523657255737,0.10250570592817553,0.500639796257019,0.0,0.0,0.0,0.0,0.0,0.0,,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,1,P,2,2,2.0,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,27.827200782503287,0.8772352336115938,0.2590533494949341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024068728360536074,0.09963993207013103,39.28523657255737,0.10250570592817553,0.500639796257019,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
66d34721-a96d-4a92-9042-0847e057f3ba,1,P,2,2,2.0,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,27.827200782503287,0.8772352336115938,0.2590533494949341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024068728360536074,0.09963993207013103,39.28523657255737,0.10250570592817553,0.500639796257019,0.0,0.0,0.0,0.0,0.0,0.0,b3d4cebf-21ab-41e1-b79a-729d35794681,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,1,P,2,2,2.0,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,27.837079886327956,0.8771322785700383,0.25802361965179443,,0.0098791038246695,-0.00010295504155555246,-0.0010297298431396484,0.0098791038246695,-0.00010295504155555246,-0.0010297298431396484,0.0098791038246695,-0.00010295504155555246,-0.0010297298431396484,-0.02178121842216361,0.09865828489428334,38.72122437028717,0.10103404700513373,0.49461060762405396,,-0.04221801029788741,0.08796862564694564,6.23257772725202,0.09757478922203722,0.2969123423099518,,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,-1,,ORIGINAL_FP16,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,24.933599742931474,0.8574262576502489,0.19121478497982025,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,-1,,REFERENCE_FP32,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,24.934668779970753,0.8574135205322168,0.19123423099517822,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,-1,,BASE_ONLY,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,28.275100369955126,0.8812659413655434,0.2568098306655884,,,,,,,,,,,-0.026398909198778433,0.10334354133930627,40.8781470579529,0.10666203609267101,0.5091816186904907,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,0,0.125,REAL,run_v1/stage_d/checkpoint.pt,False,262584,whole sequence for REAL only,28.1381623710516,0.8809093680781159,0.25025659799575806,,0.000763626170929399,-0.00010892890661695631,-0.0006296038627624512,0.0,0.0,0.0,-0.007954470974347316,2.5478191551631113e-05,0.000608593225479126,-0.021617074993929078,0.0983278633442166,38.584021514734324,0.10067604800116108,0.5148465633392334,0.33627450466156006,-0.0392156862745098,0.0943897974973347,6.528782428600298,0.10221205369998504,0.25,,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,0,0.125,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.13739874488067,0.8810182969847329,0.2508862018585205,,0.0,0.0,0.0,-0.000763626170929399,0.00010892890661695631,0.0006296038627624512,-0.008718097145276715,0.00013440709816858742,0.0012381970882415771,-0.02389364661901358,0.09898089997055967,39.02396938355065,0.10182398984392743,0.5211971402168274,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,0,0.125,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.146116842025947,0.8808838898865643,0.24964800477027893,,0.008718097145276715,-0.00013440709816858742,-0.0012381970882415771,0.007954470974347316,-2.5478191551631113e-05,-0.000608593225479126,0.0,0.0,0.0,-0.02199641119441941,0.09781755682998436,38.424664941554944,0.10026024401337351,0.5161615014076233,0.2955882251262665,-0.032352941176470584,0.09138525667966527,6.192233038250418,0.09694316861531023,0.25,b3d4cebf-21ab-41e1-b79a-729d35794681,False,False
