video,frame,delta,u_equal,u_max_abs,delta_ell_equal,delta_ell_max_abs,generator_latent_equal,generator_latent_max_abs,raw_rgb_equal,raw_rgb_max_abs,valid_rgb_equal,valid_rgb_max_abs
66d34721-a96d-4a92-9042-0847e057f3ba,2,0.125,False,0.25,False,0.03392213582992554,False,0.03392213582992554,False,0.05255763232707977,False,0.026278793811798096
66d34721-a96d-4a92-9042-0847e057f3ba,2,0.5,False,0.5,False,0.03796997666358948,False,0.03796997666358948,False,0.03635936230421066,False,0.018179655075073242
66d34721-a96d-4a92-9042-0847e057f3ba,2,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,3,0.125,False,0.25,False,0.035366564989089966,False,0.035366564989089966,False,0.05736804008483887,False,0.028684020042419434
66d34721-a96d-4a92-9042-0847e057f3ba,3,0.5,False,0.5,False,0.0383070707321167,False,0.0383070707321167,False,0.047685444355010986,False,0.023842692375183105
66d34721-a96d-4a92-9042-0847e057f3ba,3,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,4,0.125,False,0.25,False,0.034674033522605896,False,0.034674033522605896,False,0.05101053789258003,False,0.025505244731903076
66d34721-a96d-4a92-9042-0847e057f3ba,4,0.5,False,0.5,False,0.036752671003341675,False,0.036752671003341675,False,0.03463269770145416,False,0.017316341400146484
66d34721-a96d-4a92-9042-0847e057f3ba,4,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,5,0.125,False,0.25,False,0.03507348895072937,False,0.035073474049568176,False,0.0384373664855957,False,0.01921868324279785
66d34721-a96d-4a92-9042-0847e057f3ba,5,0.5,False,0.5,False,0.0373852401971817,False,0.0373852401971817,False,0.03474751114845276,False,0.017373740673065186
66d34721-a96d-4a92-9042-0847e057f3ba,5,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,6,0.125,False,0.25,False,0.034648194909095764,False,0.03464818000793457,False,0.044330865144729614,False,0.022165447473526
66d34721-a96d-4a92-9042-0847e057f3ba,6,0.5,False,0.5,False,0.0376133918762207,False,0.0376133918762207,False,0.036669522523880005,False,0.01833474636077881
66d34721-a96d-4a92-9042-0847e057f3ba,6,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,7,0.125,False,0.25,False,0.03491570055484772,False,0.03491571545600891,False,0.04780411720275879,False,0.023902058601379395
66d34721-a96d-4a92-9042-0847e057f3ba,7,0.5,False,0.5,False,0.03782401978969574,False,0.03782401978969574,False,0.04922199249267578,False,0.02461099624633789
66d34721-a96d-4a92-9042-0847e057f3ba,7,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,8,0.125,False,0.25,False,0.0354713499546051,False,0.035471320152282715,False,0.06707730889320374,False,0.033538639545440674
66d34721-a96d-4a92-9042-0847e057f3ba,8,0.5,False,0.5,False,0.038049936294555664,False,0.038049936294555664,False,0.07831758260726929,False,0.039158761501312256
66d34721-a96d-4a92-9042-0847e057f3ba,8,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,9,0.125,False,0.25,False,0.03491413593292236,False,0.03491413593292236,False,0.07987949252128601,False,0.03993973135948181
66d34721-a96d-4a92-9042-0847e057f3ba,9,0.5,False,0.5,False,0.038303107023239136,False,0.038303107023239136,False,0.05538655072450638,False,0.02769327163696289
66d34721-a96d-4a92-9042-0847e057f3ba,9,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,10,0.125,False,0.25,False,0.035505518317222595,False,0.03550553321838379,False,0.05642004311084747,False,0.028210043907165527
66d34721-a96d-4a92-9042-0847e057f3ba,10,0.5,False,0.5,False,0.038234636187553406,False,0.038234636187553406,False,0.046796172857284546,False,0.02339804172515869
66d34721-a96d-4a92-9042-0847e057f3ba,10,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,11,0.125,False,0.25,False,0.03547050058841705,False,0.03547048568725586,False,0.05097360908985138,False,0.025486797094345093
66d34721-a96d-4a92-9042-0847e057f3ba,11,0.5,False,0.5,False,0.03791430592536926,False,0.03791430592536926,False,0.04609304666519165,False,0.023046493530273438
66d34721-a96d-4a92-9042-0847e057f3ba,11,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,12,0.125,False,0.25,False,0.03577694296836853,False,0.03577697277069092,False,0.07679383456707001,False,0.03839689493179321
66d34721-a96d-4a92-9042-0847e057f3ba,12,0.5,False,0.5,False,0.03835020959377289,False,0.03835020959377289,False,0.06010556221008301,False,0.030052781105041504
66d34721-a96d-4a92-9042-0847e057f3ba,12,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,13,0.125,False,0.25,False,0.03512084484100342,False,0.03512084484100342,False,0.059385135769844055,False,0.029692530632019043
66d34721-a96d-4a92-9042-0847e057f3ba,13,0.5,False,0.5,False,0.03799815475940704,False,0.03799815475940704,False,0.06446629762649536,False,0.03223317861557007
66d34721-a96d-4a92-9042-0847e057f3ba,13,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,14,0.125,False,0.25,False,0.03575286269187927,False,0.035752832889556885,False,0.053698211908340454,False,0.026849091053009033
66d34721-a96d-4a92-9042-0847e057f3ba,14,0.5,False,0.5,False,0.038106828927993774,False,0.038106828927993774,False,0.04484570026397705,False,0.022422850131988525
66d34721-a96d-4a92-9042-0847e057f3ba,14,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
66d34721-a96d-4a92-9042-0847e057f3ba,15,0.125,False,0.25,False,0.03560265898704529,False,0.035602688789367676,False,0.06324548274278641,False,0.03162270784378052
66d34721-a96d-4a92-9042-0847e057f3ba,15,0.5,False,0.5,False,0.037849217653274536,False,0.037849217653274536,False,0.06144595146179199,False,0.030722975730895996
66d34721-a96d-4a92-9042-0847e057f3ba,15,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
