video,frame,type,qp,level,delta,mode,checkpoint,diagnostic_intervention,formal_enhancement_bits,rate_field_scope,psnr,ms_ssim,lpips,I_unchanged,psnr_minus_zero,ms_ssim_minus_zero,lpips_minus_zero,psnr_minus_real,ms_ssim_minus_real,lpips_minus_real,psnr_minus_wrong_source,ms_ssim_minus_wrong_source,lpips_minus_wrong_source,delta_ell_mean,delta_ell_std,delta_ell_l2,delta_ell_rms,delta_ell_max_abs,symbol_nonzero_fraction,u_hat_mean,u_hat_std,u_hat_l2,u_hat_rms,u_hat_max_abs,donor_video,source_available_to_synthesis,zero_uses_same_D_G
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,1,0.5,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.30600981190935,0.9675143502834364,0.07050247490406036,,0.0,0.0,0.0,0.0157711822293507,9.305877157061992e-05,-0.00039655715227127075,0.0002825895408236079,4.753909463861561e-07,-1.2181699275970459e-05,0.002287258169161124,0.10172986653625612,38.997749919076504,0.10175557623745679,0.47141966223716736,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,1,0.5,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.305727222368525,0.96751387489249,0.07051465660333633,,-0.0002825895408236079,-4.753909463861561e-07,1.2181699275970459e-05,0.015488592688527092,9.258338062423377e-05,-0.0003843754529953003,0.0,0.0,0.0,0.002291464023416382,0.10172740079993102,38.99684143239958,0.10175320575235171,0.47141966223716736,0.00024509805371053517,-0.00012254901960784314,0.007826844290115572,0.5,0.00782780363856437,0.5,30884276-8cb2-485e-b0ca-a22605c1801f,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,1,0.5,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.23764967659463,0.9673673717640178,0.07100094854831696,,-0.06836013531471963,-0.00014697851941858353,0.0004984736442565918,-0.05258895308536893,-5.3919747847963606e-05,0.00010191649198532104,-0.06807754577389602,-0.00014650312847219737,0.00048629194498062134,0.004958911119184729,0.10127608422092359,38.860485390223175,0.10139741631132215,0.4760224521160126,,-0.034887940485864154,0.09586184690932001,6.516071002036528,0.1020130485977706,0.36456531286239624,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,2,2.0,REAL,run_v1/stage_d/checkpoint.pt,False,35904,whole sequence for REAL only,33.30600981190935,0.9675143502834364,0.07050247490406036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002287258169161124,0.10172986653625612,38.997749919076504,0.10175557623745679,0.47141966223716736,0.0,0.0,0.0,0.0,0.0,0.0,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,2,2.0,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.30600981190935,0.9675143502834364,0.07050247490406036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002287258169161124,0.10172986653625612,38.997749919076504,0.10175557623745679,0.47141966223716736,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,2,2.0,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.30600981190935,0.9675143502834364,0.07050247490406036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002287258169161124,0.10172986653625612,38.997749919076504,0.10175557623745679,0.47141966223716736,0.0,0.0,0.0,0.0,0.0,0.0,30884276-8cb2-485e-b0ca-a22605c1801f,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,2,2.0,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.23764967659463,0.9673673717640178,0.07100094854831696,,-0.06836013531471963,-0.00014697851941858353,0.0004984736442565918,-0.06836013531471963,-0.00014697851941858353,0.0004984736442565918,-0.06836013531471963,-0.00014697851941858353,0.0004984736442565918,0.004958911119184729,0.10127608422092359,38.860485390223175,0.10139741631132215,0.4760224521160126,,-0.034887940485864154,0.09586184690932001,6.516071002036528,0.1020130485977706,0.36456531286239624,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,-1,,ORIGINAL_FP16,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,29.48486909298016,0.9495957884809704,0.07544031739234924,,,,,,,,,,,,,,,,,,,,,,,,
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,-1,,REFERENCE_FP32,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,29.495398856641792,0.9496835387951227,0.07537910342216492,,,,,,,,,,,,,,,,,,,,,,,,
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,-1,,BASE_ONLY,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,33.214768136532605,0.9677548289624983,0.06746907532215118,,,,,,,,,,,-0.0014457116185392545,0.10339741785492576,39.630857837509986,0.10340752439329597,0.49556243419647217,,,,,,,,,
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,0,0.125,REAL,run_v1/stage_d/checkpoint.pt,False,262704,whole sequence for REAL only,33.22945099427021,0.9677419949287774,0.06791764497756958,,-0.05977406434270449,-0.00021534316205062964,0.0006031244993209839,0.0,0.0,0.0,-0.059946359306728425,-0.0001625591114269298,0.00040192902088165283,0.005472831971086504,0.10270274258932253,39.41659588891947,0.10284845757303505,0.4765453338623047,0.3892156779766083,-0.03520220588235294,0.10402112363265814,7.0144939232991,0.1098161621109767,0.375,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,0,0.125,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.289225058612914,0.9679573380908281,0.0673145204782486,,0.0,0.0,0.0,0.05977406434270449,0.00021534316205062964,-0.0006031244993209839,-0.00017229496402393352,5.278405062369984e-05,-0.00020119547843933105,0.0026745256442269566,0.10294240898394015,39.465915739314454,0.10297714627449349,0.47741398215293884,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,0,0.125,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.28939735357694,0.9679045540402044,0.06751571595668793,,0.00017229496402393352,-5.278405062369984e-05,0.00020119547843933105,0.059946359306728425,0.0001625591114269298,-0.00040192902088165283,0.0,0.0,0.0,0.003990050260726765,0.10256014903512255,39.33583666460318,0.10263773512305148,0.47569453716278076,0.13406862318515778,-0.02931985294117647,0.07974490209275008,5.427073336523103,0.08496412882078241,0.25,30884276-8cb2-485e-b0ca-a22605c1801f,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,0,0.125,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.226842947670406,0.9677569038591601,0.06789235770702362,,-0.06238211094250801,-0.00020043423166793417,0.0005778372287750244,-0.002608046599803515,1.4908930382695473e-05,-2.5287270545959473e-05,-0.06255440590653194,-0.00014765018104423433,0.00037664175033569336,0.005379568844711807,0.10255519913505654,39.35824167389195,0.10269619579412907,0.47833144664764404,,-0.03475346739619899,0.09678724992497882,6.56874013764617,0.102837615900501,0.36401599645614624,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,1,0.5,REAL,run_v1/stage_d/checkpoint.pt,False,141504,whole sequence for REAL only,33.28650401442084,0.9678627804694049,0.0676693394780159,,-0.002721044192071531,-9.45576214231858e-05,0.00035481899976730347,0.0,0.0,0.0,-0.0029394919039873457,-9.625234267540694e-05,0.0003462359309196472,0.003875565934608491,0.10303276550672671,39.515156738399746,0.10310562923176228,0.48120686411857605,0.04901960864663124,-0.024509803921568627,0.10795448796835902,7.0710678118654755,0.11070186069251191,0.5,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,1,0.5,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.289225058612914,0.9679573380908281,0.0673145204782486,,0.0,0.0,0.0,0.002721044192071531,9.45576214231858e-05,-0.00035481899976730347,-0.00021844771191581458,-1.694721252221143e-06,-8.58306884765625e-06,0.0026745256442269566,0.10294240898394015,39.465915739314454,0.10297714627449349,0.47741398215293884,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
