video,scope,level,delta,mode,frames,diagnostic_intervention,formal_rate_kbps,input_statistics_scope,psnr,ms_ssim,lpips,symbol_nonzero_fraction,u_hat_mean,u_hat_std,u_hat_l2,u_hat_rms,u_hat_max_abs,delta_ell_mean,delta_ell_std,delta_ell_l2,delta_ell_rms,delta_ell_max_abs,psnr_minus_zero,ms_ssim_minus_zero,lpips_minus_zero,psnr_minus_real,ms_ssim_minus_real,lpips_minus_real,psnr_minus_wrong_source,ms_ssim_minus_wrong_source,lpips_minus_wrong_source
30884276-8cb2-485e-b0ca-a22605c1801f,IP,1,0.5,REAL,16,False,263.97016498135315,P frames only; missing on I frames,24.4661203308846,0.7572690175220484,0.4521434102207422,0.00024509805371053517,-0.00012254901960784314,0.007826844290115572,0.5,0.007827803638564366,0.5,-0.03971792786479419,0.11377216867264305,46.18397230908192,0.12050635549479584,0.5456454157829285,-0.00013371303478404428,-3.0992082313205382e-06,-5.278736352920532e-06,0.0,0.0,0.0,0.0010944656444469292,1.285793543027991e-05,0.00033270008862018585
30884276-8cb2-485e-b0ca-a22605c1801f,P,1,0.5,WRONG_SOURCE,15,True,,P frames only; missing on I frames,24.613037309327055,0.7621140742601616,0.4613379200299581,0.037761439383029935,-0.018880718954248362,0.09529100372329297,6.205071636440578,0.09714416466656423,0.5,-0.03905885879330683,0.11311603703763004,45.86357595656149,0.11967035558344846,0.542101256052653,-0.0013100572578463717,-1.7020953239040477e-05,-0.00036051074663798015,-0.001167430020743391,-1.3715131125631903e-05,-0.0003548800945281982,0.0,0.0,0.0
30884276-8cb2-485e-b0ca-a22605c1801f,IP,1,0.5,WRONG_SOURCE,16,True,,P frames only; missing on I frames,24.46502586524015,0.7572561595866182,0.45181071013212204,0.037761439383029935,-0.018880718954248362,0.09529100372329297,6.205071636440578,0.09714416466656423,0.5,-0.03905885879330683,0.11311603703763004,45.86357595656149,0.11967035558344846,0.542101256052653,-0.0012281786792309735,-1.5957143661600448e-05,-0.0003379788249731064,-0.0010944656444469292,-1.285793543027991e-05,-0.00033270008862018585,0.0,0.0,0.0
30884276-8cb2-485e-b0ca-a22605c1801f,P,1,0.5,ZERO,15,True,,P frames only; missing on I frames,24.6143473665849,0.7621310952134005,0.46169843077659606,0.0,0.0,0.0,0.0,0.0,0.0,-0.03972321144068019,0.11377439389668093,46.18544477239958,0.12051019754603437,0.5456454157829285,0.0,0.0,0.0,0.00014262723710298058,3.305822113408574e-06,5.630652109781901e-06,0.0013100572578463717,1.7020953239040477e-05,0.00036051074663798015
30884276-8cb2-485e-b0ca-a22605c1801f,IP,1,0.5,ZERO,16,True,,P frames only; missing on I frames,24.46625404391938,0.7572721167302798,0.45214868895709515,0.0,0.0,0.0,0.0,0.0,0.0,-0.03972321144068019,0.11377439389668093,46.18544477239958,0.12051019754603437,0.5456454157829285,0.0,0.0,0.0,0.00013371303478404428,3.0992082313205382e-06,5.278736352920532e-06,0.0012281786792309735,1.5957143661600448e-05,0.0003379788249731064
30884276-8cb2-485e-b0ca-a22605c1801f,P,2,2.0,CONTINUOUS,15,True,,P frames only; missing on I frames,24.61111264296166,0.7621339719180202,0.45941221714019775,,-0.03175493012591675,0.06949145694826117,4.880248696349571,0.0764032570047684,0.2652528166770935,-0.03839608608634549,0.11195666538124666,45.360786140001274,0.11835844226494736,0.5443976561228434,-0.0032347236232361356,2.8767046196698233e-06,-0.0022862136363983156,-0.0032347236232361356,2.8767046196698233e-06,-0.0022862136363983156,-0.0032347236232361356,2.8767046196698233e-06,-0.0022862136363983156
30884276-8cb2-485e-b0ca-a22605c1801f,IP,2,2.0,CONTINUOUS,16,True,,P frames only; missing on I frames,24.4632214905226,0.7572748136408607,0.4500053636729717,,-0.03175493012591675,0.06949145694826117,4.880248696349571,0.0764032570047684,0.2652528166770935,-0.03839608608634549,0.11195666538124666,45.360786140001274,0.11835844226494736,0.5443976561228434,-0.003032553396783877,2.6969105809404592e-06,-0.0021433252841234207,-0.003032553396783877,2.6969105809404592e-06,-0.0021433252841234207,-0.003032553396783877,2.6969105809404592e-06,-0.0021433252841234207
30884276-8cb2-485e-b0ca-a22605c1801f,P,2,2.0,REAL,15,False,67.3200420750263,P frames only; missing on I frames,24.6143473665849,0.7621310952134005,0.46169843077659606,0.0,0.0,0.0,0.0,0.0,0.0,-0.03972321144068019,0.11377439389668093,46.18544477239958,0.12051019754603437,0.5456454157829285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30884276-8cb2-485e-b0ca-a22605c1801f,IP,2,2.0,REAL,16,False,67.3200420750263,P frames only; missing on I frames,24.46625404391938,0.7572721167302798,0.45214868895709515,0.0,0.0,0.0,0.0,0.0,0.0,-0.03972321144068019,0.11377439389668093,46.18544477239958,0.12051019754603437,0.5456454157829285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30884276-8cb2-485e-b0ca-a22605c1801f,P,2,2.0,WRONG_SOURCE,15,True,,P frames only; missing on I frames,24.6143473665849,0.7621310952134005,0.46169843077659606,0.0,0.0,0.0,0.0,0.0,0.0,-0.03972321144068019,0.11377439389668093,46.18544477239958,0.12051019754603437,0.5456454157829285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30884276-8cb2-485e-b0ca-a22605c1801f,IP,2,2.0,WRONG_SOURCE,16,True,,P frames only; missing on I frames,24.46625404391938,0.7572721167302798,0.45214868895709515,0.0,0.0,0.0,0.0,0.0,0.0,-0.03972321144068019,0.11377439389668093,46.18544477239958,0.12051019754603437,0.5456454157829285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
