video,frame,type,qp,level,delta,mode,checkpoint,diagnostic_intervention,formal_enhancement_bits,rate_field_scope,psnr,ms_ssim,lpips,I_unchanged,psnr_minus_zero,ms_ssim_minus_zero,lpips_minus_zero,psnr_minus_real,ms_ssim_minus_real,lpips_minus_real,psnr_minus_wrong_source,ms_ssim_minus_wrong_source,lpips_minus_wrong_source,delta_ell_mean,delta_ell_std,delta_ell_l2,delta_ell_rms,delta_ell_max_abs,symbol_nonzero_fraction,u_hat_mean,u_hat_std,u_hat_l2,u_hat_rms,u_hat_max_abs,donor_video,source_available_to_synthesis,zero_uses_same_D_G
46da3cc3-6beb-425c-a870-c8d7bae89311,0,I,0,2,2.0,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,23.67662558183172,0.8101368800751585,0.23250934481620789,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,-1,,ORIGINAL_FP16,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,24.19706833627729,0.8740726679582211,0.20344984531402588,,,,,,,,,,,,,,,,,,,,,,,,
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,-1,,REFERENCE_FP32,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,24.20175396900936,0.8740722184001667,0.2034163475036621,,,,,,,,,,,,,,,,,,,,,,,,
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,-1,,BASE_ONLY,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,26.016950069444057,0.8814530955698148,0.23717689514160156,,,,,,,,,,,-0.01495984407497328,0.10927718139718307,42.2710203624825,0.11029641566642302,0.5520362854003906,,,,,,,,,
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,0,0.125,REAL,run_v1/stage_d/checkpoint.pt,False,262704,whole sequence for REAL only,26.25346067315849,0.883230283849446,0.2343522310256958,,-0.06431076958584114,-0.00014101514253661573,-0.0003367811441421509,0.0,0.0,0.0,-0.02485674831557816,-6.076166574575659e-05,-0.000151023268699646,-0.008852791724011159,0.10572934165186915,40.662486353169875,0.1060993195428057,0.6001347899436951,0.31593137979507446,-0.03707107843137255,0.10275673179042213,6.977642868476432,0.10923923646892506,0.375,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,0,0.125,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.31777144274433,0.8833712989919826,0.23468901216983795,,0.0,0.0,0.0,0.06431076958584114,0.00014101514253661573,0.0003367811441421509,0.039454021270262984,8.025347679085915e-05,0.00018575787544250488,-0.011268075683432478,0.10600276434547802,40.85436382283643,0.10659997926121051,0.6059657335281372,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,0,0.125,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.278317421474068,0.8832910455151918,0.23450325429439545,,-0.039454021270262984,-8.025347679085915e-05,-0.00018575787544250488,0.02485674831557816,6.076166574575659e-05,0.000151023268699646,0.0,0.0,0.0,-0.009615112071512805,0.10567885057404064,40.668634227407665,0.10611536099358171,0.5955225825309753,0.1772058755159378,-0.03455882352941177,0.09108006050802409,6.222439232326821,0.09741606492710714,0.375,2996c286-14c5-4157-95ba-f2a73fae0187,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,0,0.125,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.24105157445044,0.8832923153367908,0.23418310284614563,,-0.076719868293889,-7.898365519187767e-05,-0.0005059093236923218,-0.01240909870804785,6.203148734473807e-05,-0.0001691281795501709,-0.03726584702362601,1.2698215989814798e-06,-0.0003201514482498169,-0.008803725467344646,0.10547153850416383,40.56246034585856,0.10583832489481153,0.6005614995956421,,-0.03975805865160438,0.09735688259138496,6.717215831568991,0.10516209305475586,0.38021400570869446,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,1,0.5,REAL,run_v1/stage_d/checkpoint.pt,False,141864,whole sequence for REAL only,26.2996190823449,0.8833992839415842,0.23420336842536926,,-0.018152360399430023,2.7984949601544962e-05,-0.00048564374446868896,0.0,0.0,0.0,0.017578637812562192,0.00021021617108796242,-0.0006459802389144897,-0.009645104968001281,0.10623158120594677,40.88063872287702,0.10666853751392405,0.6026237607002258,0.07034313678741455,-0.03517156862745098,0.12786221128234096,8.470537173048708,0.13261140340757083,0.5,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,1,0.5,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.31777144274433,0.8833712989919826,0.23468901216983795,,0.0,0.0,0.0,0.018152360399430023,-2.7984949601544962e-05,0.00048564374446868896,0.035730998211992215,0.00018223122148641746,-0.00016033649444580078,-0.011268075683432478,0.10600276434547802,40.85436382283643,0.10659997926121051,0.6059657335281372,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,1,0.5,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.28204044453234,0.8831890677704962,0.23484934866428375,,-0.035730998211992215,-0.00018223122148641746,0.00016033649444580078,-0.017578637812562192,-0.00021021617108796242,0.0006459802389144897,0.0,0.0,0.0,-0.009559023382682965,0.1060665415606002,40.81467246173379,0.10649641386759091,0.5923265218734741,0.08406862616539001,-0.04203431372549019,0.1387453542731149,9.260129588726068,0.14497295217641495,0.5,2996c286-14c5-4157-95ba-f2a73fae0187,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,1,0.5,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.24105157445044,0.8832923153367908,0.23418310284614563,,-0.076719868293889,-7.898365519187767e-05,-0.0005059093236923218,-0.05856750789445897,-0.00010696860479342263,-2.0265579223632812e-05,-0.04098887008189678,0.0001032475662945398,-0.0006662458181381226,-0.008803725467344646,0.10547153850416383,40.56246034585856,0.10583832489481153,0.6005614995956421,,-0.03975805865160438,0.09735688259138496,6.717215831568991,0.10516209305475586,0.38021400570869446,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,2,2.0,REAL,run_v1/stage_d/checkpoint.pt,False,35904,whole sequence for REAL only,26.31777144274433,0.8833712989919826,0.23468901216983795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011268075683432478,0.10600276434547802,40.85436382283643,0.10659997926121051,0.6059657335281372,0.0,0.0,0.0,0.0,0.0,0.0,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,2,2.0,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.31777144274433,0.8833712989919826,0.23468901216983795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011268075683432478,0.10600276434547802,40.85436382283643,0.10659997926121051,0.6059657335281372,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,2,2.0,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.31777144274433,0.8833712989919826,0.23468901216983795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011268075683432478,0.10600276434547802,40.85436382283643,0.10659997926121051,0.6059657335281372,0.0,0.0,0.0,0.0,0.0,0.0,2996c286-14c5-4157-95ba-f2a73fae0187,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,1,P,2,2,2.0,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.24105157445044,0.8832923153367908,0.23418310284614563,,-0.076719868293889,-7.898365519187767e-05,-0.0005059093236923218,-0.076719868293889,-7.898365519187767e-05,-0.0005059093236923218,-0.076719868293889,-7.898365519187767e-05,-0.0005059093236923218,-0.008803725467344646,0.10547153850416383,40.56246034585856,0.10583832489481153,0.6005614995956421,,-0.03975805865160438,0.09735688259138496,6.717215831568991,0.10516209305475586,0.38021400570869446,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,-1,,ORIGINAL_FP16,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,24.07342235251637,0.8750321471702843,0.20263606309890747,,,,,,,,,,,,,,,,,,,,,,,,
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,-1,,REFERENCE_FP32,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,24.070856559743277,0.87502913515524,0.202631875872612,,,,,,,,,,,,,,,,,,,,,,,,
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,-1,,BASE_ONLY,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,25.857774294994375,0.882947988393722,0.23832036554813385,,,,,,,,,,,-0.015010649024033325,0.10816126970927918,41.850012380610764,0.10919789306230293,0.5363735556602478,,,,,,,,,
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,0,0.125,REAL,run_v1/stage_d/checkpoint.pt,False,262704,whole sequence for REAL only,26.09823316673061,0.8848151214999475,0.2351638376712799,,-0.05583421647370557,-0.00015997419589863782,-0.00032667815685272217,0.0,0.0,0.0,-0.016348462238958916,-4.308728735291645e-05,-0.0002155005931854248,-0.008985142618148093,0.10485079245520507,40.33126609688718,0.1052350771670404,0.5824028849601746,0.3066176474094391,-0.037837009803921566,0.10163285351985418,6.927075501248705,0.10844757362656943,0.375,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,0,0.125,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.154067383204314,0.8849750956958461,0.23549051582813263,,0.0,0.0,0.0,0.05583421647370557,0.00015997419589863782,0.00032667815685272217,0.03948575423474665,0.00011688690854572137,0.00011117756366729736,-0.011349399357446355,0.10505442553442439,40.496303856131895,0.10566570489114584,0.5874621272087097,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,0,0.125,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.114581628969567,0.8848582087873004,0.23537933826446533,,-0.03948575423474665,-0.00011688690854572137,-0.00011117756366729736,0.016348462238958916,4.308728735291645e-05,0.0002155005931854248,0.0,0.0,0.0,-0.00970315719298375,0.10481701763162422,40.34280357582418,0.10526518154024138,0.5781832933425903,0.18039216101169586,-0.035784313725490194,0.08928568682374488,6.144102863722254,0.09618966150471762,0.375,2996c286-14c5-4157-95ba-f2a73fae0187,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,0,0.125,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.082456846497337,0.8848643324809004,0.2349081039428711,,-0.07161053670697726,-0.0001107632149457416,-0.0005824118852615356,-0.01577632023327169,4.921098095289622e-05,-0.0002557337284088135,-0.032124782472230606,6.123693599979774e-06,-0.0004712343215942383,-0.008926832722975024,0.10458846695243924,40.22919144988637,0.1049687370693077,0.5832294821739197,,-0.03989682037388454,0.09641514807340232,6.6649500508379935,0.10434384051759883,0.3718441128730774,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,1,0.5,REAL,run_v1/stage_d/checkpoint.pt,False,141864,whole sequence for REAL only,26.136285012669013,0.8850045659606605,0.23482686281204224,,-0.01778237053530063,2.947026481436854e-05,-0.0006636530160903931,0.0,0.0,0.0,0.011383893288215319,0.0002152431035913338,-0.0007163137197494507,-0.009765373249065939,0.10532968838058922,40.54064606487442,0.10578140559212475,0.584550142288208,0.06887254863977432,-0.034436274509803924,0.12661864101619236,8.381527307120106,0.13121789990280275,0.5,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,1,0.5,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.154067383204314,0.8849750956958461,0.23549051582813263,,0.0,0.0,0.0,0.01778237053530063,-2.947026481436854e-05,0.0006636530160903931,0.029166263823515948,0.00018577283877696527,-5.266070365905762e-05,-0.011349399357446355,0.10505442553442439,40.496303856131895,0.10566570489114584,0.5874621272087097,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,1,0.5,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.124901119380798,0.8847893228570691,0.2355431765317917,,-0.029166263823515948,-0.00018577283877696527,5.266070365905762e-05,-0.011383893288215319,-0.0002152431035913338,0.0007163137197494507,0.0,0.0,0.0,-0.009684241018023548,0.1051510173873395,40.46959997072241,0.10559602730068846,0.5775288939476013,0.08284313976764679,-0.04142156862745098,0.13782248715709225,9.192388155425117,0.1439124189002655,0.5,2996c286-14c5-4157-95ba-f2a73fae0187,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,1,0.5,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.082456846497337,0.8848643324809004,0.2349081039428711,,-0.07161053670697726,-0.0001107632149457416,-0.0005824118852615356,-0.05382816617167663,-0.00014023347976011014,8.124113082885742e-05,-0.04244427288346131,7.500962383122367e-05,-0.0006350725889205933,-0.008926832722975024,0.10458846695243924,40.22919144988637,0.1049687370693077,0.5832294821739197,,-0.03989682037388454,0.09641514807340232,6.6649500508379935,0.10434384051759883,0.3718441128730774,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,2,2.0,REAL,run_v1/stage_d/checkpoint.pt,False,35904,whole sequence for REAL only,26.154067383204314,0.8849750956958461,0.23549051582813263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011349399357446355,0.10505442553442439,40.496303856131895,0.10566570489114584,0.5874621272087097,0.0,0.0,0.0,0.0,0.0,0.0,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,2,2.0,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.154067383204314,0.8849750956958461,0.23549051582813263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011349399357446355,0.10505442553442439,40.496303856131895,0.10566570489114584,0.5874621272087097,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,2,2.0,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.154067383204314,0.8849750956958461,0.23549051582813263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011349399357446355,0.10505442553442439,40.496303856131895,0.10566570489114584,0.5874621272087097,0.0,0.0,0.0,0.0,0.0,0.0,2996c286-14c5-4157-95ba-f2a73fae0187,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,2,P,0,2,2.0,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.082456846497337,0.8848643324809004,0.2349081039428711,,-0.07161053670697726,-0.0001107632149457416,-0.0005824118852615356,-0.07161053670697726,-0.0001107632149457416,-0.0005824118852615356,-0.07161053670697726,-0.0001107632149457416,-0.0005824118852615356,-0.008926832722975024,0.10458846695243924,40.22919144988637,0.1049687370693077,0.5832294821739197,,-0.03989682037388454,0.09641514807340232,6.6649500508379935,0.10434384051759883,0.3718441128730774,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,-1,,ORIGINAL_FP16,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,24.06839722466003,0.8753277833191753,0.20500394701957703,,,,,,,,,,,,,,,,,,,,,,,,
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,-1,,REFERENCE_FP32,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,24.066876442801032,0.8753234287310551,0.20500929653644562,,,,,,,,,,,,,,,,,,,,,,,,
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,-1,,BASE_ONLY,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,25.89942784292809,0.8841002468585825,0.23827189207077026,,,,,,,,,,,-0.014748084036424003,0.10986108774002697,42.481870931360085,0.11084658128317412,0.5997354984283447,,,,,,,,,
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,0,0.125,REAL,run_v1/stage_d/checkpoint.pt,False,262704,whole sequence for REAL only,26.170354789842797,0.8857537818919322,0.23458102345466614,,-0.06114385638099051,-0.00021695684240463642,-0.0003222823143005371,0.0,0.0,0.0,-0.01903945412014707,-6.754841023037805e-05,-0.00014835596084594727,-0.008691962966251538,0.10653377432024423,40.96465926088251,0.10688776960496191,0.6112600564956665,0.3122549057006836,-0.03823529411764706,0.10214194290017838,6.966437396546387,0.10906380800103338,0.375,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,0,0.125,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.231498646223788,0.8859707387343368,0.23490330576896667,,0.0,0.0,0.0,0.06114385638099051,0.00021695684240463642,0.0003222823143005371,0.04210440226084344,0.00014940843217425837,0.00017392635345458984,-0.0110698558287114,0.10670205238612632,41.11296511180624,0.10727473929812227,0.6159883141517639,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,0,0.125,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.189394243962944,0.8858213303021626,0.23472937941551208,,-0.04210440226084344,-0.00014940843217425837,-0.00017392635345458984,0.01903945412014707,6.754841023037805e-05,0.00014835596084594727,0.0,0.0,0.0,-0.009396729053842652,0.10647400740620908,40.96469059647305,0.10688785136791176,0.6071401238441467,0.1825980395078659,-0.03596813725490196,0.09036340826569637,6.212386819894589,0.09725868830588037,0.375,2996c286-14c5-4157-95ba-f2a73fae0187,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,0,0.125,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.154264187269575,0.8857768849730895,0.23439982533454895,,-0.07723445895421222,-0.00019385376124736453,-0.0005034804344177246,-0.0160906025732217,2.3103081157271887e-05,-0.0001811981201171875,-0.03513005669336877,-4.4445329073106166e-05,-0.00032955408096313477,-0.008621944251591133,0.10627338229692988,40.86301680784988,0.10662255721706808,0.6118885278701782,,-0.03981270064510218,0.09706225600813115,6.701120899528794,0.10491011711958245,0.373405784368515,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,1,0.5,REAL,run_v1/stage_d/checkpoint.pt,False,141864,whole sequence for REAL only,26.215375540621856,0.8859496446157911,0.23425018787384033,,-0.016123105601931087,-2.109411854578358e-05,-0.0006531178951263428,0.0,0.0,0.0,0.015610068445660374,0.00020229174549390994,-0.00057259202003479,-0.009456962618126835,0.10698190544223565,41.160618325429674,0.10739907929778586,0.6133323907852173,0.06985294073820114,-0.034926470588235295,0.12744950743869818,8.440971508067067,0.1321485349677311,0.5,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,1,0.5,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.231498646223788,0.8859707387343368,0.23490330576896667,,0.0,0.0,0.0,0.016123105601931087,2.109411854578358e-05,0.0006531178951263428,0.03173317404759146,0.00022338586403969352,8.052587509155273e-05,-0.0110698558287114,0.10670205238612632,41.11296511180624,0.10727473929812227,0.6159883141517639,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,1,0.5,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.199765472176196,0.8857473528702972,0.23482277989387512,,-0.03173317404759146,-0.00022338586403969352,-8.052587509155273e-05,-0.015610068445660374,-0.00020229174549390994,0.00057259202003479,0.0,0.0,0.0,-0.009346090418213172,0.10684977463355307,41.10645185024479,0.10725774445393906,0.6045477986335754,0.08529412001371384,-0.04264705882352941,0.13965943500339362,9.327379053088816,0.1460257833800754,0.5,2996c286-14c5-4157-95ba-f2a73fae0187,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,1,0.5,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.154264187269575,0.8857768849730895,0.23439982533454895,,-0.07723445895421222,-0.00019385376124736453,-0.0005034804344177246,-0.06111135335228113,-0.00017275964270158095,0.00014963746070861816,-0.045501284906620754,2.9532102792328985e-05,-0.0004229545593261719,-0.008621944251591133,0.10627338229692988,40.86301680784988,0.10662255721706808,0.6118885278701782,,-0.03981270064510218,0.09706225600813115,6.701120899528794,0.10491011711958245,0.373405784368515,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,2,2.0,REAL,run_v1/stage_d/checkpoint.pt,False,35904,whole sequence for REAL only,26.231498646223788,0.8859707387343368,0.23490330576896667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0110698558287114,0.10670205238612632,41.11296511180624,0.10727473929812227,0.6159883141517639,0.0,0.0,0.0,0.0,0.0,0.0,,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,2,2.0,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.231498646223788,0.8859707387343368,0.23490330576896667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0110698558287114,0.10670205238612632,41.11296511180624,0.10727473929812227,0.6159883141517639,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,2,2.0,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.231498646223788,0.8859707387343368,0.23490330576896667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0110698558287114,0.10670205238612632,41.11296511180624,0.10727473929812227,0.6159883141517639,0.0,0.0,0.0,0.0,0.0,0.0,2996c286-14c5-4157-95ba-f2a73fae0187,False,False
46da3cc3-6beb-425c-a870-c8d7bae89311,3,P,1,2,2.0,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,26.154264187269575,0.8857768849730895,0.23439982533454895,,-0.07723445895421222,-0.00019385376124736453,-0.0005034804344177246,-0.07723445895421222,-0.00019385376124736453,-0.0005034804344177246,-0.07723445895421222,-0.00019385376124736453,-0.0005034804344177246,-0.008621944251591133,0.10627338229692988,40.86301680784988,0.10662255721706808,0.6118885278701782,,-0.03981270064510218,0.09706225600813115,6.701120899528794,0.10491011711958245,0.373405784368515,,False,False
