video,frame,type,qp,level,delta,mode,checkpoint,diagnostic_intervention,formal_enhancement_bits,rate_field_scope,psnr,ms_ssim,lpips,I_unchanged,psnr_minus_zero,ms_ssim_minus_zero,lpips_minus_zero,psnr_minus_real,ms_ssim_minus_real,lpips_minus_real,psnr_minus_wrong_source,ms_ssim_minus_wrong_source,lpips_minus_wrong_source,delta_ell_mean,delta_ell_std,delta_ell_l2,delta_ell_rms,delta_ell_max_abs,symbol_nonzero_fraction,u_hat_mean,u_hat_std,u_hat_l2,u_hat_rms,u_hat_max_abs,donor_video,source_available_to_synthesis,zero_uses_same_D_G
026aa77c-d036-41b7-a998-83c1911fe2bf,1,P,2,1,0.5,REAL,run_v1/stage_d/checkpoint.pt,False,141504,whole sequence for REAL only,32.53171341093551,0.9656996053600763,0.07462041079998016,,-0.025304763308291456,-0.00016411866659238328,0.0005304440855979919,0.0,0.0,0.0,-0.02518939118363761,-0.00016470085283870617,0.0005236715078353882,0.0035781268068678126,0.1031749391712843,39.56549130170849,0.10323696559103353,0.5199030637741089,0.049754902720451355,-0.024877450980392155,0.10871907800802151,7.123903424387503,0.11152903429240332,0.5,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,1,P,2,1,0.5,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,32.5570181742438,0.9658637240266686,0.07408996671438217,,0.0,0.0,0.0,0.025304763308291456,0.00016411866659238328,-0.0005304440855979919,0.00011537212465384528,-5.821862463228911e-07,-6.77257776260376e-06,0.002371586991339744,0.10321016943671851,39.56566287681785,0.10323741327645533,0.5140784978866577,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
026aa77c-d036-41b7-a998-83c1911fe2bf,1,P,2,1,0.5,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,32.55690280211915,0.965864306212915,0.07409673929214478,,-0.00011537212465384528,5.821862463228911e-07,6.77257776260376e-06,0.02518939118363761,0.00016470085283870617,-0.0005236715078353882,0.0,0.0,0.0,0.002375505745871706,0.10320828855716098,39.5649767514295,0.10323562299151817,0.5140784978866577,0.00024509805371053517,-0.00012254901960784314,0.007826844290115572,0.5,0.00782780363856437,0.5,30884276-8cb2-485e-b0ca-a22605c1801f,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,1,P,2,1,0.5,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,32.48559196430696,0.9657185161316951,0.07477172464132309,,-0.07142620993683835,-0.00014520789497352027,0.000681757926940918,-0.04612144662854689,1.891077161886301e-05,0.00015131384134292603,-0.0713108378121845,-0.00014579008121984316,0.0006749853491783142,0.00505351622248292,0.10270661350084516,39.40985296377546,0.10283086347504276,0.5198571085929871,,-0.03470359036011859,0.09639377789433717,6.544011489182529,0.10245047389166008,0.3593197166919708,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,1,P,2,2,2.0,REAL,run_v1/stage_d/checkpoint.pt,False,35904,whole sequence for REAL only,32.5570181742438,0.9658637240266686,0.07408996671438217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002371586991339744,0.10321016943671851,39.56566287681785,0.10323741327645533,0.5140784978866577,0.0,0.0,0.0,0.0,0.0,0.0,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,1,P,2,2,2.0,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,32.5570181742438,0.9658637240266686,0.07408996671438217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002371586991339744,0.10321016943671851,39.56566287681785,0.10323741327645533,0.5140784978866577,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
026aa77c-d036-41b7-a998-83c1911fe2bf,1,P,2,2,2.0,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,32.5570181742438,0.9658637240266686,0.07408996671438217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002371586991339744,0.10321016943671851,39.56566287681785,0.10323741327645533,0.5140784978866577,0.0,0.0,0.0,0.0,0.0,0.0,30884276-8cb2-485e-b0ca-a22605c1801f,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,1,P,2,2,2.0,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,32.48559196430696,0.9657185161316951,0.07477172464132309,,-0.07142620993683835,-0.00014520789497352027,0.000681757926940918,-0.07142620993683835,-0.00014520789497352027,0.000681757926940918,-0.07142620993683835,-0.00014520789497352027,0.000681757926940918,0.00505351622248292,0.10270661350084516,39.40985296377546,0.10283086347504276,0.5198571085929871,,-0.03470359036011859,0.09639377789433717,6.544011489182529,0.10245047389166008,0.3593197166919708,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,-1,,ORIGINAL_FP16,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,29.505372500651564,0.9490798944190316,0.07670018076896667,,,,,,,,,,,,,,,,,,,,,,,,
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,-1,,REFERENCE_FP32,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,29.51590547202293,0.9491470603296976,0.07665448635816574,,,,,,,,,,,,,,,,,,,,,,,,
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,-1,,BASE_ONLY,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,33.250356912368275,0.967365078545947,0.07048821449279785,,,,,,,,,,,-0.0018602042058464695,0.10220834805382523,39.177761480329266,0.10222527462217613,0.4638177156448364,,,,,,,,,
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,0,0.125,REAL,run_v1/stage_d/checkpoint.pt,False,262704,whole sequence for REAL only,33.240596095951915,0.9673521955318547,0.0710677057504654,,-0.06541371595743328,-0.0001621547515816557,0.0005652308464050293,0.0,0.0,0.0,-0.057513936846916636,-0.00011442457009858131,0.00034002959728240967,0.00506512159696852,0.1014429549274284,38.926370741042724,0.10156932884094659,0.4747478663921356,0.3848039209842682,-0.03556985294117647,0.10356370599296831,6.994417416768891,0.10950185220924302,0.375,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,0,0.125,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.30600981190935,0.9675143502834364,0.07050247490406036,,0.0,0.0,0.0,0.06541371595743328,0.0001621547515816557,-0.0005652308464050293,0.007899779110516647,4.7730181483074396e-05,-0.00022520124912261963,0.002287258169161124,0.10172986653625612,38.997749919076504,0.10175557623745679,0.47141966223716736,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,0,0.125,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.29811003279883,0.9674666201019533,0.07072767615318298,,-0.007899779110516647,-4.7730181483074396e-05,0.00022520124912261963,0.057513936846916636,0.00011442457009858131,-0.00034002959728240967,0.0,0.0,0.0,0.003596354816694506,0.10131334129762198,38.85271900424331,0.10137715172984492,0.47397902607917786,0.13259804248809814,-0.029473039215686274,0.07976046712659954,5.431390245600108,0.08503171265394309,0.25,30884276-8cb2-485e-b0ca-a22605c1801f,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,0,0.125,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.23764967659463,0.9673673717640178,0.07100094854831696,,-0.06836013531471963,-0.00014697851941858353,0.0004984736442565918,-0.002946419357286345,1.5176232163072179e-05,-6.67572021484375e-05,-0.06046035620420298,-9.924833793550913e-05,0.00027327239513397217,0.004958911119184729,0.10127608422092359,38.860485390223175,0.10139741631132215,0.4760224521160126,,-0.034887940485864154,0.09586184690932001,6.516071002036528,0.1020130485977706,0.36456531286239624,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,1,0.5,REAL,run_v1/stage_d/checkpoint.pt,False,141504,whole sequence for REAL only,33.29023862968,0.9674212915118657,0.07089903205633163,,-0.0157711822293507,-9.305877157061992e-05,0.00039655715227127075,0.0,0.0,0.0,-0.015488592688527092,-9.258338062423377e-05,0.0003843754529953003,0.0034795760020002757,0.10177903678684984,39.029529818500855,0.10183849850823916,0.47285208106040955,0.048774510622024536,-0.024387254901960784,0.10769813948869861,7.053367989832942,0.1104247592298955,0.5,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,1,0.5,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.30600981190935,0.9675143502834364,0.07050247490406036,,0.0,0.0,0.0,0.0157711822293507,9.305877157061992e-05,-0.00039655715227127075,0.0002825895408236079,4.753909463861561e-07,-1.2181699275970459e-05,0.002287258169161124,0.10172986653625612,38.997749919076504,0.10175557623745679,0.47141966223716736,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,1,0.5,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.305727222368525,0.96751387489249,0.07051465660333633,,-0.0002825895408236079,-4.753909463861561e-07,1.2181699275970459e-05,0.015488592688527092,9.258338062423377e-05,-0.0003843754529953003,0.0,0.0,0.0,0.002291464023416382,0.10172740079993102,38.99684143239958,0.10175320575235171,0.47141966223716736,0.00024509805371053517,-0.00012254901960784314,0.007826844290115572,0.5,0.00782780363856437,0.5,30884276-8cb2-485e-b0ca-a22605c1801f,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,1,0.5,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.23764967659463,0.9673673717640178,0.07100094854831696,,-0.06836013531471963,-0.00014697851941858353,0.0004984736442565918,-0.05258895308536893,-5.3919747847963606e-05,0.00010191649198532104,-0.06807754577389602,-0.00014650312847219737,0.00048629194498062134,0.004958911119184729,0.10127608422092359,38.860485390223175,0.10139741631132215,0.4760224521160126,,-0.034887940485864154,0.09586184690932001,6.516071002036528,0.1020130485977706,0.36456531286239624,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,2,2.0,REAL,run_v1/stage_d/checkpoint.pt,False,35904,whole sequence for REAL only,33.30600981190935,0.9675143502834364,0.07050247490406036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002287258169161124,0.10172986653625612,38.997749919076504,0.10175557623745679,0.47141966223716736,0.0,0.0,0.0,0.0,0.0,0.0,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,2,2.0,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.30600981190935,0.9675143502834364,0.07050247490406036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002287258169161124,0.10172986653625612,38.997749919076504,0.10175557623745679,0.47141966223716736,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,2,2.0,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.30600981190935,0.9675143502834364,0.07050247490406036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002287258169161124,0.10172986653625612,38.997749919076504,0.10175557623745679,0.47141966223716736,0.0,0.0,0.0,0.0,0.0,0.0,30884276-8cb2-485e-b0ca-a22605c1801f,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,2,P,0,2,2.0,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.23764967659463,0.9673673717640178,0.07100094854831696,,-0.06836013531471963,-0.00014697851941858353,0.0004984736442565918,-0.06836013531471963,-0.00014697851941858353,0.0004984736442565918,-0.06836013531471963,-0.00014697851941858353,0.0004984736442565918,0.004958911119184729,0.10127608422092359,38.860485390223175,0.10139741631132215,0.4760224521160126,,-0.034887940485864154,0.09586184690932001,6.516071002036528,0.1020130485977706,0.36456531286239624,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,-1,,ORIGINAL_FP16,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,29.48486909298016,0.9495957884809704,0.07544031739234924,,,,,,,,,,,,,,,,,,,,,,,,
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,-1,,REFERENCE_FP32,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,29.495398856641792,0.9496835387951227,0.07537910342216492,,,,,,,,,,,,,,,,,,,,,,,,
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,-1,,BASE_ONLY,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,33.214768136532605,0.9677548289624983,0.06746907532215118,,,,,,,,,,,-0.0014457116185392545,0.10339741785492576,39.630857837509986,0.10340752439329597,0.49556243419647217,,,,,,,,,
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,0,0.125,REAL,run_v1/stage_d/checkpoint.pt,False,262704,whole sequence for REAL only,33.22945099427021,0.9677419949287774,0.06791764497756958,,-0.05977406434270449,-0.00021534316205062964,0.0006031244993209839,0.0,0.0,0.0,-0.059946359306728425,-0.0001625591114269298,0.00040192902088165283,0.005472831971086504,0.10270274258932253,39.41659588891947,0.10284845757303505,0.4765453338623047,0.3892156779766083,-0.03520220588235294,0.10402112363265814,7.0144939232991,0.1098161621109767,0.375,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,0,0.125,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.289225058612914,0.9679573380908281,0.0673145204782486,,0.0,0.0,0.0,0.05977406434270449,0.00021534316205062964,-0.0006031244993209839,-0.00017229496402393352,5.278405062369984e-05,-0.00020119547843933105,0.0026745256442269566,0.10294240898394015,39.465915739314454,0.10297714627449349,0.47741398215293884,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,0,0.125,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.28939735357694,0.9679045540402044,0.06751571595668793,,0.00017229496402393352,-5.278405062369984e-05,0.00020119547843933105,0.059946359306728425,0.0001625591114269298,-0.00040192902088165283,0.0,0.0,0.0,0.003990050260726765,0.10256014903512255,39.33583666460318,0.10263773512305148,0.47569453716278076,0.13406862318515778,-0.02931985294117647,0.07974490209275008,5.427073336523103,0.08496412882078241,0.25,30884276-8cb2-485e-b0ca-a22605c1801f,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,0,0.125,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.226842947670406,0.9677569038591601,0.06789235770702362,,-0.06238211094250801,-0.00020043423166793417,0.0005778372287750244,-0.002608046599803515,1.4908930382695473e-05,-2.5287270545959473e-05,-0.06255440590653194,-0.00014765018104423433,0.00037664175033569336,0.005379568844711807,0.10255519913505654,39.35824167389195,0.10269619579412907,0.47833144664764404,,-0.03475346739619899,0.09678724992497882,6.56874013764617,0.102837615900501,0.36401599645614624,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,1,0.5,REAL,run_v1/stage_d/checkpoint.pt,False,141504,whole sequence for REAL only,33.28650401442084,0.9678627804694049,0.0676693394780159,,-0.002721044192071531,-9.45576214231858e-05,0.00035481899976730347,0.0,0.0,0.0,-0.0029394919039873457,-9.625234267540694e-05,0.0003462359309196472,0.003875565934608491,0.10303276550672671,39.515156738399746,0.10310562923176228,0.48120686411857605,0.04901960864663124,-0.024509803921568627,0.10795448796835902,7.0710678118654755,0.11070186069251191,0.5,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,1,0.5,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.289225058612914,0.9679573380908281,0.0673145204782486,,0.0,0.0,0.0,0.002721044192071531,9.45576214231858e-05,-0.00035481899976730347,-0.00021844771191581458,-1.694721252221143e-06,-8.58306884765625e-06,0.0026745256442269566,0.10294240898394015,39.465915739314454,0.10297714627449349,0.47741398215293884,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,1,0.5,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.28944350632483,0.9679590328120803,0.06732310354709625,,0.00021844771191581458,1.694721252221143e-06,8.58306884765625e-06,0.0029394919039873457,9.625234267540694e-05,-0.0003462359309196472,0.0,0.0,0.0,0.0026783824350735228,0.10294204306664154,39.46581396645996,0.10297688072185325,0.47741398215293884,0.00024509805371053517,-0.00012254901960784314,0.007826844290115572,0.5,0.00782780363856437,0.5,30884276-8cb2-485e-b0ca-a22605c1801f,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,1,0.5,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.226842947670406,0.9677569038591601,0.06789235770702362,,-0.06238211094250801,-0.00020043423166793417,0.0005778372287750244,-0.059661066750436476,-0.00010587661024474837,0.00022301822900772095,-0.06260055865442382,-0.00020212895292015531,0.0005692541599273682,0.005379568844711807,0.10255519913505654,39.35824167389195,0.10269619579412907,0.47833144664764404,,-0.03475346739619899,0.09678724992497882,6.56874013764617,0.102837615900501,0.36401599645614624,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,2,2.0,REAL,run_v1/stage_d/checkpoint.pt,False,35904,whole sequence for REAL only,33.289225058612914,0.9679573380908281,0.0673145204782486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026745256442269566,0.10294240898394015,39.465915739314454,0.10297714627449349,0.47741398215293884,0.0,0.0,0.0,0.0,0.0,0.0,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,2,2.0,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.289225058612914,0.9679573380908281,0.0673145204782486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026745256442269566,0.10294240898394015,39.465915739314454,0.10297714627449349,0.47741398215293884,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,2,2.0,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.289225058612914,0.9679573380908281,0.0673145204782486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026745256442269566,0.10294240898394015,39.465915739314454,0.10297714627449349,0.47741398215293884,0.0,0.0,0.0,0.0,0.0,0.0,30884276-8cb2-485e-b0ca-a22605c1801f,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,3,P,1,2,2.0,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,33.226842947670406,0.9677569038591601,0.06789235770702362,,-0.06238211094250801,-0.00020043423166793417,0.0005778372287750244,-0.06238211094250801,-0.00020043423166793417,0.0005778372287750244,-0.06238211094250801,-0.00020043423166793417,0.0005778372287750244,0.005379568844711807,0.10255519913505654,39.35824167389195,0.10269619579412907,0.47833144664764404,,-0.03475346739619899,0.09678724992497882,6.56874013764617,0.102837615900501,0.36401599645614624,,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf,4,P,0,-1,,ORIGINAL_FP16,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,29.805977357742425,0.949840129640546,0.07538554817438126,,,,,,,,,,,,,,,,,,,,,,,,
