method,kind,video,frame,type,qp,target_available,delta,diagnostic,symbol_nonzero_fraction,residual_hat_l2,estimated_enhancement_symbol_bits,psnr,ms_ssim,lpips,psnr_gain_vs_ZERO_D,psnr_minus_ORIGINAL,ms_ssim_gain_vs_ZERO_D,ms_ssim_minus_ORIGINAL,lpips_gain_vs_ZERO_D,lpips_minus_ORIGINAL
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,0,I,1,False,,False,,0.0,0.0,15.781335735053831,0.711041362720954,0.2506921589374542,0.3484389771879375,0.0,0.030168137287272745,0.0,-0.021885782480239868,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1,P,3,True,,False,,0.0,0.0,16.63799159356824,0.8005967930469137,0.2128133475780487,-1.742782991681306,0.0,0.016251532616120223,0.0,-0.16492882370948792,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2,P,1,True,,False,,0.0,0.0,16.516890921275515,0.8026825699273991,0.21081238985061646,-1.8810351144701194,0.0,0.012531390134876697,0.0,-0.16187897324562073,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3,P,2,True,,False,,0.0,0.0,16.55895805545547,0.8042814752124773,0.20884931087493896,-1.8762181685098689,0.0,0.011711851696180275,0.0,-0.1644325852394104,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4,P,1,True,,False,,0.0,0.0,16.468496230474155,0.8025107344418014,0.207563579082489,-1.8375015950395372,0.0,0.01232884468820128,0.0,-0.17492085695266724,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,P,2,True,,False,,0.0,0.0,16.566447957880452,0.8031780877910938,0.20709136128425598,-1.8763655555280394,0.0,0.011160474209848892,0.0,-0.16526520252227783,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6,P,1,True,,False,,0.0,0.0,16.498041846585664,0.8011222873519434,0.2078661024570465,-1.8760629452424027,0.0,0.010305811962814548,0.0,-0.1677454113960266,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7,P,2,True,,False,,0.0,0.0,16.54083078297154,0.7994763743345118,0.20871901512145996,-1.9386634110129464,0.0,0.008966661493119976,0.0,-0.16245290637016296,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,P,1,True,,False,,0.0,0.0,16.367634220274443,0.7948051642640639,0.21187721192836761,-1.8906216490391827,0.0,0.00834980085747794,0.0,-0.17388363182544708,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9,P,3,True,,False,,0.0,0.0,16.474267981723326,0.793707684139252,0.21260857582092285,-1.9828272348126532,0.0,0.006461418318213674,0.0,-0.15896326303482056,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10,P,1,True,,False,,0.0,0.0,16.33292885981177,0.7907557799531343,0.21663835644721985,-1.8983186811832446,0.0,0.008531762860020442,0.0,-0.16513988375663757,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,P,2,True,,False,,0.0,0.0,16.42344149785303,0.7892397088243044,0.21601451933383942,-1.9194850524227505,0.0,0.00858108880024433,0.0,-0.1580861657857895,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,P,1,True,,False,,0.0,0.0,16.2668740796221,0.7860020950359073,0.2173088639974594,-1.9351310491611216,0.0,0.0058777029141516834,0.0,-0.17390193045139313,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,13,P,2,True,,False,,0.0,0.0,16.352656491376116,0.7846245285874295,0.21798193454742432,-1.9664160399438018,0.0,0.00525446388651063,0.0,-0.16185975074768066,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,14,P,1,True,,False,,0.0,0.0,16.291750883162052,0.783535498280563,0.22017261385917664,-1.8543412364029024,0.0,0.00942891139800861,0.0,-0.16661930084228516,0.0
train2_full_ORIGINAL_q1,ORIGINAL,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,P,2,True,,False,,0.0,0.0,16.360320954236776,0.7824806130687771,0.22122204303741455,-1.815029168073206,0.0,0.011545962156745304,0.0,-0.16108950972557068,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,0,I,1,False,,False,,0.0,0.0,27.02884302461053,0.8433257334008443,0.19478633999824524,0.6651017966806876,0.0,0.028285236934200153,0.0,-0.03251594305038452,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,1,P,3,True,,False,,0.0,0.0,28.254462673570035,0.9083913616572744,0.13226449489593506,-0.9603294260424065,0.0,0.013533843084177821,0.0,-0.05171212553977966,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,2,P,1,True,,False,,0.0,0.0,28.313521913411968,0.9096977498650887,0.12593212723731995,-1.125143612385454,0.0,0.011029878411910388,0.0,-0.048377275466918945,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,3,P,2,True,,False,,0.0,0.0,28.34646860109359,0.910949100513028,0.12442164123058319,-1.2420668624960207,0.0,0.009485795789817786,0.0,-0.04163283109664917,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,4,P,1,True,,False,,0.0,0.0,28.35418189015996,0.9113638009483506,0.12361256778240204,-1.1874696220521734,0.0,0.010179542235245087,0.0,-0.05194845795631409,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,5,P,2,True,,False,,0.0,0.0,28.40851052304131,0.9128466763497128,0.12334907054901123,-1.3322143441337424,0.0,0.007974130350436148,0.0,-0.04666444659233093,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,6,P,1,True,,False,,0.0,0.0,28.393269138219978,0.911715555396769,0.12278798222541809,-1.315240672178831,0.0,0.007707049796453425,0.0,-0.04968026280403137,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,7,P,2,True,,False,,0.0,0.0,28.35945912626076,0.9124205531320432,0.12443722784519196,-1.5228155203948717,0.0,0.005192241740034187,0.0,-0.04151241481304169,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,8,P,1,True,,False,,0.0,0.0,28.22934395539926,0.9089808324872669,0.12824097275733948,-1.3969054745119251,0.0,0.0058740654987865515,0.0,-0.051622554659843445,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,9,P,3,True,,False,,0.0,0.0,28.25717867994815,0.9108074832799705,0.12680664658546448,-1.5990742842750585,0.0,0.0038859333178316025,0.0,-0.04298388957977295,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,10,P,1,True,,False,,0.0,0.0,28.178623281791687,0.9089618418342914,0.12921105325222015,-1.4206620776287693,0.0,0.006543356930224342,0.0,-0.05186864733695984,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,11,P,2,True,,False,,0.0,0.0,28.119297418087392,0.90848957701636,0.1303512305021286,-1.4393252704885242,0.0,0.006912295495747012,0.0,-0.04926718771457672,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,12,P,1,True,,False,,0.0,0.0,28.02345366824003,0.9065880712402823,0.13106174767017365,-1.5174022391499022,0.0,0.005424511402109089,0.0,-0.046569764614105225,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,13,P,2,True,,False,,0.0,0.0,27.940159733104668,0.9056699296334525,0.13230018317699432,-1.6878985282093488,0.0,0.0029264608499642852,0.0,-0.040908053517341614,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,14,P,1,True,,False,,0.0,0.0,27.880932284058403,0.9040247382773577,0.13489706814289093,-1.5024165535269631,0.0,0.00553475132948178,0.0,-0.04764634370803833,0.0
train2_full_ORIGINAL_q1,ORIGINAL,c227e33d-910e-4e39-a325-0fe1d1116436,15,P,2,True,,False,,0.0,0.0,27.911295817258303,0.9039051053151703,0.13466301560401917,-1.3942103034957292,0.0,0.006229731906119418,0.0,-0.04670548439025879,0.0
