dataset,video,video_id,qp,trajectory,granularity,frame,actual_qp,actual_bytes,MSE,PSNR,MS_SSIM,LPIPS,DISTS,DPB_state_hash,w1_hash,latent_hash,RGB_hash
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,21,4,2335,0.002469858154654503,26.073279878009565,0.9758430123329163,0.1721753031015396,0.07018643617630005,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,22,3,599,0.0026403237134218216,25.783428237611446,0.9759717583656311,0.17875972390174866,0.07748699188232422,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,23,4,688,0.0029276907444000244,25.334748002549972,0.9751874208450317,0.1831282377243042,0.08324533700942993,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,24,3,3037,0.002504123840481043,26.013441970639978,0.9811841249465942,0.16611488163471222,0.08738362789154053,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,25,5,4039,0.001998641761019826,26.992650423775018,0.9865807890892029,0.12987400591373444,0.07520699501037598,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,26,3,411,0.002207743702456355,26.560513453765356,0.9861547946929932,0.13837119936943054,0.0898202657699585,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,27,4,670,0.0025499470066279173,25.934688450437775,0.9854522943496704,0.1419650912284851,0.09689152240753174,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,28,3,2673,0.002421874087303877,26.158484394797487,0.9876845479011536,0.11104770004749298,0.09390348196029663,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,29,4,1862,0.0022303324658423662,26.516303937596515,0.9891442656517029,0.09621556103229523,0.08638864755630493,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,30,3,319,0.0022728557232767344,26.434281316192724,0.9890756011009216,0.09964832663536072,0.08754342794418335,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,31,4,354,0.0023681384045630693,26.2559291910221,0.9885773062705994,0.09901579469442368,0.09065276384353638,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,32,3,1750,0.0022420056629925966,26.49363294772567,0.9893292188644409,0.09367576986551285,0.09074568748474121,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,33,5,2095,0.002023709239438176,26.938518854975456,0.9903446435928345,0.08489559590816498,0.08075624704360962,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,34,3,177,0.0021637235768139362,26.647982226469807,0.9897280335426331,0.09035662561655045,0.08659464120864868,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,35,4,194,0.0023066240828484297,26.370231779311087,0.988885223865509,0.0899665430188179,0.08907902240753174,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,36,3,1761,0.0021899736020714045,26.595611201113975,0.9896004796028137,0.08951961994171143,0.08831906318664551,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,37,4,893,0.0020729918032884598,26.83402415124484,0.9900220036506653,0.08374887704849243,0.08111709356307983,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,38,3,205,0.0022585666738450527,26.461670843562544,0.9892434477806091,0.08851684629917145,0.08620071411132812,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,39,4,181,0.00240271701477468,26.192973761619243,0.9883931875228882,0.0906660333275795,0.08696812391281128,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,40,3,1740,0.0022902521304786205,26.401167041893352,0.9890642166137695,0.08957260102033615,0.09168702363967896,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,41,5,1625,0.0020515962969511747,26.879080934896542,0.9900756478309631,0.08286923915147781,0.0802302360534668,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,42,3,149,0.002199203474447131,26.577345870368937,0.9894779920578003,0.08999620378017426,0.08767163753509521,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,43,4,141,0.0023538742680102587,26.28216738675112,0.9885204434394836,0.08909209072589874,0.08317208290100098,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,44,3,1750,0.0022569559514522552,26.464769168761144,0.9891297817230225,0.0890607163310051,0.08698606491088867,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,45,4,830,0.002137877279892564,26.70017228124031,0.9895872473716736,0.08543972671031952,0.0800357460975647,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,46,3,150,0.0023097337689250708,26.36438076103575,0.9889092445373535,0.09127385914325714,0.08440721035003662,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,47,4,172,0.00246691913343966,26.07845086617496,0.9878919720649719,0.09153163433074951,0.08239787817001343,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,48,3,1673,0.0022969625424593687,26.388460869712095,0.9889199137687683,0.09010139107704163,0.0867471694946289,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,49,5,1566,0.002071238122880459,26.837699689442506,0.9898970127105713,0.08140314370393753,0.07842189073562622,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,50,3,144,0.0022189179435372353,26.538587578526712,0.9892979860305786,0.08791197836399078,0.08450216054916382,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,51,4,155,0.002427932107821107,26.1476346158809,0.9881330132484436,0.08971229940652847,0.08461874723434448,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,52,3,1786,0.0023384951055049896,26.310635347374735,0.988715410232544,0.08963426947593689,0.0876079797744751,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,53,4,923,0.002208285266533494,26.559448251099663,0.9891804456710815,0.08571039140224457,0.07912415266036987,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,54,3,172,0.0023925863206386566,26.211323846270766,0.9884873032569885,0.09190969169139862,0.08624863624572754,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,55,4,170,0.002537948777899146,25.95517147292628,0.9875164031982422,0.09204325079917908,0.08311671018600464,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,56,3,1693,0.00240521808154881,26.18845539947379,0.9883327484130859,0.09236246347427368,0.08617448806762695,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,57,5,1545,0.002186568221077323,26.602369680903443,0.989267885684967,0.08618499338626862,0.07750248908996582,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,58,3,144,0.0023328650277107954,26.321103874026033,0.9887293577194214,0.0916941836476326,0.08661836385726929,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,59,4,129,0.0025036651641130447,26.01423753377562,0.9877147078514099,0.09270202368497849,0.08278417587280273,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,60,3,1751,0.002405809937044978,26.18738685621703,0.9883465766906738,0.09221231192350388,0.08828151226043701,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,61,4,846,0.002291156677529216,26.39945211177355,0.9887852072715759,0.0881275162100792,0.07909142971038818,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,62,3,173,0.0024368823505938053,26.131654374633165,0.9882764220237732,0.09384316951036453,0.08387047052383423,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_2x,GLOBAL,63,4,182,0.002607639878988266,25.83752385856995,0.9872267246246338,0.09488452970981598,0.08449435234069824,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,0,3,7975,0.007518589496612549,21.238636263357993,0.9715078473091125,0.17397786676883698,0.055849432945251465,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,1,5,5810,0.005805617664009333,22.36151568552305,0.9761633276939392,0.15314143896102905,0.05345797538757324,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,2,3,1408,0.005592185538262129,22.52418427944297,0.9761142730712891,0.14847572147846222,0.05051255226135254,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,3,4,1224,0.005594739690423012,22.522201153273784,0.9749533534049988,0.15151149034500122,0.050597548484802246,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,4,3,1900,0.005289846565574408,22.765569246927463,0.9740355610847473,0.1533716320991516,0.050240516662597656,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,5,4,2368,0.005057023838162422,22.961049991540886,0.9729875326156616,0.15652064979076385,0.0525587797164917,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,6,3,1895,0.004961525090038776,23.04384808110214,0.9708482623100281,0.1578960418701172,0.052837491035461426,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,7,4,1875,0.0047721536830067635,23.21285578705158,0.9693877100944519,0.16115441918373108,0.05321240425109863,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,8,3,1434,0.004648869391530752,23.32652655007336,0.9671041369438171,0.16776663064956665,0.056082189083099365,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,9,5,2506,0.00438047107309103,23.584791832303363,0.9661027789115906,0.16499395668506622,0.05373120307922363,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,10,3,558,0.004462098702788353,23.50460827238595,0.9622931480407715,0.1789475977420807,0.06134951114654541,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,11,4,495,0.004691217094659805,23.287144688155337,0.9575715661048889,0.18660347163677216,0.06301414966583252,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,12,3,2326,0.004129193257540464,23.841347904797935,0.9592241048812866,0.18666186928749084,0.06288373470306396,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,13,4,1667,0.00399228697642684,23.987782479961265,0.9581072330474854,0.1874644160270691,0.06309854984283447,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,14,3,833,0.0040316334925591946,23.945189555788765,0.9551552534103394,0.20077429711818695,0.06984686851501465,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,15,4,758,0.004144781734794378,23.824983345636998,0.9522590041160583,0.20350073277950287,0.07225656509399414,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,16,3,2738,0.003618379356339574,24.414859030018526,0.9572980403900146,0.19657686352729797,0.0712968111038208,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,17,5,3570,0.00301179988309741,25.211738879008827,0.9648932218551636,0.17311613261699677,0.06337350606918335,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,18,3,523,0.003134744940325618,25.037977899259218,0.9638925790786743,0.18565063178539276,0.07018011808395386,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,19,4,516,0.0033981504384428263,24.68757398527785,0.9619362354278564,0.194566011428833,0.07347190380096436,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,20,3,3044,0.002986370353028178,25.248563344868472,0.9684466123580933,0.18702788650989532,0.07531094551086426,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,21,4,2415,0.002664513187482953,25.74382125962794,0.9739757776260376,0.1732448935508728,0.07158887386322021,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,22,3,618,0.0028051487170159817,25.52044109357084,0.9744687676429749,0.1814943104982376,0.07819348573684692,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,23,4,675,0.0030550085939466953,25.149875637198306,0.9741083383560181,0.18476668000221252,0.0839928388595581,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,24,3,2949,0.002635587239637971,25.791226037835663,0.9800896644592285,0.1713063269853592,0.08894598484039307,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,25,5,3915,0.0021808850578963757,26.613672230213847,0.9852677583694458,0.1364363580942154,0.0795975923538208,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,26,3,412,0.0023806521203368902,26.233040624935576,0.985043466091156,0.14411289989948273,0.09199345111846924,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,27,4,719,0.0027168611995875835,25.65932548476841,0.9844997525215149,0.1458180546760559,0.0977514386177063,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,28,3,2708,0.0025551128201186657,25.925899189839683,0.9870797395706177,0.11421509832143784,0.09642702341079712,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,29,4,1861,0.0023089710157364607,26.365815187002866,0.9887735843658447,0.1000337079167366,0.090659499168396,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,30,3,333,0.00237120664678514,26.250305963179798,0.988586962223053,0.10303995758295059,0.09153991937637329,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,31,4,364,0.0024596715811640024,26.09122876640489,0.9880794882774353,0.10180921107530594,0.09364169836044312,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,32,3,1717,0.0023228232748806477,26.339838309504103,0.9889349937438965,0.09621759504079819,0.08865737915039062,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,33,5,2101,0.002077231416478753,26.82515117667495,0.9900406002998352,0.08714563399553299,0.08274257183074951,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,34,3,199,0.0022294064983725548,26.518107373051222,0.9894064664840698,0.09151001274585724,0.08687150478363037,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,35,4,196,0.0023683325853198767,26.255573096235917,0.9885804653167725,0.09127204120159149,0.0886303186416626,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,36,3,1772,0.0022581620141863823,26.462449023831578,0.9892998337745667,0.09055276215076447,0.08797693252563477,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,37,4,920,0.002132895402610302,26.71030441870308,0.9897641539573669,0.08514196425676346,0.08123302459716797,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,38,3,200,0.0022928868420422077,26.396173779300266,0.9890475869178772,0.08946267515420914,0.08761966228485107,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,39,4,195,0.0024467860348522663,26.11404006923584,0.9881720542907715,0.09194990247488022,0.08663153648376465,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,40,3,1711,0.002315417630597949,26.353706641250966,0.9889607429504395,0.09067601710557938,0.08962094783782959,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,41,5,1672,0.0021056400146335363,26.766158748511803,0.9898334741592407,0.08316235989332199,0.07990574836730957,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,42,3,148,0.0022483039647340775,26.481449736712214,0.9892532825469971,0.08953551948070526,0.08624321222305298,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,43,4,151,0.0024036928080022335,26.191210359680362,0.98826664686203,0.08885221183300018,0.08441650867462158,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,44,3,1724,0.002298337174579501,26.38586258364159,0.988940417766571,0.08937373757362366,0.08853203058242798,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,45,4,862,0.002183288335800171,26.608889054370696,0.9893695116043091,0.0853731781244278,0.08200854063034058,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,46,3,140,0.002347729867324233,26.29351875005145,0.9887178540229797,0.09168656170368195,0.08553016185760498,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,47,4,182,0.0024999657180160284,26.020659467593823,0.9877617955207825,0.09124201536178589,0.08284717798233032,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,48,3,1687,0.0023461286909878254,26.29648169435746,0.988695502281189,0.09031842648983002,0.08863931894302368,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,49,5,1559,0.0021370353642851114,26.70188290944587,0.9896001815795898,0.0813898965716362,0.07903558015823364,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,50,3,140,0.0022864474449306726,26.408387766313936,0.9889952540397644,0.087436743080616,0.08440399169921875,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,51,4,164,0.0024943866301327944,26.030362299595602,0.9878461956977844,0.09042675793170929,0.08547639846801758,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,52,3,1831,0.00238912389613688,26.21761327850219,0.9884734749794006,0.09019981324672699,0.08951759338378906,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,53,4,923,0.0022602700628340244,26.458396671395718,0.988919198513031,0.08634579926729202,0.07866561412811279,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,54,3,189,0.002418560441583395,26.16443054805132,0.9882993698120117,0.09250645339488983,0.08633869886398315,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,55,4,178,0.002574609825387597,25.89288577698664,0.9872923493385315,0.0921391099691391,0.0852440595626831,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,56,3,1667,0.0024456651881337166,26.116029981986145,0.9881085157394409,0.09342499077320099,0.08604753017425537,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,57,5,1575,0.0022145176772028208,26.547208486458743,0.9891253113746643,0.08676935732364655,0.07881999015808105,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,58,3,149,0.0023707502987235785,26.25114186045956,0.9885234236717224,0.09153805673122406,0.08646261692047119,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,59,4,142,0.002541710389778018,25.94873935798806,0.9874785542488098,0.09303166717290878,0.08304452896118164,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,60,3,1775,0.0024445976596325636,26.117926083521468,0.9881400465965271,0.09269822388887405,0.08681362867355347,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,61,4,839,0.0023229012731462717,26.339692479866503,0.9885802268981934,0.08848638832569122,0.07919710874557495,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,62,3,169,0.0024910015054047108,26.03626010003132,0.9879786372184753,0.09428131580352783,0.084972083568573,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,uniform_4x,GLOBAL,63,4,196,0.002631561364978552,25.79786498281765,0.9871073365211487,0.0950527936220169,0.08407574892044067,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,0,3,7975,0.007518589496612549,21.238636263357993,0.9715078473091125,0.17397786676883698,0.055849432945251465,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,1,5,6962,0.005341772921383381,22.723145777684593,0.9780170917510986,0.14695125818252563,0.05093008279800415,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,2,3,1820,0.005084697622805834,22.937348686314035,0.9782522916793823,0.14148494601249695,0.048229217529296875,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,3,4,1432,0.005104454234242439,22.920506856490913,0.9771133065223694,0.14338737726211548,0.04729270935058594,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,4,3,2206,0.004823798313736916,23.166108586337074,0.9762827157974243,0.14562584459781647,0.0479733943939209,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,5,4,2597,0.004614809527993202,23.35846219372327,0.9753037691116333,0.14854967594146729,0.05008512735366821,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,6,3,2053,0.0045078410767018795,23.46031403346437,0.9735129475593567,0.1520838439464569,0.04984670877456665,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,7,4,2111,0.004325751680880785,23.63938414790256,0.9721868634223938,0.15476778149604797,0.05012696981430054,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,8,3,1591,0.004200762137770653,23.766719090781177,0.9701873660087585,0.16115447878837585,0.052980780601501465,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,9,5,2751,0.003940187860280275,24.04483071388102,0.9695351123809814,0.15922784805297852,0.05148226022720337,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,10,3,586,0.004041448701173067,23.934629294075208,0.9658322930335999,0.17392417788505554,0.05733853578567505,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,11,4,492,0.004289818927645683,23.67561038907104,0.9612106084823608,0.18082652986049652,0.05911755561828613,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,12,3,2534,0.0037746611051261425,24.23122033910421,0.9627097249031067,0.18124842643737793,0.05865973234176636,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,13,4,1837,0.003606954589486122,24.428593252889954,0.9621899127960205,0.18283268809318542,0.05810314416885376,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,14,3,849,0.0036521994043141603,24.374455186982132,0.9593948721885681,0.19486156105995178,0.06546258926391602,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,15,4,756,0.003808646695688367,24.19229312250973,0.9562937021255493,0.19889207184314728,0.0669899582862854,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,16,3,3050,0.0031603858806192875,25.00259887130911,0.9626301527023315,0.18739144504070282,0.06522953510284424,,,,
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,3,random_G8_20pct,G8,17,5,4213,0.002434161491692066,26.13650612373754,0.9716833829879761,0.16187813878059387,0.056478917598724365,,,,
