dataset,video,video_id,qp,frame,granularity,candidate_name,candidate_fraction,number_tiles,number_1x,number_2x,estimated_saved_bits,estimated_w1_bits,actual_w1_bytes,actual_map_bits,actual_map_bytes,actual_frame_total_bytes,RGB_MSE,PSNR,mode_map_json
uvg,Beauty,0,1,9,G16,F020,0.2,40,32,8,243.61508118826896,168.2608642578125,25,35,5,562,0.0017817235784605145,27.491596727240115,"[0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,9,G16,F035,0.35,40,26,14,392.88555437215837,18.990381240844727,6,37,5,543,0.0017852626042440534,27.482978920527636,"[0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,9,G16,F050,0.5,40,20,20,408.68136362329824,3.1945717334747314,4,48,6,542,0.0017889109440147877,27.47411279044502,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0]"
uvg,Beauty,0,1,9,G16,F070,0.7,40,12,28,410.5403293232561,1.3356059789657593,4,35,5,541,0.0017889109440147877,27.47411279044502,"[0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,9,G16,F100,1.0,40,0,40,411.2066003457771,0.6693350076675415,4,1,1,537,0.0017889109440147877,27.47411279044502,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"
uvg,Beauty,0,1,10,G16,F000,0.0,40,40,0,0.0,14.586394309997559,2,0,0,113,0.0017225313931703568,27.638328543222723,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,10,G16,F010,0.1,40,36,4,0.0005680759022652637,14.585826873779297,5,17,3,153,0.0017225313931703568,27.638328543222723,"[1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,10,G16,F020,0.2,40,32,8,0.005442453704745276,14.580951690673828,5,37,5,155,0.0017225313931703568,27.638328543222723,"[1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0]"
uvg,Beauty,0,1,10,G16,F035,0.35,40,26,14,0.10185088265427567,14.484543800354004,5,43,6,156,0.0017225313931703568,27.638328543222723,"[1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0]"
uvg,Beauty,0,1,10,G16,F050,0.5,40,20,20,0.5567893231340122,14.0296049118042,5,48,6,156,0.0017225313931703568,27.638328543222723,"[1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1]"
uvg,Beauty,0,1,10,G16,F070,0.7,40,12,28,7.165988050253304,7.420406341552734,4,39,5,154,0.0017225313931703568,27.638328543222723,"[1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1]"
uvg,Beauty,0,1,10,G16,F100,1.0,40,11,29,14.579233851310505,0.007160734850913286,4,38,5,154,0.0017225557239726186,27.63826719944358,"[1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1]"
uvg,Beauty,0,1,11,G16,F000,0.0,40,40,0,0.0,65.76268005371094,8,0,0,191,0.0018002204596996307,27.446743068032298,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,11,G16,F010,0.1,40,36,4,0.0009786346163309645,65.76170349121094,12,26,4,231,0.0018002204596996307,27.446743068032298,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0]"
uvg,Beauty,0,1,11,G16,F020,0.2,40,32,8,0.004683762013883097,65.75799560546875,12,33,5,232,0.0018002204596996307,27.446743068032298,"[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]"
uvg,Beauty,0,1,11,G16,F035,0.35,40,26,14,0.08238536656574524,65.6802978515625,12,43,6,233,0.0018002204596996307,27.446743068032298,"[1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1]"
uvg,Beauty,0,1,11,G16,F050,0.5,40,20,20,1.6452070468771467,64.11747741699219,12,50,7,234,0.0018002204596996307,27.446743068032298,"[1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1]"
uvg,Beauty,0,1,11,G16,F070,0.7,40,12,28,65.66724057396317,0.09544305503368378,4,39,5,224,0.0018031536601483822,27.439672622343313,"[1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1]"
uvg,Beauty,0,1,11,G16,F100,1.0,40,12,28,65.66724057396317,0.09544305503368378,4,39,5,224,0.0018031536601483822,27.439672622343313,"[1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1]"
uvg,Beauty,0,1,12,G16,F000,0.0,40,40,0,0.0,71.46945190429688,8,0,0,228,0.0016686648596078157,27.776308797607495,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,12,G16,F010,0.1,40,36,4,41.19876450730226,30.27068328857422,7,24,3,262,0.0016703112050890923,27.772026054623336,"[0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
uvg,Beauty,0,1,12,G16,F020,0.2,40,32,8,61.71180279808323,9.757643699645996,5,34,5,262,0.001671475823968649,27.768999006107137,"[0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0]"
uvg,Beauty,0,1,12,G16,F035,0.35,40,26,14,68.57635786478204,2.8930888175964355,4,42,6,262,0.001671475823968649,27.768999006107137,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0]"
uvg,Beauty,0,1,12,G16,F050,0.5,40,20,20,71.06101645342937,0.40843039751052856,4,49,7,263,0.001671475823968649,27.768999006107137,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0]"
uvg,Beauty,0,1,12,G16,F070,0.7,40,12,28,71.43280687519848,0.036639973521232605,4,37,5,261,0.001671475823968649,27.768999006107137,"[1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,12,G16,F100,1.0,40,12,28,71.43280687519848,0.036639973521232605,4,37,5,261,0.001671475823968649,27.768999006107137,"[1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,13,G16,F000,0.0,40,40,0,0.0,176.94271850585938,22,0,0,276,0.001762056490406394,27.53980172496894,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,13,G16,F010,0.1,40,36,4,46.0397376681467,130.90298461914062,20,27,4,310,0.0017617703415453434,27.540507054019187,"[0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,13,G16,F020,0.2,40,32,8,117.38495866607627,59.557769775390625,11,33,5,302,0.001764056389220059,27.53487536474214,"[0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,13,G16,F035,0.35,40,26,14,153.24313219709074,23.69959259033203,6,39,5,297,0.0017629750072956085,27.53753844405466,"[0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,13,G16,F050,0.5,40,20,20,176.10932554470855,0.8333990573883057,4,48,6,296,0.0017666500061750412,27.528494807379467,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0]"
uvg,Beauty,0,1,13,G16,F070,0.7,40,13,27,176.78398058362524,0.15874402225017548,4,36,5,295,0.0017666500061750412,27.528494807379467,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,13,G16,F100,1.0,40,13,27,176.78398058362524,0.15874402225017548,4,36,5,295,0.0017666500061750412,27.528494807379467,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,14,G16,F000,0.0,40,40,0,0.0,24.28551483154297,3,0,0,93,0.001638318644836545,27.856016262412528,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,14,G16,F010,0.1,40,36,4,0.0051976875656691846,24.280317306518555,7,27,4,135,0.001638318644836545,27.856016262412528,"[1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]"
uvg,Beauty,0,1,14,G16,F020,0.2,40,32,8,0.038553789749130374,24.24696159362793,7,34,5,136,0.001638318644836545,27.856016262412528,"[1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1]"
uvg,Beauty,0,1,14,G16,F035,0.35,40,26,14,0.18989274390719402,24.095623016357422,7,42,6,137,0.001638318644836545,27.856016262412528,"[1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1]"
uvg,Beauty,0,1,14,G16,F050,0.5,40,20,20,1.382318155039286,22.903196334838867,6,48,6,136,0.001638318644836545,27.856016262412528,"[1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1]"
uvg,Beauty,0,1,14,G16,F070,0.7,40,13,27,24.27835301225383,0.007161926012486219,4,42,6,134,0.0016458401223644614,27.83612354632381,"[1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1]"
uvg,Beauty,0,1,14,G16,F100,1.0,40,13,27,24.27835301225383,0.007161926012486219,4,42,6,134,0.0016458401223644614,27.83612354632381,"[1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1]"
uvg,Beauty,0,1,15,G16,F000,0.0,40,40,0,0.0,63.30054473876953,8,0,0,179,0.0017278295708820224,27.624990975491265,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,15,G16,F010,0.1,40,36,4,0.0006143558712210506,63.299930572509766,11,26,4,218,0.0017278295708820224,27.624990975491265,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1]"
uvg,Beauty,0,1,15,G16,F020,0.2,40,32,8,0.03178208330064081,63.26876449584961,11,32,4,218,0.0017278295708820224,27.624990975491265,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1]"
uvg,Beauty,0,1,15,G16,F035,0.35,40,26,14,0.5050980186232437,62.795448303222656,11,38,5,219,0.0017278295708820224,27.624990975491265,"[1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,15,G16,F050,0.5,40,20,20,10.870849847079967,52.42969512939453,10,44,6,219,0.001730268937535584,27.618863887728317,"[1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,15,G16,F070,0.7,40,14,26,63.22156378415764,0.07897895574569702,4,39,5,212,0.001725585083477199,27.63063622073071,"[1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,15,G16,F100,1.0,40,14,26,63.22156378415764,0.07897895574569702,4,39,5,212,0.001725585083477199,27.63063622073071,"[1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,16,G16,F000,0.0,40,40,0,0.0,84.98065185546875,10,0,0,211,0.0016015159199014306,27.954687398656105,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,16,G16,F010,0.1,40,36,4,0.11003821084619858,84.87062072753906,14,23,3,249,0.0016015159199014306,27.954687398656105,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0]"
uvg,Beauty,0,1,16,G16,F020,0.2,40,32,8,0.9378456030756865,84.04280853271484,14,30,4,250,0.0016015159199014306,27.954687398656105,"[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1]"
uvg,Beauty,0,1,16,G16,F035,0.35,40,26,14,4.399435766609997,80.58122253417969,14,40,5,251,0.0016015159199014306,27.954687398656105,"[1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1]"
uvg,Beauty,0,1,16,G16,F050,0.5,40,20,20,18.175020454278012,66.80563354492188,12,46,6,250,0.0016006379155442119,27.957068998520313,"[1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1]"
uvg,Beauty,0,1,16,G16,F070,0.7,40,12,28,84.94151597325373,0.03913973271846771,4,37,5,241,0.0016041307244449854,27.947602429148453,"[1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,16,G16,F100,1.0,40,12,28,84.94151597325373,0.03913973271846771,4,37,5,241,0.0016041307244449854,27.947602429148453,"[1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,17,G16,F000,0.0,40,40,0,0.0,522.1370849609375,65,0,0,660,0.0017067737644538283,27.678240414867954,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,17,G16,F010,0.1,40,36,4,0.0012474219438445289,522.1358642578125,69,27,4,700,0.0017067737644538283,27.678240414867954,"[1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,17,G16,F020,0.2,40,32,8,0.006272229005844565,522.130859375,69,35,5,701,0.0017067737644538283,27.678240414867954,"[1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,17,G16,F035,0.35,40,26,14,1.6060254477010858,520.5311279296875,69,42,6,702,0.0017067737644538283,27.678240414867954,"[1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1]"
uvg,Beauty,0,1,17,G16,F050,0.5,40,20,20,29.714100301818235,492.4230041503906,65,46,6,698,0.0016987357521429658,27.698741728152335,"[1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1]"
uvg,Beauty,0,1,17,G16,F070,0.7,40,12,28,184.6351531097166,337.5019836425781,46,43,6,679,0.0017132305074483156,27.66184200736771,"[1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,17,G16,F100,1.0,40,4,36,520.9879346077064,1.1491835117340088,4,29,4,635,0.0017056426731869578,27.68111946977053,"[1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,18,G16,F000,0.0,40,40,0,0.0,19.18442153930664,2,0,0,72,0.0015468933852389455,28.105396176503387,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,18,G16,F010,0.1,40,36,4,17.623976286624384,1.5604453086853027,4,25,4,110,0.0015408797189593315,28.122312609772404,"[0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,18,G16,F020,0.2,40,32,8,18.702370919272653,0.4820507764816284,4,36,5,111,0.0015408797189593315,28.122312609772404,"[0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0]"
uvg,Beauty,0,1,18,G16,F035,0.35,40,26,14,19.157292479701994,0.027129195630550385,4,40,5,111,0.0015408797189593315,28.122312609772404,"[0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0]"
uvg,Beauty,0,1,18,G16,F050,0.5,40,20,20,19.177862421429438,0.006559253670275211,4,46,6,112,0.0015408797189593315,28.122312609772404,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0]"
uvg,Beauty,0,1,18,G16,F070,0.7,40,14,26,19.17918659535468,0.005235079675912857,4,39,5,111,0.0015408797189593315,28.122312609772404,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1]"
uvg,Beauty,0,1,18,G16,F100,1.0,40,14,26,19.17918659535468,0.005235079675912857,4,39,5,111,0.0015408797189593315,28.122312609772404,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1]"
uvg,Beauty,0,1,19,G16,F000,0.0,40,40,0,0.0,49.40667724609375,6,0,0,113,0.0017239809967577457,27.634675256625446,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,19,G16,F010,0.1,40,36,4,33.26593632496224,16.140743255615234,6,30,4,150,0.0017307011876255274,27.61777908304609,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0]"
uvg,Beauty,0,1,19,G16,F020,0.2,40,32,8,48.93705907080948,0.4696216583251953,4,38,5,149,0.0017271065153181553,27.626808774942525,"[0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0]"
uvg,Beauty,0,1,19,G16,F035,0.35,40,26,14,49.36697179862199,0.03970891982316971,4,40,5,149,0.0017271065153181553,27.626808774942525,"[0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0]"
uvg,Beauty,0,1,19,G16,F050,0.5,40,20,20,49.37572965612594,0.030951060354709625,4,46,6,150,0.0017271065153181553,27.626808774942525,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0]"
uvg,Beauty,0,1,19,G16,F070,0.7,40,16,24,49.37592038843172,0.030760329216718674,4,46,6,150,0.0017271065153181553,27.626808774942525,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0]"
uvg,Beauty,0,1,19,G16,F100,1.0,40,16,24,49.37592038843172,0.030760329216718674,4,46,6,150,0.0017271065153181553,27.626808774942525,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0]"
uvg,Beauty,0,1,20,G16,F000,0.0,40,40,0,0.0,181.849609375,23,0,0,340,0.0015140956966206431,28.198466749014266,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,20,G16,F010,0.1,40,36,4,41.961469903588295,139.88815307617188,21,29,4,374,0.0015114119742065668,28.206171413935923,"[0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,20,G16,F020,0.2,40,32,8,87.44487933529308,94.40473175048828,15,37,5,369,0.001515564159490168,28.19425673600062,"[0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1]"
uvg,Beauty,0,1,20,G16,F035,0.35,40,26,14,145.61596193525475,36.23365020751953,8,47,6,363,0.0015158382011577487,28.193471523282504,"[0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1]"
uvg,Beauty,0,1,20,G16,F050,0.5,40,20,20,180.00874209785252,1.8408666849136353,4,47,6,359,0.0015184427611529827,28.18601574495755,"[0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1]"
uvg,Beauty,0,1,20,G16,F070,0.7,40,12,28,181.75008134514042,0.0995275229215622,4,37,5,358,0.0015184427611529827,28.18601574495755,"[1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,20,G16,F100,1.0,40,11,29,181.75022856980627,0.09938029944896698,4,36,5,358,0.0015184427611529827,28.18601574495755,"[1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1]"
uvg,Beauty,0,1,21,G16,F000,0.0,40,40,0,0.0,218.68011474609375,28,0,0,379,0.00176485616248101,27.532906842627387,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
uvg,Beauty,0,1,21,G16,F010,0.1,40,36,4,51.49656620831229,167.18356323242188,24,30,4,412,0.0017649972578510642,27.532559650076468,"[0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]"
uvg,Beauty,0,1,21,G16,F020,0.2,40,32,8,167.8244458748959,50.855674743652344,10,39,5,399,0.0017720147734507918,27.51532661680677,"[0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0]"
uvg,Beauty,0,1,21,G16,F035,0.35,40,26,14,196.2776770851342,22.402442932128906,6,42,6,396,0.0017665342893451452,27.528779282665788,"[0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0]"
uvg,Beauty,0,1,21,G16,F050,0.5,40,20,20,216.0760812353983,2.604039192199707,4,48,6,394,0.0017675216076895595,27.52635268312968,"[0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0]"
uvg,Beauty,0,1,21,G16,F070,0.7,40,12,28,218.2615516116589,0.4185686707496643,4,35,5,393,0.0017675216076895595,27.52635268312968,"[0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1]"
