method,split,video,scope,frames,lambda,base_bits,enhancement_bits,base_kbps,enhancement_kbps,total_kbps,total_bpp,enhancement_fraction,duration_seconds,diagnostic,zero_no_stream_fallback,nonzero_enhancement_frame_fraction_P,psnr,ms_ssim,lpips,L_image,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,psnr_minus_ORIGINAL_QP0,ms_ssim_minus_ORIGINAL_QP0,lpips_minus_ORIGINAL_QP0
B_Train2_lambda3_WRONG,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,0.18864966852870935,92960,,174.3001089375681,,,,,0.533333,True,False,0.0,18.329888267675436,0.7847807763103111,0.3785805066426595,0.015072418892998013,0.0,0.0,0.0,-0.5578683379151959,-0.03280726255476441,0.06336670120557149,-0.5327730622293657,-0.03159244213627425,0.06248035828272502,2.222462182577028,0.014043646247131274,0.15074426134427388
B_Train2_lambda3_WRONG,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,0.18864966852870935,92960,,174.3001089375681,,,,,0.533333,True,False,0.0,18.148826288093332,0.7782865542775682,0.37195534631609917,0.015936346520354586,0.0,0.0,0.0,-0.5230015667954961,-0.030756808645091636,0.059406282380223274,-0.4994747458400304,-0.02961791450275711,0.0585753358900547,2.0835582961659638,0.013165918356685569,0.14132274501025677
B_Train2_lambda3_WRONG,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,0.18864966852870935,104784,,196.2736037252724,,,,,0.533867,True,False,1.0,29.376835433528935,0.8999110713922944,0.17381531496842703,0.0013291664953648625,-0.1973863980622383,-0.0018475103819921123,-0.0017471373081207275,-0.8838967317654346,-0.013865845341003288,0.04132224321365356,-0.8134650945315277,-0.012839005738192914,0.039709187547365826,1.6887657133661185,0.00434198041349565,0.02730346123377482
B_Train2_lambda3_WRONG,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,0.18864966852870935,104784,,196.2736037252724,,,,,0.533867,True,False,1.0,29.188517044988913,0.8946066602681169,0.1771582504734397,0.0014046796024999955,-0.1850497481833484,-0.0017320409831176053,-0.001637941226363182,-0.828653186030095,-0.012999230007190582,0.03873960301280022,-0.7626235261233072,-0.012036567879555857,0.03722736332565546,1.583217856280736,0.004070606637652172,0.025596994906663895
