method,group,frames,lambda,actual_packet_bits,rate_note,psnr,ms_ssim,lpips,symbol_nonzero_fraction,nonzero_enhancement_frame,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED
B_Train2_lambda3_WRONG,Train2_rest24,24,0.18864966852870935,,"group packet cost only, shared headers charged in complete sequence; not a group RD point",23.88454883059012,0.843272153735691,0.2750466354191303,0.1107741016894579,0.5,-0.09881475083061719,-0.0009243239736061124,-0.0008334120114644369,-0.6977555110042156,-0.022870452168994842,0.05188552911082903,-0.6506622078957324,-0.021755797011304794,0.05070638097822666
B_Train2_lambda3_WRONG,network_train6,6,0.18864966852870935,,"group packet cost only, shared headers charged in complete sequence; not a group RD point",23.72861393065047,0.8386410043137494,0.28080301235119504,0.11825980494419734,0.5,-0.09820699183312698,-0.0009214800605558312,-0.0010341952244440715,-0.8133906301847139,-0.025200961063439886,0.0541802446047465,-0.7629465603193039,-0.024055431640948737,0.05264834066232046
