from_frame,to_frame,FloLPIPS
0,1,0.22812873125076294
1,2,0.08776547014713287
2,3,0.09449533373117447
3,4,0.07518713921308517
4,5,0.12606960535049438
5,6,0.07394827157258987
6,7,0.06814144551753998
7,8,0.06374145299196243
8,9,0.06847625970840454
9,10,0.0580611415207386
10,11,0.10800522565841675
11,12,0.07267653197050095
12,13,0.0720241367816925
13,14,0.062361232936382294
14,15,0.06884882599115372
15,16,0.06949898600578308
16,17,0.10470907390117645
17,18,0.0692327469587326
18,19,0.08634524047374725
19,20,0.07814718782901764
20,21,0.09444813430309296
21,22,0.08306312561035156
22,23,0.13079923391342163
23,24,0.09983712434768677
24,25,0.09121600538492203
25,26,0.08144200593233109
26,27,0.09903475642204285
27,28,0.10770389437675476
28,29,0.11904224008321762
29,30,0.1050323098897934
30,31,0.11066022515296936
31,32,0.10767538845539093
32,33,0.11607159674167633
33,34,0.10180481523275375
34,35,0.1252148449420929
35,36,0.11656249314546585
36,37,0.11402694135904312
37,38,0.0990535169839859
38,39,0.10310746729373932
39,40,0.10164010524749756
40,41,0.11572042107582092
41,42,0.09705078601837158
42,43,0.1014278382062912
43,44,0.09658388048410416
44,45,0.09533344954252243
45,46,0.08977647870779037
46,47,0.11924461275339127
47,48,0.10564782470464706
48,49,0.09857189655303955
49,50,0.08929523825645447
50,51,0.09116332978010178
51,52,0.09003975987434387
52,53,0.11203067749738693
53,54,0.09865331649780273
54,55,0.09728047251701355
55,56,0.09276732802391052
56,57,0.09424387663602829
57,58,0.08725909888744354
58,59,0.10617302358150482
59,60,0.10078394412994385
60,61,0.09797118604183197
61,62,0.08838864415884018
62,63,0.08914142847061157
