from_frame,to_frame,FloLPIPS
0,1,0.26859647035598755
1,2,0.07757600396871567
2,3,0.06962461769580841
3,4,0.07392929494380951
4,5,0.06410865485668182
5,6,0.06080632656812668
6,7,0.0647139921784401
7,8,0.06994308531284332
8,9,0.056933823972940445
9,10,0.062482863664627075
10,11,0.057581037282943726
11,12,0.06601396203041077
12,13,0.058054178953170776
13,14,0.0486268550157547
14,15,0.045560456812381744
15,16,0.05191390588879585
16,17,0.05363272875547409
17,18,0.05525745078921318
18,19,0.06200583279132843
19,20,0.05783359706401825
20,21,0.062380947172641754
21,22,0.07685631513595581
22,23,0.07721174508333206
23,24,0.08212681114673615
24,25,0.0886370986700058
25,26,0.06882302463054657
26,27,0.07114705443382263
27,28,0.07667574286460876
28,29,0.06805476546287537
29,30,0.05734746530652046
30,31,0.05765816569328308
31,32,0.05906270444393158
32,33,0.04250899329781532
33,34,0.05537696182727814
34,35,0.05236440151929855
35,36,0.05720612779259682
36,37,0.06234939023852348
37,38,0.06343341618776321
38,39,0.06158345192670822
39,40,0.054301917552948
40,41,0.05185087397694588
41,42,0.06119780242443085
42,43,0.0611991211771965
43,44,0.05803624913096428
44,45,0.05395684391260147
45,46,0.05565456673502922
46,47,0.04323641210794449
47,48,0.05944500491023064
48,49,0.06258036941289902
49,50,0.05435214936733246
50,51,0.05416817218065262
51,52,0.06187332421541214
52,53,0.0568038746714592
53,54,0.06028129160404205
54,55,0.06670835614204407
55,56,0.06341288983821869
56,57,0.06408552080392838
57,58,0.0651099905371666
58,59,0.06906215101480484
59,60,0.05355105549097061
60,61,0.06705474108457565
61,62,0.06510515511035919
62,63,0.04605676606297493
