from_frame,to_frame,FloLPIPS
0,1,0.3405331075191498
1,2,0.1044231727719307
2,3,0.08694343268871307
3,4,0.13369548320770264
4,5,0.14086724817752838
5,6,0.13674676418304443
6,7,0.1420798897743225
7,8,0.1504518985748291
8,9,0.1470196545124054
9,10,0.12105733156204224
10,11,0.14334818720817566
11,12,0.13661712408065796
12,13,0.1398506909608841
13,14,0.11158162355422974
14,15,0.12298920750617981
15,16,0.10943157225847244
16,17,0.10389699786901474
17,18,0.09078381955623627
18,19,0.11092173308134079
19,20,0.10664528608322144
20,21,0.10600719600915909
21,22,0.1005350723862648
22,23,0.10223536938428879
23,24,0.09602013975381851
24,25,0.0958915650844574
25,26,0.09347369521856308
26,27,0.08979722857475281
27,28,0.09931999444961548
28,29,0.11117950826883316
29,30,0.093377023935318
30,31,0.10156954079866409
31,32,0.10095622390508652
32,33,0.10773022472858429
33,34,0.106108158826828
34,35,0.11246126890182495
35,36,0.1087607741355896
36,37,0.11952916532754898
37,38,0.10701975226402283
38,39,0.11552302539348602
39,40,0.11105218529701233
40,41,0.11109420657157898
41,42,0.0984138697385788
42,43,0.10508301109075546
43,44,0.11441181600093842
44,45,0.14024969935417175
45,46,0.11572479456663132
46,47,0.10057561844587326
47,48,0.10171947628259659
48,49,0.09024815261363983
49,50,0.09834617376327515
50,51,0.1009334847331047
51,52,0.09749612212181091
52,53,0.1130271628499031
53,54,0.13348808884620667
54,55,0.10014921426773071
55,56,0.09008698910474777
56,57,0.11260627955198288
57,58,0.10119195282459259
58,59,0.11383690685033798
59,60,0.09112294018268585
60,61,0.08655639737844467
61,62,0.08612336218357086
62,63,0.09157338738441467
