from_frame,to_frame,FloLPIPS
0,1,0.27121126651763916
1,2,0.1511683464050293
2,3,0.1488591581583023
3,4,0.14009153842926025
4,5,0.14209744334220886
5,6,0.15423016250133514
6,7,0.15462186932563782
7,8,0.1594790518283844
8,9,0.1713172346353531
9,10,0.17573104798793793
10,11,0.19460748136043549
11,12,0.22057119011878967
12,13,0.20617203414440155
13,14,0.2286403328180313
14,15,0.22852203249931335
15,16,0.25121834874153137
16,17,0.229733407497406
17,18,0.21306434273719788
18,19,0.20586898922920227
19,20,0.22640058398246765
20,21,0.20948565006256104
21,22,0.20866775512695312
22,23,0.2212369740009308
23,24,0.23959657549858093
24,25,0.19595950841903687
25,26,0.1540769636631012
26,27,0.17665597796440125
27,28,0.2421111762523651
28,29,0.08338899910449982
29,30,0.10285195708274841
30,31,0.12831838428974152
31,32,0.1399398297071457
32,33,0.1250080019235611
33,34,0.11095674335956573
34,35,0.10511057823896408
35,36,0.11270605772733688
36,37,0.09802654385566711
37,38,0.09632908552885056
38,39,0.09567329287528992
39,40,0.1100899875164032
40,41,0.09571945667266846
41,42,0.07599923014640808
42,43,0.09529320150613785
43,44,0.0977480486035347
44,45,0.09127332270145416
45,46,0.08034741133451462
46,47,0.08627880364656448
47,48,0.0995994508266449
48,49,0.08842889964580536
49,50,0.07770057022571564
50,51,0.11056425422430038
51,52,0.10927584022283554
52,53,0.09815710783004761
53,54,0.09439186751842499
54,55,0.10519406199455261
55,56,0.11599615961313248
56,57,0.0859685093164444
57,58,0.08360568434000015
58,59,0.10283184051513672
59,60,0.10649584233760834
60,61,0.09157632291316986
61,62,0.0681055560708046
62,63,0.10053583979606628
