from_frame,to_frame,FloLPIPS
0,1,0.2688792943954468
1,2,0.0894957184791565
2,3,0.08196775615215302
3,4,0.08308571577072144
4,5,0.06957344710826874
5,6,0.07278929650783539
6,7,0.07146506011486053
7,8,0.07743223011493683
8,9,0.07097557187080383
9,10,0.076173797249794
10,11,0.07260244339704514
11,12,0.0841158851981163
12,13,0.07122187316417694
13,14,0.05696342512965202
14,15,0.058526359498500824
15,16,0.06864781677722931
16,17,0.062352120876312256
17,18,0.065580815076828
18,19,0.06496572494506836
19,20,0.07340595871210098
20,21,0.06432609260082245
21,22,0.07863087952136993
22,23,0.08513696491718292
23,24,0.08917118608951569
24,25,0.10464692115783691
25,26,0.09892003238201141
26,27,0.09248122572898865
27,28,0.10105320811271667
28,29,0.09204643219709396
29,30,0.07563979923725128
30,31,0.07852134853601456
31,32,0.07898666709661484
32,33,0.05407543480396271
33,34,0.06923225522041321
34,35,0.06684175133705139
35,36,0.07094042003154755
36,37,0.07632128894329071
37,38,0.0809195265173912
38,39,0.07480965554714203
39,40,0.07426300644874573
40,41,0.0704406127333641
41,42,0.07221682369709015
42,43,0.07024434208869934
43,44,0.07222147285938263
44,45,0.0646069198846817
45,46,0.0675940215587616
46,47,0.055481381714344025
47,48,0.0759011059999466
48,49,0.07097012549638748
49,50,0.06923101842403412
50,51,0.06980006396770477
51,52,0.07874990254640579
52,53,0.07469221204519272
53,54,0.08050563931465149
54,55,0.08878758549690247
55,56,0.09375697374343872
56,57,0.08408766984939575
57,58,0.08685742318630219
58,59,0.09100911021232605
59,60,0.0741502121090889
60,61,0.09019109606742859
61,62,0.09065084159374237
62,63,0.06384813040494919
