from_frame,to_frame,FloLPIPS
0,1,0.47611716389656067
1,2,0.23063699901103973
2,3,0.2421644926071167
3,4,0.21904949843883514
4,5,0.25262588262557983
5,6,0.24612993001937866
6,7,0.24624238908290863
7,8,0.2461135983467102
8,9,0.24823680520057678
9,10,0.25196343660354614
10,11,0.25334829092025757
11,12,0.25230997800827026
12,13,0.2505737245082855
13,14,0.24665012955665588
14,15,0.24766205251216888
15,16,0.2507871985435486
16,17,0.24555405974388123
17,18,0.25422340631484985
18,19,0.24893082678318024
19,20,0.25435057282447815
20,21,0.247660294175148
21,22,0.2507823407649994
22,23,0.26252496242523193
23,24,0.25302278995513916
24,25,0.2368970811367035
25,26,0.24823179841041565
26,27,0.25964421033859253
27,28,0.25646424293518066
28,29,0.24192139506340027
29,30,0.24931496381759644
30,31,0.2540126442909241
31,32,0.1668795943260193
32,33,0.23461446166038513
33,34,0.24676886200904846
34,35,0.24637526273727417
35,36,0.2565503716468811
36,37,0.2486920952796936
37,38,0.2575474679470062
38,39,0.2604294717311859
39,40,0.26839765906333923
40,41,0.2480008900165558
41,42,0.25349318981170654
42,43,0.2637566328048706
43,44,0.24692904949188232
44,45,0.2488102912902832
45,46,0.25952592492103577
46,47,0.26834362745285034
47,48,0.266470342874527
48,49,0.2561083436012268
49,50,0.2532324194908142
50,51,0.27501291036605835
51,52,0.247215136885643
52,53,0.24833263456821442
53,54,0.26112911105155945
54,55,0.26541978120803833
55,56,0.25728192925453186
56,57,0.2509397566318512
57,58,0.26520437002182007
58,59,0.27821722626686096
59,60,0.273287832736969
60,61,0.26302963495254517
61,62,0.1626003086566925
62,63,0.2610069811344147
