sample,video,frame,group,split,stage,initialization,step,lambda,quantized,code_domain,code_l2,code_rms,residual_l2,gradient_l2,R_est_bpp,estimated_symbol_bits,elapsed_seconds,symbol_nonzero_fraction,mse,psnr,ms_ssim,lpips,L_image,selection_objective,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,selected,nondominated_psnr_lpips
026aa77c-d036-41b7-a998-83c1911fe2bf_f0003,026aa77c-d036-41b7-a998-83c1911fe2bf,3,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,0,0.0,False,physical prequantizer u,322.0382835121794,5.0417048948673235,29.379636203057952,1.1249963942891555e-06,0.0,0.0,0.36124705523252487,,0.0003946493370848784,34.03788622367348,0.9689566794319839,0.06021074578166008,0.00045486008286653847,0.00045486008286653847,0.7486601350810531,0.0009993415265331373,-0.007103774696588516,0.0,0.0,0.0,0.047218575302835575,0.0003199584668526212,-0.0003593824803829193,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf_f0003,026aa77c-d036-41b7-a998-83c1911fe2bf,3,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,25,0.0,False,physical prequantizer u,352.53714132359545,5.519183035163843,29.719532058486,4.439436169287001e-07,0.0,0.0,6.93452375382185,,0.00033433849679622915,34.75813614482514,0.9700205357950212,0.05791226029396057,0.0003922507570901897,0.0003922507570901897,1.4689100562327084,0.002063197889570434,-0.009402260184288025,0.7202499211516553,0.0010638563630372966,-0.0022984854876995087,0.7674684964544909,0.0013838148298899178,-0.002657867968082428,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf_f0003,026aa77c-d036-41b7-a998-83c1911fe2bf,3,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,50,0.0,False,physical prequantizer u,378.71105117096596,5.928951488641249,30.16923493884084,3.208811492600724e-07,0.0,0.0,13.533875152468681,,0.00031584481667930607,35.005262459060596,0.9705842934369175,0.05660048499703407,0.00037244530167634016,0.00037244530167634016,1.7160363704681671,0.002626955531466746,-0.010714035481214523,0.967376235387114,0.0016276140049336085,-0.003610260784626007,1.0145948106899496,0.0019475724717862297,-0.003969643265008926,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf_f0003,026aa77c-d036-41b7-a998-83c1911fe2bf,3,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,100,0.0,False,physical prequantizer u,425.7758134339986,6.665778923222716,31.10244915164316,2.2711863497690394e-07,0.0,0.0,25.091176867485046,,0.00029548140298872827,35.29469847552715,0.9712869413162842,0.05477733910083771,0.000350258742089566,0.000350258742089566,2.00547238693472,0.003329603410833437,-0.012537181377410889,1.2568122518536669,0.0023302618843003,-0.0054334066808223724,1.3040308271565024,0.002650220351152921,-0.005792789161205292,False,False
026aa77c-d036-41b7-a998-83c1911fe2bf_f0003,026aa77c-d036-41b7-a998-83c1911fe2bf,3,Val6_90P,Val6,Aext_ENCODER_START,ENCODER_START,150,0.0,False,physical prequantizer u,468.3294709648021,7.331982273730408,31.90416549643812,1.8178891178349228e-07,0.0,0.0,36.673505157232285,,0.00028321082185399463,35.478901557079794,0.971741501663459,0.053534816950559616,0.00033674563880455423,0.00033674563880455423,2.1896754684873656,0.0037841637580081633,-0.01377970352768898,1.4410153334063125,0.002784822231475026,-0.006675928831100464,1.488233908709148,0.003104780698327647,-0.007035311311483383,True,True
