from_frame,to_frame,FloLPIPS
0,1,0.21623903512954712
1,2,0.13238176703453064
2,3,0.1283682882785797
3,4,0.11959163099527359
4,5,0.12373235076665878
5,6,0.1439673900604248
6,7,0.13451293110847473
7,8,0.1384141594171524
8,9,0.14483335614204407
9,10,0.14066791534423828
10,11,0.15793932974338531
11,12,0.19359757006168365
12,13,0.1742083877325058
13,14,0.18801188468933105
14,15,0.18631945550441742
15,16,0.20941218733787537
16,17,0.18651601672172546
17,18,0.1783178150653839
18,19,0.17560601234436035
19,20,0.19198399782180786
20,21,0.17448146641254425
21,22,0.17450685799121857
22,23,0.18582752346992493
23,24,0.21403589844703674
24,25,0.1650807410478592
25,26,0.12746678292751312
26,27,0.14836665987968445
27,28,0.19695071876049042
28,29,0.07345889508724213
29,30,0.0905495434999466
30,31,0.10486555099487305
31,32,0.11414553970098495
32,33,0.08079049736261368
33,34,0.09270185232162476
34,35,0.09352673590183258
35,36,0.10766567289829254
36,37,0.08988846838474274
37,38,0.0836489126086235
38,39,0.10491110384464264
39,40,0.11545230448246002
40,41,0.09093719720840454
41,42,0.0881815254688263
42,43,0.09087064117193222
43,44,0.1057901382446289
44,45,0.09196438640356064
45,46,0.08512279391288757
46,47,0.09980243444442749
47,48,0.11262829601764679
48,49,0.09255893528461456
49,50,0.08211306482553482
50,51,0.10339298844337463
51,52,0.10667683184146881
52,53,0.09972380101680756
53,54,0.09289731085300446
54,55,0.10391274839639664
55,56,0.10730617493391037
56,57,0.08694646507501602
57,58,0.09354250133037567
58,59,0.09947512298822403
59,60,0.11915192008018494
60,61,0.10027527809143066
61,62,0.06682310998439789
62,63,0.10737573355436325
