from_frame,to_frame,FloLPIPS
0,1,0.40686124563217163
1,2,0.2382323145866394
2,3,0.25798600912094116
3,4,0.25613680481910706
4,5,0.26512959599494934
5,6,0.25960415601730347
6,7,0.25949978828430176
7,8,0.2639343738555908
8,9,0.2546251714229584
9,10,0.2642807960510254
10,11,0.26194748282432556
11,12,0.26048481464385986
12,13,0.25543344020843506
13,14,0.25374624133110046
14,15,0.26316219568252563
15,16,0.2577030658721924
16,17,0.24559569358825684
17,18,0.2625848650932312
18,19,0.25471192598342896
19,20,0.27386534214019775
20,21,0.250385046005249
21,22,0.25550761818885803
22,23,0.2623211145401001
23,24,0.2657885253429413
24,25,0.2541044056415558
25,26,0.2556842267513275
26,27,0.2657758593559265
27,28,0.2687780261039734
28,29,0.252347469329834
29,30,0.2550085783004761
30,31,0.2574034035205841
31,32,0.1720176637172699
32,33,0.2233702838420868
33,34,0.24340546131134033
34,35,0.24101021885871887
35,36,0.26612573862075806
36,37,0.24855279922485352
37,38,0.25461462140083313
38,39,0.25363779067993164
39,40,0.2687215507030487
40,41,0.25086086988449097
41,42,0.25278642773628235
42,43,0.2614820599555969
43,44,0.2606266736984253
44,45,0.2507469654083252
45,46,0.25944018363952637
46,47,0.26647645235061646
47,48,0.25997263193130493
48,49,0.2559209167957306
49,50,0.26485675573349
50,51,0.2772001624107361
51,52,0.26518693566322327
52,53,0.25618648529052734
53,54,0.25414085388183594
54,55,0.26045316457748413
55,56,0.2658490538597107
56,57,0.2581014633178711
57,58,0.27050843834877014
58,59,0.2704792618751526
59,60,0.2807415723800659
60,61,0.26881301403045654
61,62,0.145422101020813
62,63,0.26971134543418884
