from_frame,to_frame,FloLPIPS
0,1,0.19397486746311188
1,2,0.20445570349693298
2,3,0.29823702573776245
3,4,0.278364896774292
4,5,0.2763308882713318
5,6,0.26081955432891846
6,7,0.25812435150146484
7,8,0.2658867835998535
8,9,0.25453323125839233
9,10,0.26997533440589905
10,11,0.27977120876312256
11,12,0.2729274034500122
12,13,0.2568295896053314
13,14,0.2750431001186371
14,15,0.27678626775741577
15,16,0.2612755596637726
16,17,0.20892012119293213
17,18,0.22044643759727478
18,19,0.26414644718170166
19,20,0.2683987021446228
20,21,0.22402319312095642
21,22,0.26649367809295654
22,23,0.2791343927383423
23,24,0.26993364095687866
24,25,0.2417440414428711
25,26,0.27782922983169556
26,27,0.2770373225212097
27,28,0.262759804725647
28,29,0.23858512938022614
29,30,0.27868834137916565
30,31,0.26608964800834656
31,32,0.16141709685325623
32,33,0.21777942776679993
33,34,0.2663365602493286
34,35,0.28105854988098145
35,36,0.25541815161705017
36,37,0.24744489789009094
37,38,0.27587491273880005
38,39,0.28264451026916504
39,40,0.2549227476119995
40,41,0.26814502477645874
41,42,0.28175854682922363
42,43,0.29134589433670044
43,44,0.2767127752304077
44,45,0.26254796981811523
45,46,0.27954423427581787
46,47,0.2873230278491974
47,48,0.2660759687423706
48,49,0.2572159171104431
49,50,0.2909637689590454
50,51,0.28389546275138855
51,52,0.2600216269493103
52,53,0.2778456509113312
53,54,0.2927751839160919
54,55,0.2959614396095276
55,56,0.2738615870475769
56,57,0.25390416383743286
57,58,0.2844305634498596
58,59,0.2829221487045288
59,60,0.25874802470207214
60,61,0.2633358836174011
61,62,0.2713569104671478
62,63,0.28355735540390015
