from_frame,to_frame,FloLPIPS
0,1,0.16363513469696045
1,2,0.09972402453422546
2,3,0.10480846464633942
3,4,0.08417649567127228
4,5,0.13701100647449493
5,6,0.08694728463888168
6,7,0.07337968051433563
7,8,0.0699986070394516
8,9,0.07390384376049042
9,10,0.06372052431106567
10,11,0.11656665802001953
11,12,0.08056463301181793
12,13,0.07339872419834137
13,14,0.07252524793148041
14,15,0.07765471935272217
15,16,0.07576563209295273
16,17,0.12029911577701569
17,18,0.08131777495145798
18,19,0.0851556807756424
19,20,0.0923386812210083
20,21,0.09965907037258148
21,22,0.09065037965774536
22,23,0.13035370409488678
23,24,0.10506325960159302
24,25,0.11332057416439056
25,26,0.09164273738861084
26,27,0.1308276355266571
27,28,0.11206391453742981
28,29,0.12587092816829681
29,30,0.1133820042014122
30,31,0.12744921445846558
31,32,0.12091648578643799
32,33,0.12307032942771912
33,34,0.11583197116851807
34,35,0.14036527276039124
35,36,0.13209611177444458
36,37,0.12588700652122498
37,38,0.10934089124202728
38,39,0.11882314085960388
39,40,0.1172730028629303
40,41,0.1103375256061554
41,42,0.11347393691539764
42,43,0.11290709674358368
43,44,0.11182508617639542
44,45,0.10958079248666763
45,46,0.10569438338279724
46,47,0.12179459631443024
47,48,0.11860679090023041
48,49,0.11219485849142075
49,50,0.10289208590984344
50,51,0.10356652736663818
51,52,0.10952666401863098
52,53,0.10193666815757751
53,54,0.10825924575328827
54,55,0.11070594936609268
55,56,0.11150786280632019
56,57,0.11363305896520615
57,58,0.10445151478052139
58,59,0.10679802298545837
59,60,0.11320599913597107
60,61,0.10219967365264893
61,62,0.1015079915523529
62,63,0.10186459869146347
