from_frame,to_frame,FloLPIPS
0,1,0.1623242199420929
1,2,0.0767340362071991
2,3,0.09372104704380035
3,4,0.07664261758327484
4,5,0.12929454445838928
5,6,0.07539833337068558
6,7,0.06830020993947983
7,8,0.06524504721164703
8,9,0.06832892447710037
9,10,0.05489977076649666
10,11,0.1058831736445427
11,12,0.07469521462917328
12,13,0.0647740364074707
13,14,0.06358803808689117
14,15,0.06597078591585159
15,16,0.06869201362133026
16,17,0.11041975021362305
17,18,0.0692216232419014
18,19,0.08034336566925049
19,20,0.08073978126049042
20,21,0.08954861015081406
21,22,0.08242355287075043
22,23,0.1287946254014969
23,24,0.09311072528362274
24,25,0.09255439043045044
25,26,0.07924874126911163
26,27,0.1157713457942009
27,28,0.10169123113155365
28,29,0.1123666986823082
29,30,0.10298918187618256
30,31,0.10377717763185501
31,32,0.102140411734581
32,33,0.10445214807987213
33,34,0.0962238684296608
34,35,0.11612147837877274
35,36,0.10748139023780823
36,37,0.11469774693250656
37,38,0.09257317334413528
38,39,0.09888036549091339
39,40,0.10046550631523132
40,41,0.11410979181528091
41,42,0.09820474684238434
42,43,0.09605613350868225
43,44,0.09443380683660507
44,45,0.09657926112413406
45,46,0.08658932149410248
46,47,0.11667820811271667
47,48,0.10174746066331863
48,49,0.0896635502576828
49,50,0.09037758409976959
50,51,0.08678147196769714
51,52,0.08740413188934326
52,53,0.1058860495686531
53,54,0.09275618940591812
54,55,0.09114842116832733
55,56,0.09272128343582153
56,57,0.09037105739116669
57,58,0.09050554037094116
58,59,0.1083163470029831
59,60,0.10181224346160889
60,61,0.09547097980976105
61,62,0.08458827435970306
62,63,0.08743755519390106
