from_frame,to_frame,FloLPIPS
0,1,0.16766230762004852
1,2,0.0966724157333374
2,3,0.13427770137786865
3,4,0.10890083760023117
4,5,0.18246890604496002
5,6,0.11500100791454315
6,7,0.10024233907461166
7,8,0.10033617913722992
8,9,0.10228589177131653
9,10,0.08827763795852661
10,11,0.15445788204669952
11,12,0.11184408515691757
12,13,0.1006091833114624
13,14,0.09941703081130981
14,15,0.10742440819740295
15,16,0.1119440570473671
16,17,0.14659301936626434
17,18,0.10851126164197922
18,19,0.11991626024246216
19,20,0.11799517273902893
20,21,0.12304660677909851
21,22,0.12517878413200378
22,23,0.17123578488826752
23,24,0.14778493344783783
24,25,0.15248055756092072
25,26,0.12362192571163177
26,27,0.15000763535499573
27,28,0.1481003612279892
28,29,0.16942065954208374
29,30,0.1477385312318802
30,31,0.1662125587463379
31,32,0.1595078706741333
32,33,0.15962138772010803
33,34,0.15101858973503113
34,35,0.1830582320690155
35,36,0.16909518837928772
36,37,0.16802796721458435
37,38,0.14812295138835907
38,39,0.1565180867910385
39,40,0.15740610659122467
40,41,0.15565580129623413
41,42,0.14876091480255127
42,43,0.15165597200393677
43,44,0.16467970609664917
44,45,0.14928820729255676
45,46,0.14407503604888916
46,47,0.15781143307685852
47,48,0.15425235033035278
48,49,0.14742547273635864
49,50,0.15060730278491974
50,51,0.14275379478931427
51,52,0.15539446473121643
52,53,0.15095418691635132
53,54,0.15144053101539612
54,55,0.15352928638458252
55,56,0.15364639461040497
56,57,0.15882602334022522
57,58,0.1535525619983673
58,59,0.15508347749710083
59,60,0.15459123253822327
60,61,0.14613740146160126
61,62,0.13702639937400818
62,63,0.13313141465187073
