from_frame,to_frame,FloLPIPS
0,1,0.180803582072258
1,2,0.08677110075950623
2,3,0.06327059119939804
3,4,0.06510120630264282
4,5,0.05894860252737999
5,6,0.05294977128505707
6,7,0.05683688819408417
7,8,0.059360530227422714
8,9,0.05156020075082779
9,10,0.05652042478322983
10,11,0.05288420245051384
11,12,0.06343182176351547
12,13,0.058734532445669174
13,14,0.04923807084560394
14,15,0.04797618091106415
15,16,0.05342470481991768
16,17,0.052674174308776855
17,18,0.05645572394132614
18,19,0.06205500662326813
19,20,0.060753561556339264
20,21,0.06327435374259949
21,22,0.07830685377120972
22,23,0.08001342415809631
23,24,0.08440181612968445
24,25,0.08619348704814911
25,26,0.06784740090370178
26,27,0.06972688436508179
27,28,0.07032958418130875
28,29,0.06417440623044968
29,30,0.05914950370788574
30,31,0.06104172021150589
31,32,0.05722619593143463
32,33,0.049015142023563385
33,34,0.05770549923181534
34,35,0.0559355765581131
35,36,0.059451624751091
36,37,0.061844877898693085
37,38,0.06618276983499527
38,39,0.06124774366617203
39,40,0.05700278282165527
40,41,0.05971277505159378
41,42,0.06251874566078186
42,43,0.059754643589258194
43,44,0.06884834915399551
44,45,0.0565716028213501
45,46,0.05754542350769043
46,47,0.05151461064815521
47,48,0.06176134943962097
48,49,0.06188888102769852
49,50,0.05657520517706871
50,51,0.05722026899456978
51,52,0.05559008568525314
52,53,0.05391544848680496
53,54,0.06205787882208824
54,55,0.06752888858318329
55,56,0.0698278546333313
56,57,0.06035979092121124
57,58,0.06545808911323547
58,59,0.06871397793292999
59,60,0.05590897798538208
60,61,0.06679356843233109
61,62,0.0656929686665535
62,63,0.04862884804606438
