from_frame,to_frame,FloLPIPS
0,1,0.1980569213628769
1,2,0.10027727484703064
2,3,0.08016660809516907
3,4,0.07960060238838196
4,5,0.0723133534193039
5,6,0.06611762195825577
6,7,0.07085101306438446
7,8,0.07659251987934113
8,9,0.06375128030776978
9,10,0.07241596281528473
10,11,0.07124388217926025
11,12,0.08514752238988876
12,13,0.07859385758638382
13,14,0.0643458366394043
14,15,0.06358174234628677
15,16,0.07326406240463257
16,17,0.0680001750588417
17,18,0.06720700860023499
18,19,0.07655090093612671
19,20,0.07397440075874329
20,21,0.07477909326553345
21,22,0.08648601174354553
22,23,0.08734025061130524
23,24,0.09398648887872696
24,25,0.09002955257892609
25,26,0.09508106112480164
26,27,0.08990390598773956
27,28,0.09140871465206146
28,29,0.07145588099956512
29,30,0.06981471925973892
30,31,0.0723150372505188
31,32,0.08067557215690613
32,33,0.06181109696626663
33,34,0.06995130330324173
34,35,0.06925613433122635
35,36,0.07062184810638428
36,37,0.0671047642827034
37,38,0.07557521015405655
38,39,0.06890399754047394
39,40,0.07015930861234665
40,41,0.06454524397850037
41,42,0.054682567715644836
42,43,0.05023164302110672
43,44,0.04799972102046013
44,45,0.046054184436798096
45,46,0.05752839148044586
46,47,0.05562380328774452
47,48,0.06305129081010818
48,49,0.051814667880535126
49,50,0.05343950539827347
50,51,0.052788279950618744
51,52,0.054024554789066315
52,53,0.053909048438072205
53,54,0.06029174476861954
54,55,0.06908432394266129
55,56,0.06827302277088165
56,57,0.06679604947566986
57,58,0.07091854512691498
58,59,0.06722626090049744
59,60,0.06204059720039368
60,61,0.062218137085437775
61,62,0.06637626886367798
62,63,0.055057935416698456
