candidate,lambda,sample,video,frame,step,nonzero_symbols,elapsed_seconds,diagnostic_container_bytes,packet_bytes,frame_share_bytes,integer_roundtrip_exact,mse,psnr,ms_ssim,lpips,d,selection_objective,selected
O1,0.09432483426435467,46da3cc3-6beb-425c-a870-c8d7bae89311_f0010,46da3cc3-6beb-425c-a870-c8d7bae89311,10,0,0,0.3561500683426857,102,1,6.8,True,0.002648855629745719,25.76941711356751,0.8831480919277737,0.24519506096839905,0.002894050690714118,0.0028965252619833986,False
O1,0.09432483426435467,46da3cc3-6beb-425c-a870-c8d7bae89311_f0010,46da3cc3-6beb-425c-a870-c8d7bae89311,10,25,0,0.80201256275177,102,1,6.8,True,0.002648855629745719,25.76941711356751,0.8831480919277737,0.24519506096839905,0.002894050690714118,0.0028965252619833986,False
O1,0.09432483426435467,46da3cc3-6beb-425c-a870-c8d7bae89311_f0010,46da3cc3-6beb-425c-a870-c8d7bae89311,10,50,625,4.517786413431168,576,475,480.8,True,0.0022587689480193665,26.46128191271858,0.8786049504397383,0.2506023645401001,0.002509371312559467,0.002684338057599211,False
O1,0.09432483426435467,46da3cc3-6beb-425c-a870-c8d7bae89311_f0010,46da3cc3-6beb-425c-a870-c8d7bae89311,10,100,586,14.584514364600182,561,460,465.8,True,0.002036271382281944,26.91164342261923,0.8839271056552153,0.2474106103181839,0.002283681992600128,0.00245319012454587,True
O1,0.09432483426435467,46da3cc3-6beb-425c-a870-c8d7bae89311_f0010,46da3cc3-6beb-425c-a870-c8d7bae89311,10,150,624,24.655837036669254,572,471,476.8,True,0.002038771943295857,26.906313516164033,0.8838401845482221,0.2518359124660492,0.0022906078557619063,0.00246411897064325,False
