split,candidate,lambda,sample,video,frame,step,init_source,nonzero_symbols,packet_bytes,frame_share_bytes,elapsed_seconds,integer_symbol_sha256,residual_linf,mse,psnr,ms_ssim,lpips,d,selection_objective,checkpoint,selected_by_lambda
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0009,c227e33d-910e-4e39-a325-0fe1d1116436,9.0,0.0,zero,0.0,1.0,7.333333333333333,0.2565188780426979,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0016899749090828159,27.721197432725813,0.8977419671975406,0.14565221965312958,0.0018356271287359453,0.0018382957840263462,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0009/step_000.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0009,c227e33d-910e-4e39-a325-0fe1d1116436,9.0,25.0,zero,0.0,1.0,7.333333333333333,4.416738495230675,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0016899749090828159,27.721197432725813,0.8977419671975406,0.14565221965312958,0.0018356271287359453,0.0018382957840263462,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0009/step_025.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0009,c227e33d-910e-4e39-a325-0fe1d1116436,9.0,50.0,zero,874.0,563.0,569.3333333333334,11.844121620059013,30fa3cacde087f85f2a687154043204f7020790426edbd7b9f76249b46707e75,0.5099760293960571,0.0016222435345576217,27.898839480439467,0.8992131785203649,0.1608816534280777,0.0017831251879856995,0.0019903098805313757,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0009/step_050.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0009,c227e33d-910e-4e39-a325-0fe1d1116436,9.0,100.0,zero,731.0,513.0,519.3333333333334,25.44523011893034,86dbb576b605dd0834c3b9c88a033cf52a5cd450c3255e206404bc94c19e9111,0.6506487131118774,0.0012307898150706084,29.098161062472432,0.9047376057960537,0.15015147626399994,0.0013809412913346082,0.0015699306069002776,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0009/step_100.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0009,c227e33d-910e-4e39-a325-0fe1d1116436,9.0,150.0,zero,841.0,546.0,552.3333333333334,39.11368274688721,4d4924d9d7cfc8e8adb6c1b4f88ba85a69059fe06eab3796ac75e65b0225aeaa,0.6599536538124084,0.001132959426826206,29.457856426705845,0.9054970974603963,0.15046361088752747,0.0012834230377137333,0.0014844213020862073,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0009/step_150.pt,True
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0010,c227e33d-910e-4e39-a325-0fe1d1116436,10.0,0.0,zero,0.0,1.0,7.333333333333333,0.279090516269207,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0017249461834643854,27.632244499176885,0.8954589088179984,0.14759717881679535,0.0018725433622811807,0.0018752120175715816,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0010/step_000.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0010,c227e33d-910e-4e39-a325-0fe1d1116436,10.0,25.0,zero,0.0,1.0,7.333333333333333,4.182829558849335,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0017249461834643854,27.632244499176885,0.8954589088179984,0.14759717881679535,0.0018725433622811807,0.0018752120175715816,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0010/step_025.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0010,c227e33d-910e-4e39-a325-0fe1d1116436,10.0,50.0,zero,831.0,549.0,555.3333333333334,11.722998723387718,4190564f204384bbb30ef9531127d301293603491d6fe899552e1ff8ff6838ce,0.4909953773021698,0.0016480847663780272,27.830204548819303,0.8956823806449332,0.16782908141613007,0.0018159138477941573,0.0020180038347854317,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0010/step_050.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0010,c227e33d-910e-4e39-a325-0fe1d1116436,10.0,100.0,zero,771.0,525.0,531.3333333333334,26.58087094128132,602f30b31310663a93fde50c1fe988f8565b3c5bf4c7ac865972da91ad3d36e5,0.6997700929641724,0.0012483202709373576,29.03673977108348,0.9015377629416634,0.15828245878219604,0.0014066027297195537,0.0015999589357604247,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0010/step_100.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0010,c227e33d-910e-4e39-a325-0fe1d1116436,10.0,150.0,zero,830.0,542.0,548.3333333333334,41.74503318220377,f3f59a2de99c1af462978c7063e261aaf3dde5402d8cba1e713517716fc68fd6,0.808599054813385,0.0011757974145609367,29.29667499107945,0.9022517248012809,0.15801529586315155,0.0013338127104240882,0.0015333553446381617,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0010/step_150.pt,True
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0011,c227e33d-910e-4e39-a325-0fe1d1116436,11.0,0.0,zero,0.0,1.0,7.333333333333333,0.2524072378873825,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.001766696460533333,27.528380610418274,0.894168529962888,0.14864030480384827,0.0019153367653371811,0.001918005420627582,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0011/step_000.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0011,c227e33d-910e-4e39-a325-0fe1d1116436,11.0,25.0,zero,0.0,1.0,7.333333333333333,4.491790592670441,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.001766696460533333,27.528380610418274,0.894168529962888,0.14864030480384827,0.0019153367653371811,0.001918005420627582,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0011/step_025.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0011,c227e33d-910e-4e39-a325-0fe1d1116436,11.0,50.0,zero,805.0,541.0,547.3333333333334,11.969920560717583,26f3e173bf60edbea306c87d9fa2b2565ed69c774eeed1e35ca6d0ad71378da5,0.5957180857658386,0.0016829780871937645,27.73921538612878,0.8945249040357451,0.16920775175094604,0.0018521858389447105,0.002051364565619184,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0011/step_050.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0011,c227e33d-910e-4e39-a325-0fe1d1116436,11.0,100.0,zero,740.0,516.0,522.3333333333334,25.830309346318245,9963c38bb548e6b114ec7c61b47f0c0dc03461b5012fc31ff5e4ba7a3d824f7a,0.7077521085739136,0.0012915528389975345,28.888878216117302,0.8997566936883,0.16064175963401794,0.0014521945986315525,0.0016422756368160223,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0011/step_100.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0011,c227e33d-910e-4e39-a325-0fe1d1116436,11.0,150.0,zero,817.0,539.0,545.3333333333334,40.01719689369202,196c8414d9b2e981bb5e55be13075900a1f2abd55a57de185acc49b8e4b84596,0.6168420314788818,0.0012043779049374745,29.19237220488863,0.9006993547526791,0.15960009396076202,0.0013639779988982366,0.0015624289104935096,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0011/step_150.pt,True
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0012,c227e33d-910e-4e39-a325-0fe1d1116436,12.0,0.0,zero,0.0,1.0,7.333333333333333,0.26726508140563965,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0017731549912086112,27.5125330112514,0.8938448776471327,0.14876574277877808,0.0019219207339873892,0.0019245893892777901,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0012/step_000.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0012,c227e33d-910e-4e39-a325-0fe1d1116436,12.0,25.0,zero,0.0,1.0,7.333333333333333,4.371145844459534,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0017731549912086112,27.5125330112514,0.8938448776471327,0.14876574277877808,0.0019219207339873892,0.0019245893892777901,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0012/step_025.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0012,c227e33d-910e-4e39-a325-0fe1d1116436,12.0,50.0,zero,797.0,539.0,545.3333333333334,11.31193794310093,5ef9c6ceda243bea60b7c89e0525a1f10783521f487ab70b69ae0c3ff33e530d,0.40583479404449463,0.0017082982298722382,27.674363091261633,0.8942814450099524,0.16744625568389893,0.0018757444855561371,0.00207419539715141,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0012/step_050.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0012,c227e33d-910e-4e39-a325-0fe1d1116436,12.0,100.0,zero,742.0,517.0,523.3333333333334,24.612872280180454,bbe3814c50d300051eb805b12f2958f10a8b3c3f1e4a503567c8b0ccd002d519,0.6412107944488525,0.0013015823983911884,28.855283330992147,0.8990490845332442,0.16140678524971008,0.0014629891836408985,0.0016534341293649685,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0012/step_100.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0012,c227e33d-910e-4e39-a325-0fe1d1116436,12.0,150.0,zero,814.0,539.0,545.3333333333334,38.87238250672817,cd52d76ff0aec771738f5049c38512b02bef4c35e897d600bab681440c614f3d,1.4293394088745117,0.0012009137219980745,29.20488192768706,0.9001561612969745,0.16119565069675446,0.001362109372694829,0.001560560284290102,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0012/step_150.pt,True
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0013,c227e33d-910e-4e39-a325-0fe1d1116436,13.0,0.0,zero,0.0,1.0,7.333333333333333,0.2826458737254143,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0017967629881018858,27.455092071137123,0.8930629632131205,0.1506943255662918,0.0019474573136681777,0.0019501259689585786,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0013/step_000.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0013,c227e33d-910e-4e39-a325-0fe1d1116436,13.0,25.0,zero,0.0,1.0,7.333333333333333,4.63892762362957,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0017967629881018858,27.455092071137123,0.8930629632131205,0.1506943255662918,0.0019474573136681777,0.0019501259689585786,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0013/step_025.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0013,c227e33d-910e-4e39-a325-0fe1d1116436,13.0,50.0,zero,832.0,550.0,556.3333333333334,11.76209269464016,d5522ca164e66f2c51938569e2e0dc0cd89f3a4cc3c0780bffdb922f7f5ddab9,0.48782917857170105,0.0017235637992955328,27.635726361497497,0.8951699238454919,0.164886936545372,0.0018884507358409048,0.0020909046303717793,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0013/step_050.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0013,c227e33d-910e-4e39-a325-0fe1d1116436,13.0,100.0,zero,791.0,532.0,538.3333333333334,26.016862876713276,84516fee0f08366934d4796a7e125f92f6fba18c9d0ae5e96525641f3bab8c7c,0.6634979844093323,0.0012913218149142231,28.889655121684008,0.89990228534576,0.15768732130527496,0.0014490091362194982,0.0016449126950375701,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0013/step_100.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0013,c227e33d-910e-4e39-a325-0fe1d1116436,13.0,150.0,zero,846.0,548.0,554.3333333333334,39.5640247836709,9f577c853e8f5ecb8d98d41174611e8bedca2d63a0007ec134101c3d4053a420,0.7036148905754089,0.0011887474606231247,29.24910397784113,0.9011195878690003,0.15546123683452606,0.0013442086974576508,0.001545934776909325,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0013/step_150.pt,True
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0014,c227e33d-910e-4e39-a325-0fe1d1116436,14.0,0.0,zero,0.0,1.0,7.333333333333333,0.26144301891326904,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0018445746760711841,27.341037580304782,0.889611935246878,0.15301671624183655,0.0019975913923130206,0.0020002600476034214,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0014/step_000.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0014,c227e33d-910e-4e39-a325-0fe1d1116436,14.0,25.0,zero,0.0,1.0,7.333333333333333,4.454386189579964,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0018445746760711841,27.341037580304782,0.889611935246878,0.15301671624183655,0.0019975913923130206,0.0020002600476034214,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0014/step_025.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0014,c227e33d-910e-4e39-a325-0fe1d1116436,14.0,50.0,zero,827.0,548.0,554.3333333333334,11.701792143285275,2f1ac30e68d39e97c6862574e77e4957af9ca96b42081105282ee44f09f31233,0.48062601685523987,0.001751937499492497,27.56481391381234,0.8915945840416736,0.17077192664146423,0.0019227094261339611,0.0021244355055856355,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0014/step_050.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0014,c227e33d-910e-4e39-a325-0fe1d1116436,14.0,100.0,zero,800.0,535.0,541.3333333333334,25.113046035170555,7428af418a055da1f509f3030bfd38d7c38174779b5710cb926833d32200e339,0.7668935656547546,0.0013041503361025857,28.84672342364471,0.8973192868800003,0.16251897811889648,0.001466669314221482,0.0016636645956583545,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0014/step_100.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0014,c227e33d-910e-4e39-a325-0fe1d1116436,14.0,150.0,zero,838.0,546.0,552.3333333333334,38.43514838069677,c24475ed60309cb58b646fe130644cefe9f9f8728271f114ad6fdc4e45eb9fc7,0.6228187084197998,0.0012309193447529137,29.097704030202024,0.8982136627565896,0.16148525476455688,0.0013924045995174707,0.0015934028638899447,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0014/step_150.pt,True
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15.0,0.0,zero,0.0,1.0,7.333333333333333,0.2609065845608711,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0018680171349392501,27.286191443931664,0.8892454417784305,0.15306593477725983,0.00202108306971651,0.0020237517250069107,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_000.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15.0,25.0,zero,0.0,1.0,7.333333333333333,4.023014806210995,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.0018680171349392501,27.286191443931664,0.8892454417784305,0.15306593477725983,0.00202108306971651,0.0020237517250069107,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_025.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15.0,50.0,zero,818.0,546.0,552.3333333333334,10.735120832920074,5474153dca02907e6d887828a1fc74f4866f818295914b29af41d06cfa5e415f,0.47914156317710876,0.001794149180183354,27.461414490082817,0.8909325386990415,0.1706712543964386,0.0019648204345797927,0.0021658186989522666,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_050.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15.0,100.0,zero,789.0,532.0,538.3333333333334,24.278334975242615,a08c0558732f905d2b59936c5d5a05fb84e7ad3d870883e1fde92f018c43145e,0.9378204345703125,0.0013626043665206054,28.65630223680222,0.8956241028156428,0.16419804096221924,0.0015268024074828247,0.0017227059663008967,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_100.pt,False
Train2,O1,0.09432483426435467,c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15.0,150.0,zero,848.0,548.0,554.3333333333334,37.64629270136356,fa702b5ce84aa6a787503cffb44c6a780fcda7177927625d54c060c89cb8eead,0.9589539766311646,0.0012618916107874785,28.989779468814888,0.8967418575097831,0.16309842467308044,0.001424990035460559,0.0016267161149122332,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/c227e33d-910e-4e39-a325-0fe1d1116436_f0015/step_150.pt,True
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0001,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1.0,0.0,zero,0.0,1.0,7.333333333333333,0.2552858144044876,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.023577595796089666,16.275004819264613,0.7762273742593582,0.23075713217258453,0.02380835292826225,0.023811021583552652,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0001/step_000.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0001,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1.0,25.0,zero,0.0,1.0,7.333333333333333,4.732833057641983,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.023577595796089666,16.275004819264613,0.7762273742593582,0.23075713217258453,0.02380835292826225,0.023811021583552652,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0001/step_025.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0001,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1.0,50.0,zero,1399.0,729.0,735.3333333333334,12.395249605178833,4b78356548ba3828a07e70fefd8d12bb73094a71493c7d54b5cf40fa038673bf,0.9205805063247681,0.018243667517531082,17.388878511766237,0.7658917126370582,0.3744375705718994,0.018618105088102983,0.01888569843222228,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0001/step_050.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0001,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1.0,100.0,zero,1545.0,771.0,777.3333333333334,26.471210055053234,5dc9e460823102df1cd5936ee9497d0a247b9b6260f1ab277e034897bc8404f2,1.0284773111343384,0.016996164469051014,17.696490749668666,0.767108450376672,0.38104256987571716,0.017377207038926732,0.017660084499709235,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0001/step_100.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0001,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,1.0,150.0,zero,1492.0,818.0,824.3333333333334,40.572805278003216,498ace3ea803bb945eba34a6f4ca7eb4715d833ede71d2793e25f19395630709,1.07635498046875,0.016648581975637435,17.786227511295454,0.7699425343983389,0.38363197445869446,0.017032213950096128,0.01733219506523984,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0001/step_150.pt,True
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0002,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2.0,0.0,zero,0.0,1.0,7.333333333333333,0.2706315219402313,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.02414470016951885,16.171781833277052,0.7795393541265261,0.22643356025218964,0.02437113372977104,0.02437380238506144,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0002/step_000.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0002,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2.0,25.0,zero,0.0,1.0,7.333333333333333,4.652476921677589,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.02414470016951885,16.171781833277052,0.7795393541265261,0.22643356025218964,0.02437113372977104,0.02437380238506144,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0002/step_025.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0002,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2.0,50.0,zero,1339.0,709.0,715.3333333333334,12.309728138148785,6ea534cfb100fac50435450e6a2fbe2a8af15bbb46751b9d316aad2e1f7f7eb6,0.9191370606422424,0.018714769289807916,17.27815522371677,0.7673754588064418,0.3703373670578003,0.019085106656865716,0.01934542185019301,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0002/step_050.pt,False
