candidate,lambda,sample,video,frame,step,nonzero_symbols,elapsed_seconds,diagnostic_container_bytes,packet_bytes,frame_share_bytes,integer_roundtrip_exact,mse,psnr,ms_ssim,lpips,d,selection_objective,selected
O1,0.09432483426435467,026aa77c-d036-41b7-a998-83c1911fe2bf_f0002,026aa77c-d036-41b7-a998-83c1911fe2bf,2,0,0,0.40083418786525726,102,1,6.8,True,0.0004670882275778172,33.30601078467777,0.9675143499654547,0.07050247490406036,0.0005375907024818776,0.0005400652737511585,True
O1,0.09432483426435467,026aa77c-d036-41b7-a998-83c1911fe2bf_f0002,026aa77c-d036-41b7-a998-83c1911fe2bf,2,25,0,0.8520708307623863,102,1,6.8,True,0.0004670882275778172,33.30601078467777,0.9675143499654547,0.07050247490406036,0.0005375907024818776,0.0005400652737511585,False
O1,0.09432483426435467,026aa77c-d036-41b7-a998-83c1911fe2bf_f0002,026aa77c-d036-41b7-a998-83c1911fe2bf,2,50,2096,4.630831964313984,952,851,856.8,True,0.0004087651547194243,33.88526132829481,0.9671762351897977,0.06705589592456818,0.00047582105064399244,0.000787617030573387,False
O1,0.09432483426435467,026aa77c-d036-41b7-a998-83c1911fe2bf_f0002,026aa77c-d036-41b7-a998-83c1911fe2bf,2,100,899,14.759294606745243,600,499,504.8,True,0.0003623094121378691,34.409203836401964,0.9686976860142523,0.06397475302219391,0.000426284165160063,0.0006099846911502106,False
O1,0.09432483426435467,026aa77c-d036-41b7-a998-83c1911fe2bf_f0002,026aa77c-d036-41b7-a998-83c1911fe2bf,2,150,775,24.977666296064854,585,484,489.8,True,0.00034836952368390127,34.57959845268395,0.9691498836977622,0.06345009803771973,0.000411819621721621,0.0005900615346177665,False
