from_frame,to_frame,FloLPIPS
0,1,0.2020256370306015
1,2,0.11436106264591217
2,3,0.11099468916654587
3,4,0.10557524859905243
4,5,0.10768482089042664
5,6,0.11771537363529205
6,7,0.11801983416080475
7,8,0.12128584831953049
8,9,0.12236073613166809
9,10,0.12287351489067078
10,11,0.1400720775127411
11,12,0.1694795787334442
12,13,0.1506630778312683
13,14,0.160648912191391
14,15,0.16331729292869568
15,16,0.18473424017429352
16,17,0.1615031659603119
17,18,0.15023282170295715
18,19,0.152165949344635
19,20,0.16891327500343323
20,21,0.14682181179523468
21,22,0.14341583847999573
22,23,0.15594004094600677
23,24,0.18145355582237244
24,25,0.14155742526054382
25,26,0.103520467877388
26,27,0.11764468252658844
27,28,0.12957614660263062
28,29,0.07149620354175568
29,30,0.07041862607002258
30,31,0.08177004009485245
31,32,0.10340162366628647
32,33,0.07605784386396408
33,34,0.07665115594863892
34,35,0.08212476223707199
35,36,0.09320218116044998
36,37,0.0725979208946228
37,38,0.07065504044294357
38,39,0.08901679515838623
39,40,0.0928938165307045
40,41,0.07540290057659149
41,42,0.07250213623046875
42,43,0.0828671008348465
43,44,0.0947999656200409
44,45,0.06840251386165619
45,46,0.07202450931072235
46,47,0.08327818661928177
47,48,0.09766115993261337
48,49,0.07681961357593536
49,50,0.07456311583518982
50,51,0.08470267057418823
51,52,0.09713852405548096
52,53,0.07567800581455231
53,54,0.0722772628068924
54,55,0.08250363171100616
55,56,0.08821986615657806
56,57,0.08007921278476715
57,58,0.07656369358301163
58,59,0.08482090383768082
59,60,0.09727168828248978
60,61,0.07078960537910461
61,62,0.05575507879257202
62,63,0.08429235219955444
