from_frame,to_frame,FloLPIPS
0,1,0.24959297478199005
1,2,0.22928282618522644
2,3,0.29230940341949463
3,4,0.2980402708053589
4,5,0.28116244077682495
5,6,0.2709280252456665
6,7,0.2654065489768982
7,8,0.2744637131690979
8,9,0.25352874398231506
9,10,0.26813846826553345
10,11,0.26319003105163574
11,12,0.26576828956604004
12,13,0.25034451484680176
13,14,0.2722647488117218
14,15,0.2572161555290222
15,16,0.2542248070240021
16,17,0.22158029675483704
17,18,0.2524549961090088
18,19,0.24468538165092468
19,20,0.25359097123146057
20,21,0.23027734458446503
21,22,0.27015194296836853
22,23,0.2504577934741974
23,24,0.20804943144321442
24,25,0.21740886569023132
25,26,0.28422415256500244
26,27,0.2285994291305542
27,28,0.2605581283569336
28,29,0.24995827674865723
29,30,0.26309388875961304
30,31,0.2421739399433136
31,32,0.1982029378414154
32,33,0.20307576656341553
33,34,0.2666952908039093
34,35,0.2373352199792862
35,36,0.2629562020301819
36,37,0.17487791180610657
37,38,0.24855133891105652
38,39,0.2370014786720276
39,40,0.2527197003364563
40,41,0.26445522904396057
41,42,0.2541941702365875
42,43,0.2743050754070282
43,44,0.1781979203224182
44,45,0.21863755583763123
45,46,0.19404630362987518
46,47,0.2536804676055908
47,48,0.21494363248348236
48,49,0.2617759704589844
49,50,0.22995881736278534
50,51,0.27778202295303345
51,52,0.20206695795059204
52,53,0.22010734677314758
53,54,0.23181957006454468
54,55,0.27576756477355957
55,56,0.2628757953643799
56,57,0.27476051449775696
57,58,0.27283358573913574
58,59,0.28009286522865295
59,60,0.2141162008047104
60,61,0.24924060702323914
61,62,0.20981058478355408
62,63,0.2579931616783142
