from_frame,to_frame,FloLPIPS
0,1,0.29008007049560547
1,2,0.08868579566478729
2,3,0.07072372734546661
3,4,0.12010142207145691
4,5,0.13740451633930206
5,6,0.12923061847686768
6,7,0.13933435082435608
7,8,0.13298159837722778
8,9,0.1472111940383911
9,10,0.1114397794008255
10,11,0.1383322924375534
11,12,0.12581557035446167
12,13,0.13784164190292358
13,14,0.1058720052242279
14,15,0.11767272651195526
15,16,0.10735882818698883
16,17,0.10981030762195587
17,18,0.0880298763513565
18,19,0.11135172843933105
19,20,0.1016930565237999
20,21,0.10633665323257446
21,22,0.09416921436786652
22,23,0.10010494291782379
23,24,0.09233327209949493
24,25,0.09357050806283951
25,26,0.08772433549165726
26,27,0.09030032157897949
27,28,0.09549111872911453
28,29,0.10440018773078918
29,30,0.08625383675098419
30,31,0.09298573434352875
31,32,0.09407784789800644
32,33,0.10318542271852493
33,34,0.09546255320310593
34,35,0.11054727435112
35,36,0.09807813167572021
36,37,0.11627716571092606
37,38,0.09839752316474915
38,39,0.10847300291061401
39,40,0.1045047715306282
40,41,0.10504953563213348
41,42,0.08786551654338837
42,43,0.09996688365936279
43,44,0.11058472096920013
44,45,0.12987971305847168
45,46,0.10565345734357834
46,47,0.09683889150619507
47,48,0.09465143084526062
48,49,0.08468069136142731
49,50,0.09000781178474426
50,51,0.09650318324565887
51,52,0.09363684803247452
52,53,0.10716956853866577
53,54,0.12118461728096008
54,55,0.0938744992017746
55,56,0.08311040699481964
56,57,0.1018003523349762
57,58,0.08788137882947922
58,59,0.10899941623210907
59,60,0.08612680435180664
60,61,0.08065737783908844
61,62,0.07792225480079651
62,63,0.08408723771572113
