from_frame,to_frame,FloLPIPS
0,1,0.2607191205024719
1,2,0.053280849009752274
2,3,0.07918191701173782
3,4,0.0874607264995575
4,5,0.08142087608575821
5,6,0.08278705179691315
6,7,0.10096113383769989
7,8,0.08702822029590607
8,9,0.1111907809972763
9,10,0.09387979656457901
10,11,0.11741811037063599
11,12,0.11506673693656921
12,13,0.11690708994865417
13,14,0.1065157875418663
14,15,0.12214425951242447
15,16,0.11253097653388977
16,17,0.11643296480178833
17,18,0.09194093942642212
18,19,0.12225539982318878
19,20,0.11868656426668167
20,21,0.12652713060379028
21,22,0.11102083325386047
22,23,0.11529724299907684
23,24,0.11996149271726608
24,25,0.13642697036266327
25,26,0.09342600405216217
26,27,0.10384464263916016
27,28,0.09192315489053726
28,29,0.09827009588479996
29,30,0.10298146307468414
30,31,0.12077827006578445
31,32,0.11830329895019531
32,33,0.13806992769241333
33,34,0.09739947319030762
34,35,0.12896138429641724
35,36,0.11153224855661392
36,37,0.0920962542295456
37,38,0.08918699622154236
38,39,0.09183786809444427
39,40,0.08263792097568512
40,41,0.08107884228229523
41,42,0.08146726340055466
42,43,0.08617842942476273
43,44,0.08502059429883957
44,45,0.0831349641084671
45,46,0.08311573415994644
46,47,0.09524940699338913
47,48,0.08613806217908859
48,49,0.08915862441062927
49,50,0.08907655626535416
50,51,0.09795458614826202
51,52,0.08490727096796036
52,53,0.08659575879573822
53,54,0.08293453603982925
54,55,0.10522572696208954
55,56,0.10463497787714005
56,57,0.09871340543031693
57,58,0.08453577756881714
58,59,0.10366219282150269
59,60,0.0945914089679718
60,61,0.09648150205612183
61,62,0.09821796417236328
62,63,0.10158148407936096
