from_frame,to_frame,FloLPIPS
0,1,0.4377305507659912
1,2,0.24556498229503632
2,3,0.2475154548883438
3,4,0.2482372522354126
4,5,0.25265470147132874
5,6,0.24923479557037354
6,7,0.25219565629959106
7,8,0.24664291739463806
8,9,0.2523624002933502
9,10,0.25388532876968384
10,11,0.2531229853630066
11,12,0.2582487463951111
12,13,0.2444092184305191
13,14,0.25017401576042175
14,15,0.2636643350124359
15,16,0.2650832533836365
16,17,0.25296109914779663
17,18,0.25566840171813965
18,19,0.2454039603471756
19,20,0.2660108506679535
20,21,0.2577643394470215
21,22,0.25827479362487793
22,23,0.26114967465400696
23,24,0.26224836707115173
24,25,0.2500878572463989
25,26,0.2515184283256531
26,27,0.2529699206352234
27,28,0.268289178609848
28,29,0.2493748515844345
29,30,0.25938355922698975
30,31,0.2605823278427124
31,32,0.15941014885902405
32,33,0.2197226881980896
33,34,0.250465989112854
34,35,0.24479416012763977
35,36,0.2501687705516815
36,37,0.23494824767112732
37,38,0.2583671808242798
38,39,0.24797283113002777
39,40,0.2600075602531433
40,41,0.2490803450345993
41,42,0.2489122748374939
42,43,0.2609627842903137
43,44,0.2564818263053894
44,45,0.2493005394935608
45,46,0.2554987370967865
46,47,0.26484060287475586
47,48,0.2528606057167053
48,49,0.2433754801750183
49,50,0.2518202066421509
50,51,0.26836657524108887
51,52,0.26628541946411133
52,53,0.2517955005168915
53,54,0.2556110620498657
54,55,0.25707554817199707
55,56,0.2618976831436157
56,57,0.24889898300170898
57,58,0.26524680852890015
58,59,0.2683873474597931
59,60,0.27925583720207214
60,61,0.25169700384140015
61,62,0.14983147382736206
62,63,0.26219236850738525
