from_frame,to_frame,FloLPIPS
0,1,0.20366168022155762
1,2,0.07436230033636093
2,3,0.06228983774781227
3,4,0.0617598295211792
4,5,0.054970573633909225
5,6,0.05064333975315094
6,7,0.05576345697045326
7,8,0.05722395330667496
8,9,0.0488710030913353
9,10,0.051828980445861816
10,11,0.05143566429615021
11,12,0.05764275789260864
12,13,0.053313206881284714
13,14,0.041465144604444504
14,15,0.042646389454603195
15,16,0.04798252880573273
16,17,0.04810502380132675
17,18,0.048123884946107864
18,19,0.054604656994342804
19,20,0.05124974250793457
20,21,0.05348775535821915
21,22,0.06515295803546906
22,23,0.07098251581192017
23,24,0.07977074384689331
24,25,0.0833292305469513
25,26,0.053921107202768326
26,27,0.0669109970331192
27,28,0.06264540553092957
28,29,0.05770917609333992
29,30,0.05040006339550018
30,31,0.05335955321788788
31,32,0.0484924279153347
32,33,0.04049406200647354
33,34,0.047895435243844986
34,35,0.04850747808814049
35,36,0.05133737623691559
36,37,0.0543571338057518
37,38,0.0550321564078331
38,39,0.05434637516736984
39,40,0.04945267736911774
40,41,0.0547429621219635
41,42,0.05387977883219719
42,43,0.05726418271660805
43,44,0.06188327819108963
44,45,0.05245610326528549
45,46,0.054204702377319336
46,47,0.05079621076583862
47,48,0.05947454273700714
48,49,0.0554807186126709
49,50,0.05034234747290611
50,51,0.05204293131828308
51,52,0.05734574794769287
52,53,0.053510136902332306
53,54,0.058667510747909546
54,55,0.06350556015968323
55,56,0.06792150437831879
56,57,0.06329509615898132
57,58,0.061879877001047134
58,59,0.06713943183422089
59,60,0.05104786902666092
60,61,0.062252920120954514
61,62,0.06067902594804764
62,63,0.0445108637213707
