from_frame,to_frame,FloLPIPS
0,1,0.18990065157413483
1,2,0.11131320148706436
2,3,0.0876527726650238
3,4,0.08574502915143967
4,5,0.07386153936386108
5,6,0.07009335607290268
6,7,0.06322044134140015
7,8,0.07031048834323883
8,9,0.05559427663683891
9,10,0.06659038364887238
10,11,0.06721263378858566
11,12,0.07783040404319763
12,13,0.07097461074590683
13,14,0.05775654315948486
14,15,0.056375689804553986
15,16,0.06825694441795349
16,17,0.06534218788146973
17,18,0.06456694006919861
18,19,0.06936955451965332
19,20,0.06763501465320587
20,21,0.07333900779485703
21,22,0.08850421011447906
22,23,0.08638844639062881
23,24,0.08442267775535583
24,25,0.09359467029571533
25,26,0.09993527084589005
26,27,0.08655377477407455
27,28,0.09231099486351013
28,29,0.08592532575130463
29,30,0.07623176276683807
30,31,0.07842027395963669
31,32,0.0814216136932373
32,33,0.053862228989601135
33,34,0.0717925876379013
34,35,0.06897871941328049
35,36,0.07118809223175049
36,37,0.07274730503559113
37,38,0.0806952714920044
38,39,0.07300086319446564
39,40,0.0739794373512268
40,41,0.07015612721443176
41,42,0.07639782875776291
42,43,0.06903330981731415
43,44,0.07885890454053879
44,45,0.06336434185504913
45,46,0.0670023262500763
46,47,0.05827891826629639
47,48,0.07659728825092316
48,49,0.06519559025764465
49,50,0.07046906650066376
50,51,0.07118424028158188
51,52,0.07959025353193283
52,53,0.07285308837890625
53,54,0.07940380275249481
54,55,0.08421121537685394
55,56,0.0894344300031662
56,57,0.07500885426998138
57,58,0.08622981607913971
58,59,0.08959013968706131
59,60,0.07726804912090302
60,61,0.0840132012963295
61,62,0.08395972847938538
62,63,0.06905379891395569
