from_frame,to_frame,FloLPIPS
0,1,0.21441715955734253
1,2,0.17863306403160095
2,3,0.23127485811710358
3,4,0.18710976839065552
4,5,0.1861337572336197
5,6,0.1685887724161148
6,7,0.1925276815891266
7,8,0.18593986332416534
8,9,0.20007756352424622
9,10,0.19513508677482605
10,11,0.20537810027599335
11,12,0.20679232478141785
12,13,0.17911610007286072
13,14,0.21533051133155823
14,15,0.20526455342769623
15,16,0.19421488046646118
16,17,0.14369134604930878
17,18,0.14676395058631897
18,19,0.20603635907173157
19,20,0.19729021191596985
20,21,0.18579162657260895
21,22,0.20298199355602264
22,23,0.225273996591568
23,24,0.19056272506713867
24,25,0.1810205578804016
25,26,0.20579329133033752
26,27,0.20843392610549927
27,28,0.18661895394325256
28,29,0.16702395677566528
29,30,0.2094959169626236
30,31,0.19954195618629456
31,32,0.12505213916301727
32,33,0.1443178653717041
33,34,0.20010250806808472
34,35,0.1987290382385254
35,36,0.20155104994773865
36,37,0.17554645240306854
37,38,0.20138594508171082
38,39,0.19954092800617218
39,40,0.19876554608345032
40,41,0.18595179915428162
41,42,0.21483591198921204
42,43,0.2054065763950348
43,44,0.20392635464668274
44,45,0.18305400013923645
45,46,0.20637288689613342
46,47,0.2033766806125641
47,48,0.1922520399093628
48,49,0.17492949962615967
49,50,0.21984559297561646
50,51,0.21911773085594177
51,52,0.20063921809196472
52,53,0.18829098343849182
53,54,0.2210419923067093
54,55,0.2168961763381958
55,56,0.19939421117305756
56,57,0.19246013462543488
57,58,0.20909298956394196
58,59,0.2093375027179718
59,60,0.19597484171390533
60,61,0.17988593876361847
61,62,0.19063742458820343
62,63,0.20764926075935364
