from_frame,to_frame,FloLPIPS
0,1,0.20535114407539368
1,2,0.08274046331644058
2,3,0.07463552057743073
3,4,0.07223699986934662
4,5,0.06216216832399368
5,6,0.0577673465013504
6,7,0.06394612789154053
7,8,0.06579063832759857
8,9,0.05708048865199089
9,10,0.05976719409227371
10,11,0.059597451239824295
11,12,0.06978997588157654
12,13,0.06400100886821747
13,14,0.05099191516637802
14,15,0.05160039663314819
15,16,0.06090758368372917
16,17,0.059924300760030746
17,18,0.059709761291742325
18,19,0.0673086941242218
19,20,0.06171935796737671
20,21,0.06480517238378525
21,22,0.07874023914337158
22,23,0.08212601393461227
23,24,0.08686110377311707
24,25,0.09476104378700256
25,26,0.07750410586595535
26,27,0.07997235655784607
27,28,0.08183865994215012
28,29,0.07703821361064911
29,30,0.06630441546440125
30,31,0.0667647197842598
31,32,0.06900983303785324
32,33,0.04946601390838623
33,34,0.05886127054691315
34,35,0.05802712216973305
35,36,0.06110382080078125
36,37,0.06501029431819916
37,38,0.06758388131856918
38,39,0.06366906315088272
39,40,0.061151325702667236
40,41,0.060371316969394684
41,42,0.06592737138271332
42,43,0.06063006445765495
43,44,0.06825153529644012
44,45,0.05685429647564888
45,46,0.0599081888794899
46,47,0.05415775626897812
47,48,0.06799360364675522
48,49,0.062258608639240265
49,50,0.0595981664955616
50,51,0.061674922704696655
51,52,0.06792721152305603
52,53,0.0622517392039299
53,54,0.06848933547735214
54,55,0.07456523180007935
55,56,0.07851225137710571
56,57,0.06532619148492813
57,58,0.07404952496290207
58,59,0.07558171451091766
59,60,0.06312316656112671
60,61,0.07079800963401794
61,62,0.06949984282255173
62,63,0.05365588515996933
