from_frame,to_frame,FloLPIPS
0,1,0.20430216193199158
1,2,0.09452760219573975
2,3,0.119691863656044
3,4,0.09960061311721802
4,5,0.14968550205230713
5,6,0.1046871617436409
6,7,0.08600254356861115
7,8,0.081748366355896
8,9,0.08520932495594025
9,10,0.07612894475460052
10,11,0.13374999165534973
11,12,0.1012820452451706
12,13,0.08978204429149628
13,14,0.08533907681703568
14,15,0.09511706233024597
15,16,0.09503250569105148
16,17,0.13084816932678223
17,18,0.10123040527105331
18,19,0.11300626397132874
19,20,0.10622694343328476
20,21,0.1199367344379425
21,22,0.11126448214054108
22,23,0.1441871076822281
23,24,0.1225975900888443
24,25,0.12858064472675323
25,26,0.11360377818346024
26,27,0.13792690634727478
27,28,0.13907255232334137
28,29,0.1355934888124466
29,30,0.1313364952802658
30,31,0.16579917073249817
31,32,0.14281992614269257
32,33,0.1425582617521286
33,34,0.1280159205198288
34,35,0.1510075032711029
35,36,0.1469079852104187
36,37,0.14997509121894836
37,38,0.1300499439239502
38,39,0.13867221772670746
39,40,0.13562561571598053
40,41,0.13986536860466003
41,42,0.1266605705022812
42,43,0.1291438639163971
43,44,0.1319417953491211
44,45,0.13010665774345398
45,46,0.1211790218949318
46,47,0.13662949204444885
47,48,0.13393215835094452
48,49,0.1352182924747467
49,50,0.12496785819530487
50,51,0.1305082142353058
51,52,0.1352527141571045
52,53,0.12911631166934967
53,54,0.12858152389526367
54,55,0.1377781331539154
55,56,0.13628150522708893
56,57,0.12885905802249908
57,58,0.12731841206550598
58,59,0.12727195024490356
59,60,0.134903222322464
60,61,0.12298542261123657
61,62,0.11781246960163116
62,63,0.12110951542854309
