from_frame,to_frame,FloLPIPS
0,1,0.3926013112068176
1,2,0.20319727063179016
2,3,0.18907372653484344
3,4,0.19795288145542145
4,5,0.20513850450515747
5,6,0.20474019646644592
6,7,0.20109793543815613
7,8,0.19942620396614075
8,9,0.19600644707679749
9,10,0.20947541296482086
10,11,0.21198098361492157
11,12,0.20836906135082245
12,13,0.18700730800628662
13,14,0.19585604965686798
14,15,0.200455904006958
15,16,0.2128959596157074
16,17,0.19422608613967896
17,18,0.20537132024765015
18,19,0.20763728022575378
19,20,0.21492257714271545
20,21,0.2036551535129547
21,22,0.19935818016529083
22,23,0.20684456825256348
23,24,0.19295966625213623
24,25,0.18815931677818298
25,26,0.2061598002910614
26,27,0.21325260400772095
27,28,0.21644222736358643
28,29,0.20178177952766418
29,30,0.20025447010993958
30,31,0.1988191306591034
31,32,0.13280217349529266
32,33,0.15887351334095
33,34,0.17407044768333435
34,35,0.18561509251594543
35,36,0.21092037856578827
36,37,0.20081806182861328
37,38,0.2010335773229599
38,39,0.20130455493927002
39,40,0.2108621895313263
40,41,0.19487006962299347
41,42,0.2034742683172226
42,43,0.21705780923366547
43,44,0.20358972251415253
44,45,0.19050681591033936
45,46,0.19267867505550385
46,47,0.21264728903770447
47,48,0.20081064105033875
48,49,0.1834057867527008
49,50,0.195839524269104
50,51,0.2130747139453888
51,52,0.20367389917373657
52,53,0.19690600037574768
53,54,0.20240314304828644
54,55,0.19611233472824097
55,56,0.2089766561985016
56,57,0.19143396615982056
57,58,0.20584574341773987
58,59,0.2113792598247528
59,60,0.21175342798233032
60,61,0.2023678719997406
61,62,0.10292470455169678
62,63,0.18453015387058258
