from_frame,to_frame,FloLPIPS
0,1,0.13176196813583374
1,2,0.10357939451932907
2,3,0.10426309704780579
3,4,0.09905337542295456
4,5,0.10552951693534851
5,6,0.09383539855480194
6,7,0.09538478404283524
7,8,0.09793232381343842
8,9,0.10650700330734253
9,10,0.10238473117351532
10,11,0.10093045234680176
11,12,0.10872732847929001
12,13,0.10758179426193237
13,14,0.10619829595088959
14,15,0.10595722496509552
15,16,0.10727100819349289
16,17,0.11196870356798172
17,18,0.10725516825914383
18,19,0.113905169069767
19,20,0.12934520840644836
20,21,0.10877172648906708
21,22,0.11288289725780487
22,23,0.11317844688892365
23,24,0.12686504423618317
24,25,0.11892042309045792
25,26,0.10369422286748886
26,27,0.11352504789829254
27,28,0.111369289457798
28,29,0.114682137966156
29,30,0.1195112094283104
30,31,0.10566513985395432
31,32,0.1254241168498993
32,33,0.11636982858181
33,34,0.12318086624145508
34,35,0.12030170857906342
35,36,0.1265581250190735
36,37,0.11942875385284424
37,38,0.11382991075515747
38,39,0.10391183942556381
39,40,0.11682576686143875
40,41,0.10538126528263092
41,42,0.10370328277349472
42,43,0.10552717745304108
43,44,0.11053752899169922
44,45,0.11199140548706055
45,46,0.10206137597560883
46,47,0.10715605318546295
47,48,0.11318689584732056
48,49,0.10662664473056793
49,50,0.10495977103710175
50,51,0.10540145635604858
51,52,0.10955650359392166
52,53,0.10718736052513123
53,54,0.11719939857721329
54,55,0.11304931342601776
55,56,0.11243916302919388
56,57,0.11166579276323318
57,58,0.10240885615348816
58,59,0.11605563014745712
59,60,0.1167994886636734
60,61,0.10115047544240952
61,62,0.1151546835899353
62,63,0.11510783433914185
