from_frame,to_frame,FloLPIPS
0,1,0.18890637159347534
1,2,0.14329588413238525
2,3,0.15048237144947052
3,4,0.1405075043439865
4,5,0.1359674334526062
5,6,0.1610374003648758
6,7,0.1515623927116394
7,8,0.15788781642913818
8,9,0.15735450387001038
9,10,0.1681841015815735
10,11,0.17835509777069092
11,12,0.2102469503879547
12,13,0.19491341710090637
13,14,0.2046559751033783
14,15,0.20469191670417786
15,16,0.22537244856357574
16,17,0.20013384521007538
17,18,0.18697261810302734
18,19,0.1875278651714325
19,20,0.21119411289691925
20,21,0.18063753843307495
21,22,0.1854354441165924
22,23,0.19044941663742065
23,24,0.2073492556810379
24,25,0.17552785575389862
25,26,0.1312120258808136
26,27,0.13798537850379944
27,28,0.10292249172925949
28,29,0.0553944893181324
29,30,0.04115624725818634
30,31,0.08968821913003922
31,32,0.09519224613904953
32,33,0.057049840688705444
33,34,0.09167496860027313
34,35,0.08675028383731842
35,36,0.07951413840055466
36,37,0.07930953800678253
37,38,0.07570170611143112
38,39,0.10136274993419647
39,40,0.09968871623277664
40,41,0.08344373106956482
41,42,0.06923473626375198
42,43,0.08376631885766983
43,44,0.07229481637477875
44,45,0.0848555788397789
45,46,0.06490683555603027
46,47,0.09213832020759583
47,48,0.11056378483772278
48,49,0.09608685970306396
49,50,0.07986291497945786
50,51,0.0934126153588295
51,52,0.09442010521888733
52,53,0.09142738580703735
53,54,0.08456495404243469
54,55,0.10280824452638626
55,56,0.10341785103082657
56,57,0.08713723719120026
57,58,0.07967214286327362
58,59,0.08806678652763367
59,60,0.10862064361572266
60,61,0.09630320966243744
61,62,0.06215941160917282
62,63,0.090730682015419
