from_frame,to_frame,FloLPIPS
0,1,0.0723828673362732
1,2,0.07529119402170181
2,3,0.057027969509363174
3,4,0.08422943204641342
4,5,0.0966344028711319
5,6,0.07975062727928162
6,7,0.10087911039590836
7,8,0.08159953355789185
8,9,0.10703673958778381
9,10,0.06634829938411713
10,11,0.12452849000692368
11,12,0.07452265173196793
12,13,0.11166100949048996
13,14,0.07627824693918228
14,15,0.11062213778495789
15,16,0.07429878413677216
16,17,0.09228803217411041
17,18,0.06375990062952042
18,19,0.0936044454574585
19,20,0.07791081815958023
20,21,0.0949135273694992
21,22,0.06605510413646698
22,23,0.09150587022304535
23,24,0.06832211464643478
24,25,0.0817902609705925
25,26,0.05657830834388733
26,27,0.08211468160152435
27,28,0.06449656188488007
28,29,0.08821417391300201
29,30,0.05950323864817619
30,31,0.09081817418336868
31,32,0.06631739437580109
32,33,0.0968487560749054
33,34,0.06486555188894272
34,35,0.09695100039243698
35,36,0.06416584551334381
36,37,0.10021418333053589
37,38,0.06526407599449158
38,39,0.10267798602581024
39,40,0.07020792365074158
40,41,0.09605814516544342
41,42,0.059820447117090225
42,43,0.10169423371553421
43,44,0.08353038877248764
44,45,0.10848966240882874
45,46,0.06823320686817169
46,47,0.09402872622013092
47,48,0.07105831801891327
48,49,0.08675691485404968
49,50,0.06128368526697159
50,51,0.09506997466087341
51,52,0.06678688526153564
52,53,0.10558602213859558
53,54,0.07779179513454437
54,55,0.07975640892982483
55,56,0.05896258354187012
56,57,0.08480789512395859
57,58,0.0595000721514225
58,59,0.09579642117023468
59,60,0.06803753972053528
60,61,0.07864200323820114
61,62,0.059730760753154755
62,63,0.0831071138381958
