from_frame,to_frame,FloLPIPS
0,1,0.18058523535728455
1,2,0.13558173179626465
2,3,0.13783538341522217
3,4,0.12490378320217133
4,5,0.13672815263271332
5,6,0.1215793639421463
6,7,0.12382660806179047
7,8,0.13309761881828308
8,9,0.13912777602672577
9,10,0.13742588460445404
10,11,0.13539132475852966
11,12,0.14336639642715454
12,13,0.1412619948387146
13,14,0.13524267077445984
14,15,0.1449585109949112
15,16,0.13897010684013367
16,17,0.14442867040634155
17,18,0.13664975762367249
18,19,0.1408141553401947
19,20,0.1556396633386612
20,21,0.12715627253055573
21,22,0.1370362490415573
22,23,0.15030814707279205
23,24,0.16502150893211365
24,25,0.14321032166481018
25,26,0.13316699862480164
26,27,0.1372423619031906
27,28,0.146550714969635
28,29,0.14321112632751465
29,30,0.14363443851470947
30,31,0.1307007223367691
31,32,0.15080708265304565
32,33,0.14891722798347473
33,34,0.1518106460571289
34,35,0.1500217318534851
35,36,0.1503942310810089
36,37,0.1511678248643875
37,38,0.14513176679611206
38,39,0.1375230848789215
39,40,0.15503905713558197
40,41,0.13085699081420898
41,42,0.1323438286781311
42,43,0.13740679621696472
43,44,0.14747905731201172
44,45,0.14243096113204956
45,46,0.12966427206993103
46,47,0.13769979774951935
47,48,0.1516338288784027
48,49,0.1480657458305359
49,50,0.1431839019060135
50,51,0.1334894448518753
51,52,0.1365683674812317
52,53,0.14245103299617767
53,54,0.14520478248596191
54,55,0.14149188995361328
55,56,0.13600239157676697
56,57,0.13872399926185608
57,58,0.1371971219778061
58,59,0.15683037042617798
59,60,0.1456901729106903
60,61,0.13485506176948547
61,62,0.1564294695854187
62,63,0.16391903162002563
